author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
"李斌,马晓晨","2024年3月29日│中国内地/中国香港 普钢 钢铁行业运行承压，公司2023年亏损鞍钢股份2023年实现营收1135亿元，同比下滑13.4%；归母净利同比转亏至-32.57亿元（2022年为盈利1.56亿元），与此前业绩预告的亏损约32.57亿元一致。亏损主因建筑用钢需求偏弱，国内钢铁产能过剩情况仍存，受下游需求及上游成本端双重压力下，钢材利润承压。虽然行业短期内仍面临一定压力，但公司持续压降成本升级产品，且集团自有铁矿也为公司经营提供了长期支撑，我们维持对鞍钢股份的“买入”评级，给予目标价3.01元（近3年平均PB估值0.51x，24E BPVS 5.91元）和2.51港元（近1年较A股平均折价25%）。预计2024-2026年归母净利润分别1.15/1.73/1.80亿元。售价与成本双重压力下，钢材盈利承压公司2023年钢材产量、销量分别2460.05、2485.49万吨（yoy-1.93%、-3.72%），其中拳头产品产量持续增长，汽车钢销量同比增长12.2%，重轨销量同比增长14.85%，取向硅钢、家电用镀锌板等销量创历史最好水平。销售端，受建筑用钢需求偏弱影响，2023年钢价下降约10%,根据我们测算，公司全年钢材平均售价同比-10%，与市场价格降幅基本持平。成本端，2023年焦炭价格下降约22%，而铁矿石价格同比略有增长，公司产品成本同比-7.4%，降幅低于售价，对盈利有所压制。分产品来看，热轧、冷轧及中厚板产品板块毛利率分别-1.34%、1.59%、0.13%（yoy-3.96pct、-1.30pct、-2.05pct）。钢铁节后需求复苏较为缓慢，关注基建等资金到位情况2024年2月以来，黑色商品价格总体偏弱运行。其中建筑、基建等行业春节后复工进度较为缓慢，据Mysteel，截至3月28日，螺纹钢周度表观消费量约281万吨，同比减少约16%，五大钢材表观消费量约955万吨，同比减少约7%。受需求恢复缓慢影响，钢厂库存压力较大，行业进入主动减产、去库阶段，钢厂铁水产量在旺季出现进一步下滑，导致钢材及铁矿石等原料价格出现较大幅度回落。往后来看，仍需关注资金到位情况对房建、基建需求的支撑，以及制造业用钢需求恢复情况，在需求无明显改善前，预计钢铁行业仍将承压运行。风险提示：下游需求不及预期，原材料价格波动。",,华泰证券,买入,[None],2024-03-29,,买入,5563996,pdf_downloads/2024/2024-03-29/000898-鞍钢股份（000898）：行业运行承压，业绩同比转亏.pdf,898,鞍钢股份,鞍钢股份（000898）：行业运行承压，业绩同比转亏,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 1.15,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 1.73,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 1.80,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
王帅,鞍钢股份(000898)2Q23亏损扩大；短期内行业基本面仍面临压力鞍钢股份1H23实现营收588.2亿元，同比下滑16.3%；归母净利同比转亏至13.6亿元（去年同期为盈利16.7亿元）；其中2Q23亏损规模较1Q23扩大约10.5亿元。盈利亏损主要受到因需求改善的强预期落空导致行业调整下的钢材价格大幅回落影响。虽然在平控政策预期以及需求边际改善的拉动下钢材价格自6月起触底反弹，但我们认为行业从底部走出的核心驱动仍落在需求的持续性改善，尤其是国内地产行业的稳定与复苏。虽然行业短期内仍面临一定压力，但公司持续压降成本升级产品，且集团自有铁矿也为公司经营提供了长期支撑，我们维持对鞍钢股份的“买入”评级，目标价维持3.45元（0.55x23EBPVS6.27元）和2.94港元（较A股折价25%）。2023-2025年预测EPS为0.09/0.25/0.30元。钢价大幅回落致毛利亏损公司上半年生产运营维持稳定，钢材产销量同比分别小幅下滑0.4%和2%；实现钢材产销率101.31%。钢材综合成材率同比提高0.24个百分点，实现历史最好水平，其中无取向硅钢拳头产品原品种成材率提升55.4个百分点。但产品价格受需求较弱影响均出现较大幅度回落，1H23公司钢材平均售价同比下滑22.3%。成本方面，受益于期内整体原材料端价格下滑影响，公司钢材单位平均成本下降约17.4%，但降幅仍不及价格回落幅度，导致单位毛利同比转亏，由去年同期的每吨盈利281元降至每吨亏损约29元，毛利率从5.2%下滑至-0.7%。产量平控带来小幅修复，底部反转仍待需求改善我们认为粗钢产量平控政策将是驱动板块阶段性反弹的核心变量，但从目前的政策来看，虽然华北地区钢厂陆续发布了限产消息，但无论是从减产的范围或是力度来看仍缺乏较强的制约力，平控对供应的实际压减作用暂未达到预期，钢价仅实现了小幅修复。我们认为行业走出底部困境除了需要严格的生产纪律性控制外，更重要的核心驱动仍落在需求端的持续性改善，尤其是地产行业的稳定与复苏。虽然宏观利好政策不断释放，但从政策风向到实际落地影响需要一定的时间，短期更多的是市场信心的修复而非实际需求真正的回暖，预计短期内行业压力仍在。风险提示：地产销售弱于预期；产量管控弱于预期。,,华泰证券,买入,[None],2023-08-31,,买入,5308701,pdf_downloads/2023/2023-08-31/000898-鞍钢股份（000898）：1H23盈利转亏，行业需求仍待改善.pdf,898,鞍钢股份,鞍钢股份（000898）：1H23盈利转亏，行业需求仍待改善,"{
  ""forecasts"": [
    {
      ""year"": 2023,
      ""net_profit"": null,
      ""eps"": 0.09,
      ""pe"": null
    },
    {
      ""year"": 2024,
      ""net_profit"": null,
      ""eps"": 0.25,
      ""pe"": null
    },
    {
      ""year"": 2025,
      ""net_profit"": null,
      ""eps"": 0.30,
      ""pe"": null
    }
  ]
}"
王帅,"2Q23行业供需压力持续，亏损幅度环比扩大鞍钢股份7月15日发布1H23业绩预告，公司预计2023年1-6月归属于上市公司股东净利润约为亏损人民币13.5亿元，同比转亏，2Q23亏损规模较1Q23扩大约10.5亿元。净利润亏损或主要受钢铁行业供需疲弱延续、下游需求不振影响，尽管原材料端价格在二季度有所下行，但不及产品销售价格下降幅度，导致公司毛利受到挤压，亏损规模环比进一步扩大。我们认为供给端的产量平控能小幅缓解行业供需压力，但需求端或才是打破弱平衡的核心变量。尽管行业短期仍面临一定压力，但公司持续压降成本升级产品，且集团自有铁矿也为公司经营提供了长期支撑保障，我们维持对鞍钢股份的“买入”评级，目标价维持3.45元（0.55x 23E PB）和2.94港元（较A股折价25%）。2023-2025年预测EPS为0.09/0.25/0.30元。行业利润承压，需求端改善是核心变量主要品种钢材在2Q23转入弱现实交易，平均价格较第一季度有所回调，尽管焦炭和铁矿石均价也有所下跌，但行业利润仍维持低位。今年以来钢材生产处在同期历史高位，在利润持续低迷驱动下生产端在5月被动减产，但1-5月全国钢材产量累计同比仍增长1.4%。而需求端据MySteel数据显示，五大品种钢材2023年1-5月表观需求总量较2018-2022年同期总量平均值减少4.7%。供强需弱下行业尽管库存维持低位但供需仍有压力，我们认为潜在的产量平控政策力度不足以逆转行业供需，潜在的宏观和地产政策驱动的需求端变化力度或为今年下半年行业传统旺季的核心影响变量。集团铁矿保障资源供应，潜在集团资产收并购支撑长期扩张尽管短期面临亏损压力，长期来看公司或受益于鞍钢集团的铁矿石资源以及潜在的资产整合。鞍钢集团拥有国内外丰富的铁矿资源，国内鞍山区域拥有6,500万吨/年选矿以及2,200万吨/年的铁精矿生产能力，并且铁矿石基石计划下集团1,000万吨/年铁精矿产能的西鞍山铁矿于2022年开始建设，海外拥有800万吨/年产能的卡拉拉铁矿。另外，在中国钢铁行业兼并整合的趋势下，鞍钢集团或进一步推动潜在的收并购，而鞍钢股份作为集团的上市公司平台，未来或将受益于为消除同业竞争带来的资产扩张。风险提示：地产销售弱于预期；产量管控弱于预期。",,华泰证券,买入,[None],2023-07-17,,买入,5261151,pdf_downloads/2023/2023-07-17/000898-鞍钢股份（000898）：2Q亏损环比加大，2H看需求表现.pdf,898,鞍钢股份,鞍钢股份（000898）：2Q亏损环比加大，2H看需求表现,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 0.09,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.25,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.30,
            ""pe"": null
        }
    ]
}"
王帅,"受钢价下行影响全年净利润大幅收缩鞍钢股份2022年实现归母净利润1.56亿元，受22年钢铁行业下行影响盈利较2021年度有大幅收缩（2021归母净利润69.3亿元）。22年由于供需进一步恶化导致钢价自2Q22起大幅回落，同时行业成本端受能源价格高企影响有一定上移，公司产品毛利受损。我们预计23年钢铁行业需求在稳地产稳经济的带动下将有小幅增长，但整体基本面的改善程度仍取决于来自供应端缩减的力度，包括政策调控力度以及行业纪律性生产落实度，行业短期仍面临一定压力。虽然供需改善仍需时间，但鞍钢持续的成本管控以及集团自有铁矿资源优势，为公司经营提供了保障支撑。维持鞍钢股份A/H的“买入”评级，目标价3.45元（0.55x 23E PB）和2.94港元（较A股折价25%）。2023-2025年预测EPS为0.09/0.25/0.30元。逆势稳住成本，部分抵消价格下滑影响公司2022年产销效率继续提升，全年钢材产量/销量同比提升1.14%/5.83%至2,508.4/2,581.7万吨，综合成材率同比提高0.22个百分点。22年钢铁行业在需求疲软主导下受到冲击，钢价表现低迷。根据我们测算，公司全年钢材平均售价同比下滑约9%。虽然22年行业平均成本受能源价格高企影响有一定上涨，但公司在持续大力的成本管控下，产品成本逆趋势实现同比降低3.8%，部分抵消了价格大幅下行的不利影响。分产品来看，热轧、冷轧及中厚板产品板块毛利率分别同比下滑12.4、8.86以及4.26个百分点至2.62%、2.89%以及2.18%。23年基本面或小幅改善；行业困境仍待突破我们认为2023年钢铁行业在稳地产稳经济的指引下将有所改善，但行业总体需求弹性较供应而言仍相对偏弱，预计23年钢铁需求增速小幅改善至0.5%。在需求弱复苏的预期下，供给端变化将成为行业盈利复苏力度的关键变量，包括产量的政策调控力度以及行业自身的生产纪律性。如果粗钢产量持续攀升，必然对目前的弱供需平衡形成较大的下行压力。虽然钢材价格在4Q22触底且行业陷入全面亏损后有一定反弹，但铁矿石价格同步上涨挤压了大部分钢材利润改善空间，行业短期仍面临一定压力。风险提示：美联储加息超预期导致铜金价承压；下游需求不及预期。",,华泰证券,买入,[None],2023-04-03,,买入,5162394,pdf_downloads/2023/2023-04-03/000898-鞍钢股份（000898）：钢价疲弱盈利触底；行业仍面临挑战.pdf,898,鞍钢股份,鞍钢股份（000898）：钢价疲弱盈利触底；行业仍面临挑战,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 0.09,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.25,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.30,
            ""pe"": null
        }
    ]
}"
王帅,鞍钢股份(000898)3Q22录得亏损且毛利率转负，但行业盈利已处于底部区间鞍钢股份（鞍钢）3Q22从2季度的微利2.3亿元转为亏损15.2亿元，主要由于行业供需进一步恶化导致的钢价大幅下行。3Q22是鞍钢A股上市以来第六大季度亏损额，仅次于08-09、11-12、15-16年度行业较低迷期的部分季度亏损额度；而季度毛利率为-4.9%，仅好于4Q15和4Q08，显示行业盈利已处于底部区间，虽然供需改善还需要一定时间。我们进一步下调钢铁价格和原材料价格预测来反映差于预期的钢铁需求对钢价和原材料价格的抑制。我们相应下调2022/23/24年盈利从26.0/47.7/48.2亿元到6.5/22.6/22.3亿元。维持A/H股“买入”评级，调整目标价至3.3元（较港股溢价21%，前值3.5元）/3.0港币（0.44x22EBVPS6.19元，较公司2016年以来PB均值折价35%考虑到行业前景疲软，前值3.4港币）。3Q22行业供需承压钢价下行，4Q22行业或供需双弱3Q22钢铁价格在需求淡季以及产业减产不利的双重挤压下，价格显著下降，且由于板材的减产幅度更小，板材价格下跌幅度更甚于长材价格下跌幅度。Mysteel数据显示，3Q22螺纹钢、热轧和冷轧的价格环比2Q22下跌692/928/762（-14%/-19%/-14%）元/吨。行业传统旺季“金九银十”钢价不涨反跌，更凸显市场预期和情绪的恶化，尽管行业库存水平处于往年相对偏低的水平。随着北方建筑活动减少和采暖季钢铁生产强度降低，行业将进入供需双弱的阶段。预期面而非基本面将是决定钢铁价格的核心变量，包括地产销售、经济活跃度以及行业供给政策，但大概率4Q22钢价将低位徘徊。2023年钢铁行业仍面临多重挑战，供给侧是核心变量2023年中国钢铁行业仍面临多重挑战。需求端，中国地产和海外经济是两个最主要的变量。多种高频地产销售数据如商品房成交面积等显示10月份以来地产行业复苏缓慢，地产销售若无明显改善，2023年地产投资或进一步小幅下降；同时潜在海外衰退或通过含钢商品出口下降而间接影响国内钢铁消费，预计2023年中国钢铁消费仍将保持低位。而供给端可能是2023年的核心变量，行业生产纪律性以及是否有行政性的产量约束是行业供给端的重要变量。在弱需求的情形下，供给端的反应及时度及力度将决定钢价反弹的速度和空间，但大幅反弹或不是基准情形。风险提示：差于预期的行业生产纪律性以及原材料供给端扰动造成的铁矿和焦炭的价格韧性。,,华泰证券,买入,[None],2022-11-01,,买入,5034263,pdf_downloads/2022/2022-11-01/000898-鞍钢股份（000898）：行业盈利处于低谷，静待供需改善.pdf,898,鞍钢股份,鞍钢股份（000898）：行业盈利处于低谷，静待供需改善,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 6.5,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 22.6,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 22.3,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
王帅,"1H22行业压力显著，净利同比下降67%鞍钢股份1H22实现归母净利润17.2亿元，同比下滑67.1%，主因行业供需恶化以及原料端价格高企驱动利润率显著下行。1H22公司钢材产量同比下降7.1%至1,267万吨，钢材销量同比降低3.6%至1,303万吨。毛利率同比收缩6.8pct至4.5%并致主营业务利润同比下降61.5%。在产量压减政策执行下，我们预计下半年钢铁行业或阶段性改善，但行业生产欠缺纪律性以及潜在海外衰退带来的需求压力，行业反转概率较低。我们调整钢材基准价格和原材料价格预测，将22/23/24年盈利预测下调至26.0/47.7/48.2亿元（前值：49.4/53.3/66.3亿元）。A/H股目标价下调16%/21%至3.5元（较港股溢价20%）/3.4港币（0.46x 22E BVPS 6.4元, 较公司 2016 年以来 PB 均值折价35%因考虑到行业前景疲软），维持“买入”。2Q22成本上涨驱动利润同比/环比大幅收缩从2Q22来看，受今年二季度主要消费地区疫情影响且地产销售持续恶化，公司钢材销量环比/同比下降2.0%/9.7%。虽然2Q22钢材平均售价环比小幅上移3.3%，但主要原材料成本上涨更为明显，尤其是受俄乌冲突影响导致的全球能源紧张影响，2Q22焦煤市场价格环比上涨约22%，公司钢材生产成本环比上涨7.8%。我们测算公司2Q22单吨毛利从1Q22的385元下滑至178元，综合毛利率环比收缩4.1个百分点至2.4%。鞍钢2Q22净利润环比/同比大幅下降84%/94%至2.3亿元。2H22行业或阶段性反弹，但预计持续性不足且反转概率较低1H22在能耗管控放松以及全年粗钢产量压减没有明确政策指引的背景下，钢铁产量环比持续提升，而需求端受疫情以及房地产拖累影响表现疲弱。尤其是进入六月后，由于需求改善的强预期落空导致行业预期悲观，钢材价格加速下行，行业大面积亏损。此前政府表示今年将会进一步压减粗钢产量，虽然压减幅度还没有明确，但政策调控带来的供给减量将有利于行业供需再平衡，或驱动钢材价格阶段性反弹。而钢价的反转则需依靠于需求的强劲复苏或超预期且持续的压减产量政策，而鉴于潜在的海外衰退和产量压减持续性的低预测度，我们认为钢价将呈现阶段性反弹而非强势反转。风险提示：钢铁产量压减政策执行未达预期且钢材需求复苏较为疲弱。",,华泰证券,买入,[None],2022-08-29,,买入,4972133,pdf_downloads/2022/2022-08-29/000898-鞍钢股份（000898）：行业供需错配驱动利润显著下行.pdf,898,鞍钢股份,鞍钢股份（000898）：行业供需错配驱动利润显著下行,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 26.0,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 47.7,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 48.2,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
王帅,"2021年业绩强劲但波动性高，4Q21毛利率大幅收缩鞍钢股份（鞍钢）2021年实现归母净利润69亿元（华泰预测87亿元，成本超预期），同比增长250%，得益于价格及利润率表现强劲。总产/销量同比基本持平，分别为2,480万/2,440万吨。平均售价同比提升37%至5,576元/吨，毛利率同比升0.5个百分点至9.7%。4Q21公司因销量下滑和毛利率下跌，毛利润环比下降85%至5.28亿元，录得净亏损5.64亿元（3Q21净利润23亿元）。因毛利率收缩，我们下调鞍钢22/23年净利润预测至49亿/53亿元（前值：54亿/58亿元）。对鞍钢H股维持“买入”，下调目标价至4.3港币（0.53x 22E BVPS 6.65元），考虑到行业前景疲软，相对于公司2016年以来PB均值折价25%；上调A股评级至“买入”，目标价4.2元（较H股溢价20%，与公司2016年以来A股-H股平均溢价水平一致）。4Q21受销量下滑及毛利率收缩拖累因毛利率大幅下降，鞍钢4Q21净利润环比下跌，录得净亏损5.64亿元。据我们计算，4Q21因政府碳减排要求执行限产，鞍钢单季销量环比下降18%至490万吨。由于需求疲软，平均售价环比下降7%至4,656元/吨，同时产量下降导致单位成本环比升3%。我们测算公司4Q21吨毛利从3Q21的634元/吨收缩至104元/吨，整体毛利率环比下降7.9个百分点至1.9%，对应毛利润下滑85%至5.28亿元。鞍钢上一次单季毛利低于10亿元尚在1Q16（7.33亿元）。2022年钢材价格或疲软，预计板材受影响较小受去年初出台的粗钢产量平控政策影响，2021年公司钢材价格和毛利率表现强劲。但随着双碳政策边际弱化，我们预计今年供给控制将有所放松。需求方面，房地产市场疲软以及主要地区疫情管控给2022年的钢铁消费前景蒙上阴影。但因板材与建筑业相关程度较低，我们认为鞍钢板材产品受到的影响将小于长材产品，还或受益于由海外价格上涨导致的出口需求增加。下调目标价，但维持“买入”，估值具有吸引力考虑到鞍钢毛利率收缩，我们下调22/23年盈利预测至49亿/53亿元（前值：人民币54亿/58亿元）。对于鞍钢H股，我们维持“买入”评级，将目标价从5.7港币（0.72倍2021年预测BVPS）下调至4.3港币（0.53倍2022年预测BVPS），相对于公司2016年以来PB均值折价25%因考虑到行业前景疲软，对于鞍钢A股，因公司估值具有吸引力、市场已充分消化行业疲软的前景预期，目标价为人民币4.2元，较H股溢价20%，与公司2016年以来A股-H股平均溢价水平一致。风险提示：供给限制放松；需求低于预期。",,华泰证券,买入,[None],2022-04-05,上调评级,买入,4794292,pdf_downloads/2022/2022-04-05/000898-鞍钢股份（000898）：2021年业绩强劲，2022年或遇挑战.pdf,898,鞍钢股份,鞍钢股份（000898）：2021年业绩强劲，2022年或遇挑战,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 49,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 53,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"邱祖学,孙二春","事件概述： 3 月 30 日，公司发布 2021 年报： 2021 年公司实现营收 1366.74亿元，同比增长 35.45%；归母净利润 69.25 亿元，同比增长 250.10%；扣非归母净利润 69.41 亿元，同比增长 251.44%。分季度来看，2021Q4，公司实现营收 281.37 亿元，同比下降 5.36%；归母净利润-5.64 亿元，同比下降 186.37%；扣非归母净利润-6.24 亿元，同比下降 191.23%。点评：钢材产量小幅上涨，毛利率提升①量：2021 年钢材产量同比上涨 0.94%，销量同比下降 0.85%。公司 2021 年生产铁 2,535 万吨，同比减少 2.01%；钢 2,647 万吨，同比减少 0.04%；钢材 2,480 万吨，比上年增加 0.94%；销售钢材 2,440 万吨，比上年减少 0.85%，实现钢材产销率为 98.39%。②价：公司实施成本变革，毛利率提升。2021 年主要原材料铁矿石价格同比+49.06%，主焦煤价格同比+80.75%，焦炭价格+50.08%，废钢价格+29.69%，但公司通过实施成本变革，测算实际吨钢成本仅上升 36.20%，且产品实际售价提升约 36.69%，致使 2021 年度公司整体毛利率上升至 9.69%。未来核心看点：股权激励与高额分红彰显公司信心①股权激励计划助力公司长远发展。公司从二级市场回购股票用于股权激励，在业绩考核条件上，对公司的总资产现金回报率、利润、钢铁主业劳动生产率做出要求，将促进公司与核心骨干同利共进，提升公司经营管理能力和生产效率，助力公司长远，彰显公司对未来发展的信心。②高股息率回报股东。公司 2021 年度利润分配预案以享有分配权利的股份总数9,402,611,828 股为基数，向公司全体股东每 10 股派发现金红利 2.21 元（含税），现金分红总额为 20.78 亿元，占归属于上市公司股东的净利润 30.01%，股息率高达 5.89%。③战略资源保障优势突出。 2021 年铁矿普氏价格指数上涨 49.06%，而鞍钢集团矿业公司掌握铁矿资源量 88 亿吨；拥有 2.8 亿吨/年采剥生产能力、6500 万吨/年选矿、2200 万吨铁精矿生产能力，居国内首位。此外，鞍钢集团在澳大利亚拥有年产 800 万吨的卡拉拉铁矿基地，为公司生产经营提供了强有力的资源保障。盈利预测与投资建议：公司努力推进品种结构持续优化；深化产业链布局，业绩有 望 保 持 稳 定 增 长 。 我 们 预 计 2022-2024 年 公 司 归 母 净 利 润 依 次 为79.36/85.71/95.75 亿元，对应 3 月 31 日收盘价的 PE 为 4x、 4x 和 3x，首次覆盖，给予“推荐”评级。风险提示：原材料价格上涨，下游需求不及预期，新冠疫情持续影响。",,民生证券,推荐,[None],2022-04-01,,增持,4791690,pdf_downloads/2022/2022-04-01/000898-鞍钢股份（000898）2021年年报点评：年度业绩增幅明显，股权激励助力发展.pdf,898,鞍钢股份,鞍钢股份（000898）2021年年报点评：年度业绩增幅明显，股权激励助力发展,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 79.36,
            ""eps"": null,
            ""pe"": 4
        },
        {
            ""year"": 2023,
            ""net_profit"": 85.71,
            ""eps"": null,
            ""pe"": 4
        },
        {
            ""year"": 2024,
            ""net_profit"": 95.75,
            ""eps"": null,
            ""pe"": 3
        }
    ]
}"
邱瀚萱,回购及股权激励彰显信心，上调至“增持”评级2020年11月26日，公司发布2020年限制性股票激励计划及回购A股部分社会公众股公告（2020-047）。市场近期关注顺周期股票，因此我们认为此次公司回购股份并用于股权激励有利于提升公司市场关注度、提振股价。同时，股权激励考核条件中对于净利润等指标的考核，也充分彰显公司对未来稳定经营、盈利增长的信心。我们此前在2021年度策略《经济复苏，看好原料及高端钢材》（2020.11.16），我们较为看好未来板卷表现，因此上调盈利预测，预计20-22年EPS为0.17/0.23/0.25元（前值0.16/0.17/0.19元），上调至“增持”评级。股权激励考核条件充分彰显公司对未来信心公司此次股权激励拟授予股票不超过5400万股，占当前股本0.574%。解除限售期分为3个阶段，业绩考核条件中利润要求是相应解除限售日上一财年扣非后归母净利，较基准年度增幅分别不低于21%、33%、46%，即基于19年扣非归母净利17.16亿元，21-23年须分别实现20.76、22.82、25.05亿元。另外对钢铁主业劳动生产率考核要求是分别须不低于1060、1130、1200吨/人·年，由于严控产能趋势不变，我们认为目标实现或更多依靠自然和主动减员，以19年末2.88万人、912吨/人·年测算，23年较19年须减员约7000人，按单人用工成本10万假设，则可降本7亿。回购用于股权激励，利于提升市场关注度近期随着全球及国内宏观经济预期改善，周期行业表现向好，申万钢铁指数从2029.60点上涨到2292.33点（2020.10.30-2020.11.26），期间涨幅达12.9%；公司股价同样有较好表现，收盘价从2.64元上涨到3.10元（2020.10.30-20.11.26），期间涨幅达17.4%。公司此次先行回购股份（计划回购6000万股），后用于实施股权激励，有利于提升市场关注度，并提振股价。先回购后股权激励、利于提升市场关注度，上调至“增持”评级公司此次先行回购后用于实施股权激励，有利于提升市场关注度，并提振股价；同时股权激励中的考核条件也彰显公司对未来信心。根据我们2021年度策略《经济复苏，看好原料及高端钢材》（2020.11.16），我们较为看好未来板卷表现，因此上调板卷价格假设，预计20-22年EPS为0.17/0.23/0.25元（前值0.16/0.17/0.19元），可比公司平均PB（2021E，Wind一致预期）0.6倍，给予公司0.6倍PB（2021E）估值，BPS（2021E）为5.84元，对应目标价3.50元（前值为2.77元），上调至“增持”评级。风险提示：股权激励方案未能落地，宏观经济不及预期。,,华泰证券,增持,[None],2020-11-27,上调评级,增持,4385811,pdf_downloads/2020/2020-11-27/000898-鞍钢股份（000898）：回购及股权激励，提升市场关注度.pdf,898,鞍钢股份,鞍钢股份（000898）：回购及股权激励，提升市场关注度,"{
    ""forecasts"": [
        {
            ""year"": 2020,
            ""net_profit"": null,
            ""eps"": 0.17,
            ""pe"": null
        },
        {
            ""year"": 2021,
            ""net_profit"": null,
            ""eps"": 0.23,
            ""pe"": null
        },
        {
            ""year"": 2022,
            ""net_profit"": null,
            ""eps"": 0.25,
            ""pe"": null
        }
    ]
}"
邱瀚萱,鞍钢股份(000898)20Q3归母净利同、环比增178%、297%20年10月23日，公司发布三季报，20年M1-9实现营收712亿元（yoy-8%），归母净利13亿元（yoy-23%）；20Q3实现营收265亿元（同比基本持平、qoq+9%），归母净利8亿元（yoy+178%、qoq+297%）。据我们前期报告《Q3板材钢企盈利或好于长材钢企》（2020.9.28），根据我们对行业数据跟踪，预判20Q3板材企业归母净利表现将普遍好于长材企业，我们预计公司20Q3扣非归母净利为4.8亿元，公司实际实现8亿元，好于我们预期。我们上调盈利预测，预计20-22年EPS为0.16/0.17/0.19元（前值0.10/0.16/0.19元），维持“持有”评级。20Q3销售毛利率同环比改善较多20Q3公司销售毛利率9.6%（yoy+2.5pct、qoq+1.7pct），同环比改善较多，我们认为主要因：一方面20Q3汽车、家电等下游景气度持续，据中联钢，当期热卷、冷卷价格表现强势，同比均增4%，环比分别增10%、11%；另一方面虽然铁矿价格同环比上行（yoy+11%、qoq+24%，据中联钢），但公司积极推动降本，包括工序加工降本和优化配煤结构实现原燃料采购降本等。20Q3财务费用同环比下行较多，改善期间费用率20Q3，公司销售、管理、财务、研发费用同比变动+7%、-9%、-46%、+1%，环比变动-3%、-2%、-42%、+8%，财务费用同环比下行较多，或因公司优化债务，20Q3末，有息负债中主要的短期借款为97亿元（yoy-49亿元、qoq-22亿元），且公司充分利用金融优惠政策。当期，公司期间费用率5.1%（yoy-0.4pct、qoq-1.0pct），销售净利率3.1%（yoy+2.0pct、qoq+2.3pct）。20Q4热卷、冷卷需求表现或均不弱热卷方面，据华泰固收《增速测不准与重点看结构》（2020.10.19）观点，9月制造业投资环比改善明显（mom+20%），且从企业资本开支、制造业中长期融资看，制造业投资后期仍存顺周期修复动力。冷卷方面，宝钢股份10、11月冷卷期货价格分别环比上调200-250元/吨、持平，连续4月环比上调于11月止步，我们预计20Q4汽车以及主要家电产量环比表现或较平稳、同比看或不弱；但今冬或形成拉尼娜现象，中东部地区气温或偏低，或拉动空调产量同比表现。20Q4下游需求表现或不差，维持“持有”评级公司20Q3归母净利同环比改善较多，我们预计20Q4热卷、冷卷需求表现或均不弱。我们上调盈利预测，预计20-22年EPS为0.16/0.17/0.19元（前值为0.10/0.16/0.19元），可比公司平均PB（2021E，Wind一致预期）0.58倍，因东北卷板需求低于华北、华东，给予公司0.48倍PB（2021E）估值，BPS（2021E）为5.77元，对应目标价2.77元（前值为2.79元），维持“持有”评级。风险提示：公司产销不及预期；下游需求大幅下行；全球疫情恶化。,,华泰证券,持有,[None],2020-10-26,,中性,4357741,pdf_downloads/2020/2020-10-26/000898-鞍钢股份（000898）：20Q3归母净利同环比改善较多.pdf,898,鞍钢股份,鞍钢股份（000898）：20Q3归母净利同环比改善较多,"{
    ""forecasts"": [
        {
            ""year"": 2020,
            ""net_profit"": null,
            ""eps"": 0.16,
            ""pe"": null
        },
        {
            ""year"": 2021,
            ""net_profit"": null,
            ""eps"": 0.17,
            ""pe"": null
        },
        {
            ""year"": 2022,
            ""net_profit"": null,
            ""eps"": 0.19,
            ""pe"": null
        }
    ]
}"
