author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
"甘坛焕,何冠洲",业绩简述2025年10月29日，公司发布2025年三季度报告：2025年前三季度公司实现收入15.56亿元，同比-29%；归母净利润4.53亿元，同比-43%；实现扣非归母净利润4.38亿元，同比-42%； 2025Q3公司实现收入4.22亿元，同比-40%；归母净利润6351万元，同比-73%；实现扣非归母净利润6514万元，同比-71%。经营分析三季度业绩承压，未来有望逐步恢复。由于国内行业需求减少及市场竞争加剧，公司前三季度收入及利润率均承压明显，前三季度毛利率79.59%，同比-1.72pct。虽然行业需求有所减少，但公司血液灌流技术有望不断拓展应用于肝病、脓毒症、体外循环治疗、急性胰腺炎、横纹肌溶解症等新领域，未来需求将逐步恢复。医保价格项目明确，有望驱动国内市场需求恢复。国家医保局于2025年6月印发《泌尿系统医疗服务价格项目立项指南（试行）》，将421项技术规范项目映射整合为108项。在保留“血液透析”“血液灌流”项目的同时，新增“血液透析灌流费”“血浆吸附费”两个项目，血液透析灌流、血浆吸附被正式纳入医保项目并设立独立收费标准，标志着中国原创的血液灌流技术获得国家层面的临床与经济认可。目前“血液透析灌流”项目已有26个省份发布具体政策并落地执行，“血浆吸附”项目已有19个省份发布具体政策并落地执行，为项目制定了具体合理的定价，未来血液灌流/吸附产品的临床使用有望迎来政策驱动式增长。盈利预测、估值与评级预计公司2025-2027年营业收入21.54、26.43、31.37亿元，同比-20%/+23%/+19%；归母净利润5.91、7.55、8.94亿元，同比-28%/+28%/+18%，现价对应PE分别为29、23、19倍，维持“买入”评级。风险提示医保控费政策风险；在研项目推进不达预期风险；产品推广不达预期风险；院内需求及产品使用频率不及预期风险。,,国金证券,买入,[None],2025-10-30,,买入,7021690,pdf_downloads/2025/2025-10-30/300529-健帆生物（300529）：三季度业绩承压，政策有望驱动需求修复.pdf,300529,健帆生物,健帆生物（300529）：三季度业绩承压，政策有望驱动需求修复,"{
  ""forecasts"": [
    {
      ""year"": 2025,
      ""net_profit"": 5.91,
      ""eps"": null,
      ""pe"": 29
    },
    {
      ""year"": 2026,
      ""net_profit"": 7.55,
      ""eps"": null,
      ""pe"": 23
    },
    {
      ""year"": 2027,
      ""net_profit"": 8.94,
      ""eps"": null,
      ""pe"": 19
    }
  ]
}"
"代雯,高鹏,杨昌源",2025年10月29日│中国内地 医疗器械 健帆生物1-3Q25实现收入15.56亿元（yoy-29.1%）、归母净利润4.53亿元（yoy-42.7%），我们推测主因公司短期强化销售渠道库存管理，叠加24年初公司主动下调主营产品价格带动销量显著提升致业绩基数较高；其中3Q25实现收入4.22亿元（yoy-39.8%）、归母净利润6351万元（yoy-73.4%），整体业绩静待修复。考虑血液灌流疗法渗透率持续提升、公司产品学术推广进一步强化，叠加海外市场持续开拓，看好公司中长期成长性。维持“买入”。积极强化商业化及研发能力，持续提升竞争力公司1-3Q25毛利率为79.6%（yoy-1.7pct），我们推测主因产品销售结构变化。公司1-3Q25销售/管理/研发费用率分别为24.6%/7.4%/9.4%，分别yoy+1.4/+1.5/+1.5pct，主因公司收入规模短期下降，但着眼长远发展强化商业化及研发等能力建设，公司积极组织国内外学术推广活动并着力拓宽产品临床应用场景，持续提升行业竞争力。看好公司核心产品中长期发展我们推测公司血液灌流器等核心产品受内外因素影响1-3Q25整体收入同比下滑，但我们仍看好其中长期发展，包括：1）医院覆盖广：截至1H25，公司肾科、肝科产品国内医院覆盖量分别超6000/2000家；2）临床认可度高：多项行业专家共识和临床使用指南于25年内发布或修订，公司肾科及肝科血液灌流器产品的临床认可度进一步提升；3）循证证据丰富：公司积极开展多项临床研究，肝科DPMAS等技术临床证据有望进一步强化；4）国家医保政策支持：血液透析灌流、血浆吸附于6M25被正式纳入医保项目并设立独立收费标准，标志着中国原创的血液灌流技术获得国家层面的临床与经济认可。积极拓展业务边界，持续打造发展新动能1）新领域：公司积极强化产品在急危重症及血液净化设备领域的应用空间，其急危重症产品/DX-10血液净化机截至1H25已覆盖医院超1800/约2000家；与此同时，公司积极拓展代谢性心脑血管疾病和相关健康管理等新业务领域，看好相关产品后续持续贡献业绩增量。2）新区域：公司产品截至1H25已覆盖海外98个国家和地区的2000余家医院，Future F20血液净化设备于3M25获得欧盟CE认证；考虑公司持续拓展国际市场，并打造“慢病+危急病”的双轮驱动，我们看好公司海外业务积极向好。盈利预测与估值考虑公司短期强化销售渠道库存管理及相关业务能力建设对于收入增速及费用率的影响，我们预计公司25-27年归母净利润为5.51/6.07/6.68亿元（相比前值下调34%/36%/38%）。公司为国内血液灌流行业龙头，核心技术过硬且海内外销售网络持续完善，给予26年33x PE估值（可比公司Wind一致预期均值28x），对应目标价25.09元（前值29.21元，对应25年28x PE vs可比公司均值24x PE）。风险提示：核心产品销售不达预期，产品招标降价。,,华泰证券,买入,[None],2025-10-30,,买入,7024410,pdf_downloads/2025/2025-10-30/300529-健帆生物（300529）：短期调整不改公司业务中长期成长性.pdf,300529,健帆生物,健帆生物（300529）：短期调整不改公司业务中长期成长性,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 5.51,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 6.07,
            ""eps"": null,
            ""pe"": 33
        },
        {
            ""year"": 2027,
            ""net_profit"": 6.68,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"甘坛焕,何冠洲",业绩简述2025年8月21日，公司发布2025年半年度报告，2025上半年实现收入11.34亿元，同比-24%；归母净利润3.90亿元，同比-29%；扣非归母净利润3.73亿元，同比-29%。从单Q2情况来看，公司实现收入5.87亿元，同比-22%；归母净利润2.01亿元，同比-25%；扣非归母净利润1.89亿元，同比-26%。经营分析加强渠道管理，业绩增速短期承压。2024年期初公司将主营产品终端价格下调26%，主动“以价换量”实现产品销量的显著提升，同时今年进一步加强渠道管理，半年度末应收账款降低至2503万元，较期初下降53%，导致上半年收入利润增速承压。上半年公司经营性现金流量净额为5.38亿元，超出当期净利润1.49亿元，现金流保持在高质量水平。上半年公司毛利率79.82%，净利率34.26%，整体盈利保持强健。新系列产品拓展迅速，有望带动长期盈利能力提升。上半年公司肾病产品实现收入7.85亿元，占公司收入69.20%。新产品KHA及PHA拓展良好，KHA系列已覆盖700多家医院，实现收入7998万元，同比+27%，PHA系列亿在120多家医院推广使用，实现收入1175万元，同比+374%。肝病领域实现收入1.32亿元，占公司收入11.59%。急危重症领域产品实现收入1.42亿元，占公司收入12.54%，其中CA系列新产品已在225家医院开展应用，实现收入1136万元，同比+36%，新系列产品有望带动长期盈利能力提升。产品逐步获批欧盟注册，持续拓展国际市场。上半年公司海外市场实现收入3444万元，占公司收入3.04%，目前在德国、瑞士、英国、意大利、西班牙、印度、俄罗斯、墨西哥、巴西等98个国家的2000多家医院临床应用，Future F20血液净化设备、血液净化装置的体外循环血路先后取得欧盟MDR认证，海外市场未来有望逐步成为新的增长点。盈利预测、估值与评级预计公司2025-2027年营业收入26.84、32.89、39.01亿元，同比+0%/+23%/+19%；归母净利润8.51、10.42、12.53亿元，同比+4%/+23%/+20%，现价对应PE分别为22、18、15倍，维持“买入”评级。风险提示医保控费政策风险；在研项目推进不达预期风险；产品推广不达预期风险；院内需求及产品使用频率不及预期风险。,,国金证券,买入,[None],2025-08-21,,买入,6336044,pdf_downloads/2025/2025-08-21/300529-健帆生物（300529）：渠道管理导致短期承压，创新产品快速拓展.pdf,300529,健帆生物,健帆生物（300529）：渠道管理导致短期承压，创新产品快速拓展,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 8.51,
            ""eps"": null,
            ""pe"": 22
        },
        {
            ""year"": 2026,
            ""net_profit"": 10.42,
            ""eps"": null,
            ""pe"": 18
        },
        {
            ""year"": 2027,
            ""net_profit"": 12.53,
            ""eps"": null,
            ""pe"": 15
        }
    ]
}"
"杜向阳,陈辰",事件：公司发布2024年年报，实现营业收入26.8亿元，同比增长39.3%；实现归属于母公司股东净利润8.2亿元，同比增长87.9%；实现扣非后归母净利润7.8亿元，同比增长90.5%。同日，公司发布2025年一季报，实现营业收入5.5亿元，同比下跌26.4%；实现归属于母公司股东净利润1.9亿元，同比下跌33.7%；实现扣非后归母净利润1.8亿元，同比下跌32.2%。24年业绩高增，海外持续推进渠道布局HA130降价策略并未降低24年毛利率，产量规模增加有效降低了单位生产成本。分季度看，公司2024Q1/Q2/Q3/Q4实现营业收入7.4/7.5/7/4.8亿元（+30%/+70.9%/+47.7%/+10.4%），实现归母净利润2.8/2.7/2.4/0.29亿元（+44.9%/+230.6%/+63.6%/+122.5%）。24年公司外部政策环境得到一定改善。肾病、肝病、危急重症领域业务发展较好。公司以增效降本原则开展各类经营活动，产量规模增加有效降低了单位生产成本，同时期间费用率同比下降。2024年毛利率为80.8%（+0.8pp）。销售费用率为25.8%（-6.2pp），管理费用率为7.1%（-2.2pp），研发费用率为9%（-3.8pp），销售费用率下降较多主要系公司优化组织结构，内部战略变革调整所致。净利率为30.6%（+7.9pp）。肾病和肝病领域增长明显。公司肾科领域已形成“HA系列、KHA系列、pHA系列”三大血液灌流器产品体系，公司肾科产品已覆盖全国6000余家二级及以上医院。为支持国家医改、减轻患者经济压力，公司在报告期初主动将HA130 血液灌流器的终端价格调降 26%。报告期内，HA130 血液灌流器的销售收入同比增长54.6%，销售支数同比增长100%。新品KHA系列和pHA系列血液灌流器产品为患者提供更多治疗选择。KHA系列产品已覆盖600多家。公司在肝病领域的相关产品已覆盖2000余家医院。24年肝科产品（BS330胆红素吸附柱、HA330-II 血液灌流器、血浆分离器）销售收入同比增长77.2%。海外市场积极布局。公司产品已取得德国、瑞士、英国、意大利、西班牙、印度、俄罗斯、墨西哥、巴西等98个国家的产品准入，并在海外2000多家医院临床应用。公司积极开展跨国科研合作，2024年6月在意大利维琴察AKI＆CRRT大会上，意大利IRRIV国际肾病研究院主席Claudio Ronco教授及澳大利亚奥斯汀医院重症监护医学科主任Rinaldo Bellomo教授联合发布“SAILING项目”首轮评选结果。盈利预测：预计2025-2027年归母净利润分别为9.4亿元、11.5亿元及14亿元。风险提示：产品结构单一风险；血液灌流产品销售不及预期风险；产品降价风险。,,西南证券,,[None],2025-04-17,,,6012460,pdf_downloads/2025/2025-04-17/300529-健帆生物（300529）：24年业绩高增，海外持续推进渠道布局.pdf,300529,健帆生物,健帆生物（300529）：24年业绩高增，海外持续推进渠道布局,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 9.4,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 11.5,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 14,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"袁维,何冠洲",业绩简述2025年4月15日，公司发布2024年年度报告，2024年全年公司实现收入26.77亿元，同比+39%；归母净利润8.20亿元，同比+88%；扣非归母净利润7.79亿元，同比+90%；2024Q4公司实现收入4.82亿元，同比+10%；归母净利润0.29亿元，同比+122%；扣非归母净利润0.25亿元，同比+419%。 公司同时发布2025年一季度报告，2025Q1公司实现收入5.48亿元，同比-26%；归母净利润1.89亿元，同比-34%；扣非归母净利润1.84亿元，同比-32%。经营分析全年血液灌流产品高速增长，肝病领域拓展速度较快。2024年公司血液灌流器产品实现收入23.09亿元，同比+57%。肾病领域HA130血液灌流器销售收入同比+55%，销售支数同比增长近100%。同时新产品推广及应用落地较快，KHA产品已覆盖600多家医院，实现销售1.46亿元，同比+188%。肝病领域产品已覆盖2000余家医院，销售收入同比增长77.15%。海外业务方面，公司实现收入5936万元，同比+14%，在海外2000多家医院临床应用。一季度短期业务承压，加强渠道库存管控。公司2025年一季度实现收入同比下降26%，主要系去年年初公司将主营产品终端价格下调，主动“以价换量”实现产品销量显著提升。2024年初至今，公司加强内部管理，致力于推动产品在临床使用的提升，同时也将渠道库存管控在良性健康水平。Q1经营性现金流量净额2.69亿元，超出当期净利润0.81亿元，现金流质量维持高水准。重视创新研发投入，海外产品注册取得进展。2024年公司研发投入2.4亿元，占公司营业收入8.97%。公司主营产品血液灌流器（HA系列、KHA系列）、血浆胆红素吸附器（BS系列）、细胞因子吸附柱（CA系列）、血浆分离器产品先后获得欧盟MDR认证，是国内首个通过欧盟最新医疗器械法规MDR认证的血液灌流器产品和血浆胆红素产品，2025年海外市场拓展有望进一步加速。盈利预测、估值与评级我们看好公司在血液净化领域的发展前景，预计公司2025-2027年营业收入30.66、36.84、44.17亿元，同比+15%/+20%/+20%；归母净利润9.57、11.65、14.23亿元，同比+17%/+22%/+22%，现价对应PE分别为20、17、14倍，维持“买入”评级。风险提示医保控费政策风险；在研项目推进不达预期风险；产品推广不达预期风险；院内需求及产品使用频率不及预期风险。,,国金证券,买入,[None],2025-04-16,,买入,6010699,"pdf_downloads/2025/2025-04-16/300529-健帆生物（300529）：血液灌流产品高速增长,加强渠道库存管控.pdf",300529,健帆生物,"健帆生物（300529）：血液灌流产品高速增长,加强渠道库存管控","{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 9.57,
            ""eps"": null,
            ""pe"": 20
        },
        {
            ""year"": 2026,
            ""net_profit"": 11.65,
            ""eps"": null,
            ""pe"": 17
        },
        {
            ""year"": 2027,
            ""net_profit"": 14.23,
            ""eps"": null,
            ""pe"": 14
        }
    ]
}"
"代雯,高鹏,杨昌源",公司24年实现收入/归母净利26.77/8.20亿元（yoy+39.3%/+87.9%），符合业绩预告预期。公司1Q25实现收入/归母净利5.48/1.89亿元（yoy-26.4%/-33.7%），公司1Q25业绩下滑主因24年初公司主动下调主营产品价格后产品销量显著提升造成基数较高，叠加公司24年初至今持续强化产品临床终端使用，渠道库存整体处于良性健康水平。公司24年经营性现金流量净额10.51亿元（yoy+14.6%），现金流水平持续向好。考虑公司肾科产品渗透率持续提升，叠加肝科、重症产品推广持续强化，看好公司25年业绩实现向好发展。维持“买入”。核心产品有望保持长期向好发展公司血液灌流器/血浆胆红素吸附器24年实现收入23.09/1.73亿元（yoy+57.2%/+87.8%）。公司核心产品持续放量且临床应用基础稳固，公司肾科、肝科产品24年收入yoy+57.2%/+77.2%，且覆盖医院数分别超6000/2000家。考虑公司成熟产品临床认可度高（肾科HA130产品24年收入yoy+55%，销售量yoy+100%）、新品应用渗透率持续提升（肾科KHA产品24年收入yoy+188%；肾科pHA产品于11M23上市，截至24年底已进入100多家医院）、循证证据持续丰富（肝科DPMAS技术于24年入选多个临床指南共识），我们看好公司核心产品长期向好趋势不变。业务拓展顺利，持续贡献增量1）新场景：公司积极强化产品在急重症及心血管疾病等领域的应用空间，其急重症产品截至24年底已覆盖医院超1800家，并于24年开展多项脑卒中相关临床研究。2）新产品：公司积极布局血液净化全产业链产品并借助集采加速放量，公司24年通过集采实现血液透析器及血液透析管路收入分别为962/336万元。3）新区域：截至24年底，公司产品已覆盖海外98个国家和地区的2000余家医院。我们看好公司业务在新场景、新产品和新区域中的持续拓展并积极贡献业绩增量。盈利预测与估值考虑公司主营产品降价对于收入增速和毛利率的影响，叠加公司强化销售及研发投入对于销售费用率及研发费用率的影响，我们调整25-27年归母净利预测至8.33/9.52/10.81亿元（相比25/26年前值调整-41%/-46%）。公司为国内血液灌流行业领头羊，产品布局持续拓展且国内外销售渠道覆盖较为完善，给予25年28x PE估值（可比公司Wind一致预期均值24x），对应目标价29.21元（前值42.41元，对应25年24x PE），维持“买入”评级。风险提示：核心产品销售不达预期，产品招标降价。,,华泰证券,买入,[None],2025-04-16,,买入,6010627,pdf_downloads/2025/2025-04-16/300529-健帆生物（300529）：24年业绩快速增长，看好长期发展.pdf,300529,健帆生物,健帆生物（300529）：24年业绩快速增长，看好长期发展,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 8.33,
            ""eps"": null,
            ""pe"": 28
        },
        {
            ""year"": 2026,
            ""net_profit"": 9.52,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 10.81,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"代雯,高鹏,杨昌源","健帆生物发布24年三季报：1-3Q24实现收入21.96亿元（yoy+47.8%）、归母净利润7.92亿元（yoy+86.9%），其中3Q24实现收入7.00亿元（yoy+47.7%）、归母净利润2.39亿元（yoy+63.6%）。公司血液灌流器、吸附器等核心产品销售放量喜人，驱动整体业绩快速增长。考虑血液灌流疗法渗透率持续提升、公司产品学术推广进一步强化，叠加前期内部营销改革成效陆续显现，我们看好公司24全年业绩保持快速增长势头。维持买入。看好公司核心产品24年收入保持快速增长我们推测公司血液灌流器等核心产品1-3Q24整体收入同比实现快速增长。公司核心产品院内认可度高、循证证据丰富且新品推广进展顺利，包括：1）院内认可高：截至1H24，公司肾科、肝科产品医院覆盖量分别超6000/2000家；2）循证证据多：截至1H24，公司肾科KHA系列产品已获国内相关专家共识推荐，肝科DPMAS数项最新研究成果在24年亚太肝病年会发布；3）新品推广：肾科KHA系列新品1H24收入yoy+180%，且截至1H24已覆盖医院超500家。我们看好公司核心产品24年收入保持快速增长势头。积极拓展产品品类及业务区域，持续贡献业绩增量1）新品类：公司积极推广重症耗材及血净设备等新品，其中重症耗材产品1H24收入yoy+72%，临床接受度持续提升，我们看好重症耗材产品24年收入快速增长。2）新区域：公司1H24海外收入yoy+64%，且公司产品截至1H24已覆盖海外94个国家和地区的2000余家医院；考虑公司海外市场推广继续推进，我们看好公司海外收入24年同比实现快速增长。毛利率稳中有升且期间费用率明显降低，现金流水平进一步改善公司1-3Q24毛利率为81.3%（yoy+0.6pct），我们推测主因高端新品销售进一步向好，驱动整体毛利率水平稳中有升。公司1-3Q24销售/管理/研发费用率分别为23.2%/5.9%/8.0%，分别yoy-6.4/-1.7/-3.9pct，公司收入重回快速增长叠加内部经营持续优化，期间费用率同比下降明显。公司1-3Q24经营活动现金流量净额为8.72亿元（yoy+47.7%），现金流水平持续改善。盈利预测与估值考虑公司产品销售持续向好且内部降本工作持续推进，我们上调 24-26 年归
母净利润预测至 10.83/14.11/17.79 亿元（前值 8.05/10.77/13.79 亿元）。公
司为国内血液灌流行业龙头，核心技术过硬且销售网络覆盖广泛，给予 25
年 24x PE 估值（可比公司 Wind 一致预期均值 20x），对应目标价 42.41 元
（按最新股本计前值 33.90 元），维持“买入”评级。风险提示：核心产品销售不达预期，产品招标降价。",,华泰证券,买入,[None],2024-10-20,,买入,5792614,pdf_downloads/2024/2024-10-20/300529-健帆生物（300529）：3Q24公司业绩延续快速增长势头.pdf,300529,健帆生物,健帆生物（300529）：3Q24公司业绩延续快速增长势头,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 10.83,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 14.11,
            ""eps"": null,
            ""pe"": 24
        },
        {
            ""year"": 2026,
            ""net_profit"": 17.79,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"杜向阳,张殊豪",投资要点事件：公司发布2024年半年报，实现营业收入14.96亿元，同比增长47.8%；实现归属于母公司股东净利润5.5亿元，同比增长99.1%；实现扣非后归母净利润5.3亿元，同比增长100%。渠道库存改善，业绩恢复增长。分季度看，公司2024Q1/Q2实现营业收入7.4/7.5亿元（+30%/+70.9%），实现归母净利润2.9/2.7亿元（+44.9%/+230.6%）。24H1公司外部政策环境得到一定改善。肾病、肝病、危急重症领域业务发展较好。从盈利能力来看，公司以降本增效原则开展各类经营活动，盈利能力提升明显。2024年H1毛利率为80.5%（-0.01pp）。销售费用率为22.8%（-9.2pp），管理费用率为5.7%（-1.545pp），研发费用率为7.5%（-3.78pp），销售费用率下降较多主要系公司优化组织结构，内部战略变革调整所致。净利率为36.8%（+9.63pp）。肾病、肝病、重症领域增长明显。公司肾科领域已形成“HA 系列、KHA 系列、pHA系列”三大血液灌流器产品体系，24H1收入同比增长84%。其中HA 系列是公司经典款产品，已应用临床 20 年，覆盖全国6000余家医院。为支持国家医改、减轻患者压力，HA130血液灌流器的终端价格下降 26%，24H1收入同比增长67%，销量增长127%。KHA系列是专用于尿毒症的血液灌流器产品，24H1同比增长180%，已覆盖500多家医院。肝病领域已覆盖2000多家医院，24H1收入同比增长112%。重症与急诊领域已覆盖1600多家医院，24H1收入同比增长72%。设备增长明显，海外市场积极布局。血液净化设备“拳头产品”DX-10 血液净化机及人工肝等多种治疗模式的血液净化设备已覆盖全国1800家医院，累计装机近4000台。据比地招标网统计，公司在2024 年上半年连续性血液净化装置（CRRT）设备中的品牌市占率为 21.43%（排名第二），在国产CRRT设备品牌中排名第一。海外业务方面，24H1收入同比增长64%，公司产品已在国外2000多家医院应用。盈利预测：预计2024-2026年归母净利润分别为10.6亿元、14.7亿元及18.5亿元。风险提示：产品结构单一的风险；血液灌流产品销售不及预期的风险；产品降价风险。,,西南证券,,[None],2024-08-11,,,5716745,pdf_downloads/2024/2024-08-11/300529-健帆生物（300529）：产品恢复高增长，盈利能力改善.pdf,300529,健帆生物,健帆生物（300529）：产品恢复高增长，盈利能力改善,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 10.6,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 14.7,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 18.5,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"代雯,高鹏,杨昌源",2Q24公司业绩持续提速，维持“买入”评级公司1H24实现收入14.96亿元（yoy+47.8%）、归母净利5.53亿元（yoy+99.1%），其中2Q24实现收入7.51亿元（yoy+70.9%）、归母净利2.68亿元（yoy+230.6%），公司发展进一步提速（1Q24公司收入yoy+30.0%、归母净利yoy+44.9%）。我们维持盈利预测，预计24-26年EPS为1.00 /1.33 /1.71元。公司为国内血液灌流行业领跑者，产品矩阵持续丰富且海内外推广稳步推进，给予24年34x PE估值（可比公司Wind一致预期均值30x），保持目标价33.89元不变，维持“买入”评级。期间费用率同比明显下降，现金流水平持续改善公司1H24毛利率为80.5%（yoy-0.01pct），其中血液灌流器产品毛利率为84.5%，核心产品盈利能力及市场竞争力显著。公司1H24销售/管理/研发费用率分别为22.8%/5.7%/7.5%，分别yoy-9.2/-1.5/-3.8pct，公司收入重回快速增长叠加内部降本增效工作持续推进，助力期间费用率同比明显下降。公司1H24经营活动现金流量净额为7.49亿元（yoy+71.6%），现金流水平进一步改善。1H24公司核心产品收入实现高速增长公司血液灌流器、吸附器产品1H24收入14.01亿元（yoy+87.4%），其中：1）肾科产品1H24收入yoy+84%，公司肾科产品截至1H24已在国内覆盖6000余家二级及以上医院。考虑成熟产品持续放量（HA130产品1H24收入yoy+67%，销售量yoy+127%）、新品接受度持续提升（KHA产品1H24收入yoy+180%），我们看好24年板块实现快速发展；2）肝科产品1H24收入yoy+112%，考虑新品商业化工作持续推进（自研一次性血浆分离器于12M23获批，截至目前已完成18省市挂网工作）、疗法循证证据再添新果、人工肝远航二期项目正式启动，我们预计板块24年收入保持快速增长。新业务、新区域拓展顺利，持续贡献业绩增量1）新业务：公司持续强化重症耗材、血净设备等新品推广，其中公司重症耗材产品1H24收入yoy+72%，保持高速增长态势；公司血净设备拳头产品DX-10在1H24国内行业市占率为21.4%，并位居国产首位，彰显市场高认可度。2）新区域：公司1H24海外收入yoy+64%，截至1H24，公司产品已覆盖海外94个国家和地区的2000余家医院，考虑公司海外市场推广继续推进，我们看好公司海外业务24年收入同比实现快速增长。风险提示：核心产品销售不达预期，产品招标降价。,,华泰证券,买入,[None],2024-08-07,,买入,5713249,pdf_downloads/2024/2024-08-07/300529-健帆生物（300529）：2Q24公司业绩实现高速增长.pdf,300529,健帆生物,健帆生物（300529）：2Q24公司业绩实现高速增长,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 1.00,
            ""pe"": 34
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 1.33,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 1.71,
            ""pe"": null
        }
    ]
}"
"袁维,何冠洲",业绩简述2024年8月7日，公司发布2024半年度报告，2024年上半年公司实现收入14.96亿元，同比+48%；归母净利润5.53亿元，同比+99%；实现扣非归母净利润5.26亿元，同比+100%；2024Q2公司实现收入7.51亿元，同比+71%；归母净利润2.68亿元，同比+231%；实现扣非归母净利润2.55亿元，同比+248%。经营分析灌流各领域产品销售高速增长，盈利质量持续提高。2024上半年公司肾科领域血液灌流器产品销售收入同比增长84%，其中HA130血液灌流器销售收入同比增长67%，销售支数同比增长127%。肝科产品销售收入同比增长112%，重症领域相关耗材产品销售收入同比增长72%。同时海外销售收入同比增长64%，行业外部环境及公司战略发展趋势积极，灌流各领域产品均实现高速增长。维持高研发投入战略，海外注册初见成果。上半年公司研发投入1.13亿元，占公司收入的7.54%，新获得授权专利16项，目前拥有累计授权专利359项。2024年2月，公司主营产品HA系列血液灌流器及BS系列血浆胆红素吸附器获得欧盟MDR认证，是国内首个通过欧盟最新医疗器械法规MDR认证的血液灌流器产品和血浆胆红素产品，海外产品拓展未来有望加速。新产品迭代叠加应用领域拓展贡献长期额外增长极。公司在血液净化领域创新能力领先，肾病领域2款新产品KHA和pHA系列，新产品在吸附性能、安全性以及价格相比传统HA系列产品具备显著优势。目前KHA系列产品已覆盖500多家医院，上半年销售收入同比增长180%，新产品有望带动公司在行业医保控费压力下实现相对稳定的利润率。盈利预测、估值与评级我们看好公司在血液净化领域的发展前景，预计公司2024-2026年营业收入33.47、44.44、56.30亿元，同比+74%/+33%/+27%；归母净利润9.85、13.30、17.14亿元，同比+126%/+35%/+29%，现价对应PE分别为22、16、13倍，维持“买入”评级。风险提示医保控费政策风险；在研项目推进不达预期风险；产品推广不达预期风险；院内需求及产品使用频率不及预期风险。,,国金证券,买入,[None],2024-08-07,,买入,5713742,pdf_downloads/2024/2024-08-07/300529-健帆生物（300529）：各领域产品高速增长，盈利质量持续提高.pdf,300529,健帆生物,健帆生物（300529）：各领域产品高速增长，盈利质量持续提高,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 9.85,
            ""eps"": null,
            ""pe"": 22
        },
        {
            ""year"": 2025,
            ""net_profit"": 13.30,
            ""eps"": null,
            ""pe"": 16
        },
        {
            ""year"": 2026,
            ""net_profit"": 17.14,
            ""eps"": null,
            ""pe"": 13
        }
    ]
}"
