author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
"王玮嘉,黄波,李雅琳,胡知",2025年11月02日│中国内地 环保及水务 首创环保发布三季报：Q3实现营收47.22亿元（yoy-0.22%，qoq+5.20%），归母净利5.05亿元（yoy-78.37%，qoq-4.78%），符合我们此前预期的4.95~5.45亿元，同比下滑主因去年同期转让新加坡ECO公司获得投资收益。2025年前三季度实现营收134.53亿元（yoy-3.04%），归母净利14.34亿元（yoy-55.96%），扣非净利13.73亿元（yoy+0.30%）。公司新建项目投运、各项目公司陆续调价、存量资产提质增效推动盈利增长，维持“买入”评级。水务项目转商运+调价推动盈利增长，3Q25综合毛利率同比+0.3pct公司在运水务产能仍有提升空间，截至1H25，公司供水/污水处理业务总产能为1243/1492万吨/日，在运产能为812/1050万吨/日。供水和污水处理价格机制为“准许成本+准许收益”，水务行业具备稳定收益特征，水价具备抗通胀属性。考虑固定成本和运营成本提升、调价周期临近，公司水务项目或将陆续迎来调价。2024年公司5个供水项目上调水价，涉及供水规模152.1万吨/日；11个污水项目上调水价，涉及处理规模97.7万吨/日。1H25公司5个污水项目上调水价，涉及处理规模52万吨/日。3Q25公司综合毛利率同比+0.3pct至35.9%，考虑到1）新建项目将陆续投运；2）水务项目综合水价或逐步调升，我们看好未来公司盈利稳步提升。9M25经营性净现金流同比+9%，期间费用率同比-0.9pct9M25公司经营性净现金流同比+9%至21.4亿元；投资性现金流净流出11.5亿元（9M24投资性现金流净流入4.4亿元），主要是去年同期处置新加坡ECO公司收到大额转让款。公司成本费用控制得当，9M25公司期间费用率同比-0.9pct至15.7%，销售/管理/研发/财务费用率分别为0.24/7.08/0.86/7.53%，同比+0.01/-0.5/+0.1/-0.5pct，其中财务费用同比-9%至10.1亿元，主要得益于公司进行高成本债务置换。盈利预测与估值维持盈利预测，我们预计公司2025-27年归母净利润为17.82/19.12/19.85亿元，对应EPS为0.24/0.26/0.27元。可比公司2026年预期PE均值为13.5倍，考虑公司资产优质，自由现金流趋势向好，2025-27年水价或将持续提升，给予公司2026年14.8倍PE，目标价3.85元（前值3.73元，基于2025年15.3倍PE），维持“买入”评级。风险提示：调价进程不及预期，应收账款回款低于预期，产能扩张不及预期，市场竞争加剧。,,华泰证券,买入,[None],2025-11-02,,买入,7248389,pdf_downloads/2025/2025-11-02/600008-首创环保（600008）：看好水务项目调价驱动盈利增长.pdf,600008,首创环保,首创环保（600008）：看好水务项目调价驱动盈利增长,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 17.82,
            ""eps"": 0.24,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 19.12,
            ""eps"": 0.26,
            ""pe"": 14.8
        },
        {
            ""year"": 2027,
            ""net_profit"": 19.85,
            ""eps"": 0.27,
            ""pe"": null
        }
    ]
}"
"王玮嘉,黄波,李雅琳,胡知",2025年9月03日│中国内地 环保及水务 首创环保是北京国资委旗下的全国水务环保龙头，致力于提供“水、固、气、能”综合解决方案。公司2025年H1实现营收87.31亿元（yoy-4.51%），归母净利9.29亿元（yoy+0.80%），扣非净利8.76亿元（yoy+5.30%）。其中Q2实现营收44.89亿元（yoy-6.19%，qoq+5.83%），归母净利5.30亿元（yoy-4.87%，qoq+32.87%），落在我们此前预期的区间内（5.10~6.10亿元）。公司新建项目投运、各项目公司陆续调价、存量资产提质增效推动盈利增长；自由现金流趋势向好，维持“买入”评级。运营板块提质增效，1H25供水/污水处理业务毛利率同比+5/1pct1H25公司运营板块持续发力，存量资产运营潜力进一步释放，运营类业务实现收入76.62亿元，占公司营收比重同比+7.7pct，业务结构实现优化。分业务来看，1H25公司供水水处理业务收入同比+14%至16.82亿元，毛利率同比+5.3pct至36.5%，主要是个别项目水资源费改税及追溯调整所致；污水水处理业务收入同比+1.1%至32.07亿元，毛利率同比+0.8pct至39.8%，期内5个项目实现水价调整，涉及处理规模52万吨/日，综合水价同比+2.8%至1.68元/吨（不含税）；固废处理业务收同比-11.2%至18.94亿元，主要是处置新加坡ECO公司后合并范围减少所致，毛利率同比基本持平（37.0%）；垃圾焚烧发电运营业务收入同比+6.4%至10.16亿元，期内吨垃圾发电上网量较年初提高4%。毛利率同比基本持平（51.9%）。1H25经营性净现金流同比+26%，毛利率同比提升2.4pct公司自由现金流向好，1H25公司经营性净现金流同比+26%至12.6亿元；随建设项目陆续投运，资本开支同比-35%至16.2亿元，投资净现金流净流出同比-78%至5.0亿元。考虑在建项目体量减小，我们预计公司资本开支或维持低位，自由现金流有望持续改善，为回报股东奠定良好基础。公司成本费用控制得当，1H25管理费用/财务费用同比-15.5/-11.3%至6.1/6.9亿元，带动期间费用率同比-1.4pct至16.0%，毛利率同比+2.4pct至37.6%。盈利预测与估值我们调整公司25-27年归母净利润+3.7/+5.1/+3.5%至17.82/19.12/19.85亿元，对应EPS为0.24/0.26/0.27元，调整主要是参考1H25经营情况，上调供水水处理业务毛利率预测，下调固废处理业务收入与毛利率预测。可比公司2025年预期PE均值为14.0倍（前值14.4倍），考虑公司资产优质，自由现金流趋势向好，25-27年水价或将持续提升，给予公司2025年15.3倍PE，目标价3.73元（前值3.63元，基于2025年15.8倍PE），维持“买入”评级。风险提示：调价进程不及预期，应收账款回款低于预期，产能扩张不及预期，市场竞争加剧。,,华泰证券,买入,[None],2025-09-04,,买入,6392097,pdf_downloads/2025/2025-09-04/600008-首创环保（600008）：H1扣非净利同增5%，毛利率同比提升.pdf,600008,首创环保,首创环保（600008）：H1扣非净利同增5%，毛利率同比提升,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 17.82,
            ""eps"": 0.24,
            ""pe"": 15.3
        },
        {
            ""year"": 2026,
            ""net_profit"": 19.12,
            ""eps"": 0.26,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 19.85,
            ""eps"": 0.27,
            ""pe"": null
        }
    ]
}"
"王玮嘉,黄波,李雅琳,胡知","首创环保发布年报，2024 年实现营收 200.50 亿元（yoy-6%），归母净利
35.28 亿元（yoy+120%），扣非净利 15.61 亿元（yoy+0.81%），基本符合
业绩预告（归母净利 35.00 亿元、扣非净利 15.50 亿元）。Q4 实现营收 61.84
亿元（yoy-14.12%，qoq+30.67%），归母净利 2.77 亿元（yoy-16.94%，
qoq-88.15%）。公司新建项目投运、各项目公司陆续调价推动盈利增长；DPS
同比增长 70%，股息率达 5.5%，维持“买入”评级。
处置新加坡 ECO 公司致营收下滑、产生投资收益 17.80 亿元
2024 年公司营收同比下降 6%，主要原因系处置新加坡 ECO 公司后合并范
围减少、水务工程数量和规模减少；归母净利同比增幅为 120%，主要系处
置新加坡 ECO 公司产生投资收益 17.80 亿元所致。
污水 11 个/供水 5 个项目水价上调
2024 年公司污水处理结算水量 31.16 亿吨，综合水价 1.77 元/吨（含税），
同比上升 1.14%；11 个项目水价上调，涉及处理规模 97.7 万吨/日。自来水
售水量 14.97 亿吨，同比提升 3.59%，综合水价 1.94 元/吨（含税），同比
上升 0.87%；5 个项目水价上调，涉及处理规模 152.1 万吨/日。考虑到使
用者付费机制持续完善，水务行业为准许收益率定价模式，25-27 年公司污
水和供水综合水价或将持续提升，贡献营收增量。
经营现金流同比+19.30%，股息率达 5.5%
2024 年公司应收账款 147 亿元（yoy+22%），经营现金流净额 40.83 亿元
（yoy+19.30%），2024 年资本开支 41.70 亿元（yoy-6.65%）。2024 年公
司 DPS 0.17 元（yoy+70%），分红比例 35.37%，以 4 月 11 日收盘价计算，
股息率达 5.5%。考虑在建项目体量减小，我们预计公司资本开支维持低位，
自由现金流有望增加，为持续回报股东奠定良好基础。
目标价 3.63 元，维持“买入”评级
考虑在建工程减少，下调水务工程收入预测，预计公司 2025-2027 年 EPS
分别为 0.23、0.25、0.26 元（2025-2026 年下调 11.5%、10.7%）。可比公
司 2025 年预期 PE 均值为 14.4 倍，考虑公司资产优质，DPS 同比高增，
25-27 年水价或将持续提升，给予公司 2025 年 15.8 倍 PE，目标价 3.63 元
（前值 3.64 元，基于 2025 年 14.0 倍 PE），维持“买入”评级。风险提示：调价进程不及预期，应收账款回款低于预期，产能扩张不及预期，
市场竞争加剧。",,华泰证券,买入,[None],2025-04-14,,买入,6008028,pdf_downloads/2025/2025-04-14/600008-首创环保（600008）：水价稳步上调，DPS同增70%.pdf,600008,首创环保,首创环保（600008）：水价稳步上调，DPS同增70%,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.23,
            ""pe"": 15.8
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 0.25,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": null,
            ""eps"": 0.26,
            ""pe"": null
        }
    ]
}"
"王玮嘉,黄波,李雅琳,胡知",1月22日，首创环保发布公告：公司预计2024年实现归母净利35.00亿元左右，同比增加117.93%，高于我们预期，主要原因系转让新加坡ECO公司获得投资收益约17.80亿元；预计2024年扣非净利15.50亿元左右，同比增加0.13%。公司主营业务为城镇水务、固废处理、水环境综合治理以及大气综合治理等，公用事业资产运营稳健；新建项目投运/各项目公司陆续调价推动盈利增长；下游以政府类客户为主，有望受益于化债政策带来的现金流和资产结构改善。维持“买入”评级。转让新加坡ECO公司，投资收益约17.80亿元2024年第三季度公司转让新加坡子公司 ECO Industrial Environmental Engineering Pte Ltd 的100%股权，获得投资收益约17.80亿元，9M24公司商誉3.65亿元，同比下降65.11%，主要系转让新加坡ECO公司所致。预计25-26年自由现金流有望转好截至2024年9月30日，公司应收账款145.78亿元，同比增长21.31%；经营活动现金流净额19.57亿元，同比增长0.44%；投资活动现金流净额4.43亿元（9M23为-39.22亿元），主要系转让新加坡ECO公司所致；资本开支31.56亿元，同比下降6.89%。我们预计25-26年公司在建项目陆续投运，经营现金流增长，资本开支下行，自由现金流有望持续转好，为增强股东回报奠定良好基础。水务项目陆续调价，凸显稳定收益优势供水和污水处理价格机制为“准许成本+准许收益”，水务行业具备稳定收益特征，水价具备抗通胀属性。考虑固定成本和运营成本提升、调价周期临近，公司水务项目或将陆续迎来调价。2024年上半年公司3个供水项目上调水价，涉及供水规模108.7万吨/日，8个污水项目上调水价，涉及处理规模81.20万吨/日。2025年目标PE 14.0倍，目标价3.64元下调2024年资产减值、信用减值预测，上调2025-2026年资产减值、信用减值预测，预计2024-2026年EPS为0.48、0.26、0.28元（前值0.36、0.29、0.31元）。可比公司2025年Wind一致预期PE均值为13.4倍（前值10.5倍），给予公司2025年目标PE 14.0倍（前值12.6倍），对应目标价3.64元（前值3.65元）。风险提示：调价进程不及预期，应收账款回款低于预期，产能扩张不及预期，市场竞争加剧。,,华泰证券,买入,[None],2025-01-24,,买入,5905021,pdf_downloads/2025/2025-01-24/600008-首创环保（600008）：转让新加坡子公司致归母净利高增.pdf,600008,首创环保,首创环保（600008）：转让新加坡子公司致归母净利高增,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.26,
            ""pe"": 14.0
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 0.28,
            ""pe"": null
        }
    ]
}"
"王玮嘉,黄波,李雅琳,胡知","H1营收净利双增，维持“买入”评级首创环保发布半年报，2024年H1实现营收91.34亿元（yoy+3.35%），归母净利9.16亿元（yoy+20.99%），扣非净利8.32亿元（yoy+11.99%）。其中Q2实现营收47.81亿元（yoy+6.35%，qoq+9.83%），归母净利5.54亿元（yoy+27.76%，qoq+53.37%）。1H24公司应收账款账面余额139.5亿（2023年末：120.4亿元）。我们预计公司2024-2026年EPS分别为0.36、0.29、0.31元。可比公司25年Wind一致预期PE均值为10.5倍，考虑公司龙头优势明显，积极推进上调水价，业绩成长性较高，给予公司25年12.6倍PE，目标价3.65元（前值3.44元），维持“买入”评级。污水运营收入同比+8.50%，8个项目水价调增1H24城镇和农村污水运营业务营收29.47亿元，同比+8.50%，毛利12.07亿元，同比+9.98%，新增处理规模14.1万吨/日；水环境综合治理运营业务营收1.65亿元，同比增长15.66%，毛利1.32亿元，同比增长7.52%，水环境综合治理业务在手项目29个，其中11个已投运。1H24公司城镇和农村污水运营业务结算水量15.25亿吨，同比+4.36pp，综合水价1.69元/吨（含税），同比+5.28pp，8个污水项目水价调增，涉及处理规模81.20万吨/日。供水运营收入同比+2.91%，3个项目水价调增1H24供水运营业务营收20.79亿元，同比+2.91%，完成转商运项目5个，涉及处理规模47.10万吨/日，1H24城镇供水业务产能利用率63.99%，同增1.24pp。上半年售水量7.3亿吨，同比+6.80pp，综合水价1.92元/吨（含税），同比+0.66pp；城镇供水运营业务3个供水项目调价，涉及供水规模108.7万吨/日。垃圾焚烧/工业废气运营收入同比+6.45/544.78%1H24垃圾焚烧发电营收10.72亿元，同比+6.45%，毛利5.17亿元，同比+8.69%，上网电量12.87亿千瓦时，生活垃圾处理量合计504.16万吨，焚烧产能利用率87%。工业废气运营业务实现营业收入1.83亿元，同比增长544.78%，毛利3,327万元，同比增长35.09%，主要由于乐亭气一期项目正式投运调整结算价格所致。风险提示：调价进程不及预期，应收账款回款低于预期，产能扩张不及预期，市场竞争加剧。",,华泰证券,买入,[None],2024-09-02,,买入,5750017,pdf_downloads/2024/2024-09-02/600008-首创环保（600008）：业绩稳增，H1共11个项目上调水价.pdf,600008,首创环保,首创环保（600008）：业绩稳增，H1共11个项目上调水价,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.36,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.29,
            ""pe"": 12.6
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 0.31,
            ""pe"": null
        }
    ]
}"
吴一凡,公司拟转让所持有ECO Industrial Environmental EngineeringPte Ltd 100%股权。公司通过非公开的多方比选竞标方式确定Seche Holdings (SG) Pte. Ltd.为最终买方。公司与买方于2024年6月17日签署《股权购买协议》，确定标的公司的100%股权交易价格为基准购买价格加上锁箱利息减去已知漏损，其中：基准购买价格为6.06亿新加坡元（按2024年6月17日国家外汇管理局新加坡元对人民币汇率中间价1: 5.28折合人民币约31.99亿元），锁箱利息为基准购买价格减去已知漏损在锁箱期内的累计利息，利率为3.68%/年。评论：拟出售新加坡子公司，轻装简行聚焦中国市场。ECO Industrial是新加坡危废处理行业的领先者，2015年公司以2.46亿新币的对价取得其100%股权。2023年其营业收入和净利润分别为5.04亿/1.17亿人民币。按照2023年12月31日财务数据测算，本次交易的PE倍数约为27，PB倍数约为5，高于A股同行业上市公司高能环境/浙富控股的估值。我们认为本次交易一方面有利于公司改善现金流情况，优化资产负债结构，降低融资和资金成本；另一方面也有利于公司优化资源配置，聚焦国内环保市场提升竞争力。交易或对2024年业绩及现金流产生积极影响。据公司公告，股权交割日应为最终交割条件被满足或被豁免后的第10个工作日（假设卖方股东大会于2024年7月4日召开，交割日应为2024年7月18日）；或卖方和买方另行书面同意的其他日期。本次交易完成后，预计将对公司2024年经营业绩产生积极影响，最终影响数额以公司披露的经审计的定期报告为准。投资建议：维持“强推”评级。暂不考虑出售新加坡子公司对报表的影响，我们下调2024-2025年盈利预测的同时新增了2026年盈利预测：预计2024-2025公司的归母净利润分别为17.52亿元/19.27亿元（原值为18.52亿元/20.58亿元），2026年归母净利润为20.71亿元。采用可比公司估值法，选取具有代表性的水务、固废企业进行比较，又因公司是全国性企业，且为行业龙头，优质储备项目众多，理应享受一定的估值溢价，给予公司2024年15倍 PE，对应目标价3.6元，维持“强推”评级。风险提示：本次交易的跨境法律风险、汇率风险和税收风险。,,华创证券,强推,[None],2024-06-19,,买入,5664932,pdf_downloads/2024/2024-06-19/600008-首创环保（600008）：重大事项点评：出售新加坡子公司，战略重心聚焦境内.pdf,600008,首创环保,首创环保（600008）：重大事项点评：出售新加坡子公司，战略重心聚焦境内,"{
  ""forecasts"": [
    {
      ""year"": 2024,
      ""net_profit"": 17.52,
      ""eps"": null,
      ""pe"": 15
    },
    {
      ""year"": 2025,
      ""net_profit"": 19.27,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2026,
      ""net_profit"": 20.71,
      ""eps"": null,
      ""pe"": null
    }
  ]
}"
庞天一,事项：2023年8月25日，公司披露了2023年半年度报告。报告期内，公司实现主营收入88.38亿元，同比下滑10.97%；归母净利润7.57亿元，同比下滑11.63%；其中单Q2公司实现主营收入44.95亿元，同比下滑13.62%；归母净利润4.33亿元，同比下滑20.25%。评论：业务调整导致业绩同比下滑。公司从2022年6月10日开始调整京通快速路收费政策、2022年处置新西兰项目和益阳项目，导致营收端和利润端同比下滑。2023年上半年，公司实现营业收入88.38亿元，同比下降 10.97%；实现归属于上市公司股东的净利润7.57亿元，同比下降11.63%；经营性现金流量净额10.97亿元，同比下降 19.50%。提升业务质量，环保运营业务持续发力。城镇水务运营方面，供水水处理业务实现主营业务收入14.83亿元，同比增长7.2%，供水服务业务实现主营业务收入5.20亿元。供水业务产能利用率62.75%，较上年同期上升2.75pct，产销差率13.49%，较上年同期下降1.35pct。2023年上半年售水量6.84亿吨，同比提升5.06%，综合水价1.91元/吨（含税），同比下降5.91%。上半年完成转商运项目2个，涉及处理规模5.99万吨/日。污水水处理业务实现主营业务收入29.07亿元，同比增长9.96%，污水水处理业务上半年结算水量14.61亿吨，同比提升1.87%，综合水价1.61元/吨（含税），同比下降3.01%。污水业务产能利用率80.84%，较上年同期上升0.84pct。上半年完成转商运项目6个，涉及处理规模35.62万吨/日。固废处理之垃圾焚烧业务，在运营效率提升方面：上半年共签署16份垃圾处置协议，实现特许经营权外的垃圾进厂量6万余吨；在特许协议维护方面：推动试运转商，其中唐河焚烧于报告期内进入商业运行，驻马店焚烧、吉首焚烧和南乐焚烧转商工作正按计划推进。拓展业务数量，合同规模扩张。2023年上半年，公司新增合同额69.4亿元，其中，轻资产业务新增合同额55.4亿元，占整体新增合同额的79.83%。城镇水务业务板块新增合同额29.6亿元，占公司整体新增合同额的42.65%；固废业务板块新增合同额34.4亿元；大气工业业务板块新增合同额0.6亿元，其中工业业务新增合同额0.02亿元。以存量带增量。截至2023年6月，公司共组建26家“城市公司”，其中城镇水业务覆盖19家，固废业务覆盖7家。投资建议：考虑到出售新西兰子公司影响，同时京通快速路收费政策调整，我们下调2023-2024年盈利预测的同时新增了2025年盈利预测：预计2023-2024公司的归母净利润分别为17.06亿元/18.52亿元（原值为26.29亿元/30.57亿元），2025年归母净利润为20.58亿元。采用可比公司估值法，选取具有代表性的水务、固废企业（上海环境、中国天楹、瀚蓝环境和重庆水务）进行比较，又因公司是全国性企业，且为行业龙头，优质储备项目众多，理应享受一定的估值溢价，给予公司2023年15倍 PE，对应目标价3.45元，维持“强推”评级。风险提示：固废板块由于政策引起的竞争加剧和补贴大幅下降；污水、供水板块由于政策引起和其他因素引起的利润下滑；项目投产进度不及预期。,,华创证券,强推,[None],2023-09-06,,买入,5318424,pdf_downloads/2023/2023-09-06/600008-首创环保（600008）：业务调整导致业绩同比下滑，环保运营业务“质提量增”.pdf,600008,首创环保,首创环保（600008）：业务调整导致业绩同比下滑，环保运营业务“质提量增”,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 17.06,
            ""eps"": null,
            ""pe"": 15
        },
        {
            ""year"": 2024,
            ""net_profit"": 18.52,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 20.58,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"黄秀瑜,尹浩杨",首创环保(600008)投资要点：公司是国资控股的环保综合平台龙头企业。公司业务涵盖水务、固废治理、大气治理、节能设备以及多种新兴环保方向。近年不断优化业务结构，提升运营类项目与轻资产项目占比，实现营业收入和净利润的整体增长；持续强化内部管理与研发投入，管理费用率稳定下降，而研发投入强度和研发人员占比持续提升。公司通过发行公募REITs盘活资产，减轻资产负债率。“中特估”带来环保行业央国企价值重估机会。央国企所处的大多为较为成熟的行业，低成长性导致对央国企的估值相对偏低。央国企基本上具有较高的分红率，也将增加其内在价值。低估值与高分红，显示了“中特估”概念下央国企上市公司的潜在价值。央国企在整个环保行业板块的营业收入和净利润方面均占据主要地位。而环保行业中的央国企部分存在市盈率估值低于行业平均水平以及市净率小于1等情况，显示环保行业中的央国企存在价值被低估。有望通过“中特估”的建立帮助上述央国企获得价值重估。环保领域受政策激励，需求有望增加。近期全国生态环境保护大会在北京召开，会上强调要深入推进蓝天、碧水、净土三大保卫战，持续改善生态环境质量；要加快推动发展方式绿色低碳转型，加快形成绿色生产方式和生活方式。无论从污水治理、居民用水质量方面还是固废治理、垃圾焚烧或资源回收方面，均在各项政策鼓励下具有需求增长空间。另一方面碳达峰目标持续推进，有望推动可再生能源、高排放项目改造、新能源设备替代等一系列环保工程及环保产业的市场发展。投资建议：预计公司2023-2024年每股收益分别为0.40元和0.48元，对应估值分别为7.45倍和6.16倍。公司是国资控股的全国性综合环境治理企业。主营业务包括“水、固、气、能”四大领域，具有坚实的技术和经营基础。预期受政策激励新型城镇化从而带动基础设施建设需求，污水处理、固废治理等领域有望获得需求增长，同时“中特估”概念兴起带来央国企价值重估机会。维持对公司的“增持”评级。风险提示。政策推进不及预期、项目释放不及预期、市场竞争加剧风险、技术研发进度不及预期、项目建设进度不及预期、央国企改革推进不及预期等风险。,,东莞证券,增持,[None],2023-07-31,,增持,5273028,pdf_downloads/2023/2023-07-31/600008-首创环保（600008）：“生态+”协同科技创新，促进高质量发展.pdf,600008,首创环保,首创环保（600008）：“生态+”协同科技创新，促进高质量发展,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 0.40,
            ""pe"": 7.45
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.48,
            ""pe"": 6.16
        }
    ]
}"
庞天一,事项：2022年10月28日晚，公司披露了2022年三季度报告。报告期内，公司实现主营收入151.98亿元，同比下滑2.83%；归母净利润32.52亿元，同比上升66.04%；其中单Q3公司实现主营收入52.73亿元，同比下滑22.05%；归母净利润23.95亿元，同比上升381.75%。评论：新西兰子公司交割完成，轻装简行聚焦境内市场。截至2022Q3，公司出售新西兰子公司股权转让协议约定的交割先决条件已满足，本次交易已完成交割，产生投资收益人民币24.98亿元；对归母净利润影响约折合人民币17.96亿元，这也是报告期内公司规模净利润增长大幅超过营业收入的原因。我们认为本次交易一方面有利于公司改善现金流情况，优化资产负债结构，降低融资和资金成本；另一方面也有利于公司优化资源配置，聚焦国内环保市场提升竞争力。工程业务承压，扣非同比小幅增长。不考虑首创新西兰的投资收益，单Q3公司的扣非归母净利润为4.98亿元，同比增长7.23%，主要系工程建设板块受疫情影响，工程开工放缓，在建项目数量与规模有所下降和京通快速路单向收费政策的影响所致。随着后续疫情的转好和京通快速路收费调整补偿方案的出台，公司的盈利能力有望增强。REITs扩募促进投融资良性循环。2022年8月29日董事会同意公司开展基础设施公募 REITs 新购入基础设施资产申报工作并向基础设施公募 REITs 转让部分资产。本次扩募预计规模为9-13亿元，拟新购入基础设施项目为长治市污水处理特许经营项目（总处理规模27.5万吨/日），目前申报工作进展顺利。本次扩募有望减少持有资产对公司的资金占用，加速资金回笼，降低资产负债率，实现业务规模扩张。投资建议：考虑到出售新西兰子公司影响，我们上调了对公司2022年的盈利预测：预计当年公司的归母净利润为37.5亿元（原值为26.36亿元）；但同时疫情、京通快速路收费政策调整对公司的盈利能力形成一定压制，我们下调2023年盈利预测的同时新增了2024年盈利预测：预计2023-2024公司的归母净利润分别为26.29亿元（原值为30.78亿元）和30.57亿元。采用可比公司估值法，选取具有代表性的水务、固废企业（兴蓉环境、瀚蓝环境和重庆水务）进行比较，又因公司是行业龙头，优质储备项目众多，理应享受一定的估值溢价，给予公司10倍PE， 2023年目标价3.6元。风险提示：固废板块由于政策引起的竞争加剧和补贴大幅下降；污水、供水板块由于政策引起和其他因素引起的利润下滑；项目投产进度不及预期。,,华创证券,强推,[None],2022-11-03,,买入,5037985,pdf_downloads/2022/2022-11-03/600008-首创环保（600008）2022三季报点评：疫情影响工程建设，出售新西兰公司聚焦境内.pdf,600008,首创环保,首创环保（600008）2022三季报点评：疫情影响工程建设，出售新西兰公司聚焦境内,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 37.5,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 26.29,
            ""eps"": null,
            ""pe"": 10
        },
        {
            ""year"": 2024,
            ""net_profit"": 30.57,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
汪磊,"事件：2021年，公司实现营业收入222.33亿元，同比增长15.65%；实现归母净利润22.87亿元，同比增长55.58%；实现扣非归母净利润16.34亿元，同比增长19.52%。点评：战略聚焦做强环保主业，业绩大幅增长。公司聚焦环保产业并不断巩固环保业务主业地位，随着公司固废处置、水处理产能增加以及生态环境项目按进度结算，叠加部分地区存量水处理项目完成水价调整，业绩大幅增长。据公司公告，2021年，公司新增投产水处理能力约146.04万吨/日，新增垃圾焚烧发电项目建设转运营规模4000吨/日。截至2021年，公司水处理理能力达到2500万吨/日，垃圾处理量总设计规模为约1437万吨/年，拆解电器及电子设备量总设计规模约为320万件/年。此外，公司处置股权投资确认投资收益约7.2亿元，包括合营企业通用首创水务投资（已注销）将其持有的深圳水务40%的股权转让给深圳环境水务集团等事项增加利润6.04亿元，处置子公司九江首创利池60%股权增加利润1.16亿元，在很大程度上推动公司业绩大幅增长。精益运营+精细管理，公司经营效益和盈利水平稳步提升。公司持续开展精细化管理，以生产运营关键环节和要素为管理抓手，加强能力建设，推动项目运营效率提升，推动存量项目提质增效，各细分业务存量项目运行情况显著优化。受益于公司“精益运营+精细管理”推进，以及部分地区水处理价格调升和高毛利率的污水水处理业务收入大幅增长，公司盈利水平稳步提升。2021年，公司毛利率、净利率、ROE分别为30.82%、11.70%、8.60%，分别较2020年同期增加2.15、0.88、3.37pct。项目资源储备充足，未来业绩有望持续稳步增长。2021年，公司累计新增项目74个，签约规模达189亿元。轻资产项目方面，2021年累计获取轻资产项目51个，签约规模合计120亿元，较上年同期提升122%。其中，城镇水务业务获取项目31个，生态环境业务获取项目9个，签约规模分别为50亿元、67亿元。重资产项目方面，2021年累计获取重资产项目23个，签约规模69亿元。其中，城镇水务业务新签约项目21个、金额53亿元，新增水处理能力95万吨/日；签约、并购焚烧发电业务项目2个、处理能力4400吨/日。生态+2025”战略规划有序推进，推动公司稳健持续发展。公司全面升级“水、固、气、能”业务组合，基于 “水务+固废”业务布局，优化确定“5+4+1”的业务组合，即城镇水务、固废处理、大气工业、生态治理、资源能源5个基础业务，工程技术、环保装备、智慧环保、资产管理4个价值链业务，科技创新1个支撑业务。其中，大气工业及环保装备等业务开展，公司正通过收购和整合首创大气的方式实现，以完成公司整体业务布局。公司基于过往优势产业，持续拓展业务领域，夯实公司市场竞争
力和开拓业绩来源，保障公司未来持续稳健发展。",,中泰证券,买入,[None],2022-04-10,,买入,4799336,pdf_downloads/2022/2022-04-10/600008-首创环保（600008）：“生态+2025”战略推进，持续稳健发展可期.pdf,600008,首创环保,首创环保（600008）：“生态+2025”战略推进，持续稳健发展可期,"{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
