author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
"张良卫,何逊玥","投资要点业绩概览：2022年公司营收202.7亿，YoY-0.06%；归母净利润-4.43亿，扣非归母净利润1.4亿，两者差异主要由于本期计提资产减值准备及持有的理想汽车股票公允价值变动损失所致。2023Q1，公司营收51.94亿，YoY+10.22%；归母净利润5.97亿，扣非归母净利润0.59亿元。利欧水泵稳中有进，国内市场拓展成绩良好。2022年利欧泵业实现收入43亿元，YoY+6.53%；实现净利润-4.3亿元，主要由于持有的理想汽车股票以及报告期出售的部分理想汽车股票合计确认的损益金额约为-7.29亿元（该部分对归属于上市公司股东的净利润影响金额约为-5.47亿元）。利欧泵业在积极稳定国外市场的同时大力开拓国内市场，实现营业收入同比增加了2.64亿元，国内国际双循环的策略初见成效，国内营收占比取得明显提升。利欧数字2023年有望迎来业绩复苏。2022年利欧数字实现营收159.6亿元，实现净利润0.47亿，其中本期因计提恒大应收款产生减值损失1.67亿元。2022年度，整体经济形式欠佳，互联网广告市场整体增长承压，市场竞争加剧，公司数字营销业务面临整体市场需求萎缩的不利局面。面对经济下行压力，公司以积极的姿态迎接激烈的市场竞争格局，激发内生增长动力，在行业整体增长承压的情况下，保持了稳健的发展态势。进入2023年，随经济和消费逐渐恢复，预计利欧数字业务将迎来复苏。充分利用AIGC相关技术，降本提效。在AIGC方面，公司已经快速组建专业团队，在集团内网搭建了AI平台，集成了目前对接和采集到的大型AI模型,同时投入研发名为“奇思妙想”的新一代AIGC产品。产品的核心功能是在优化投放效率、提高生产力的基础上，进一步扩展至图文、视频等内容的创作。目前上述产品正在研发测试阶段，并已交由部分客户试用。公司将持续为用户打造数字营销领域全场景人工智能解决方案及服务，同时依托智慧互联、创新互联，引领整个数字营销产业的变革与升级。盈利预测与投资评级：我们看好公司在AIGC应用领域的布局，将2023-2024年归母净利润由6.0/7亿元调整至5.5/7亿元，引入2025年归母净利润预测8.8亿元，当前市值对应2023年PE为28倍PE，维持“买入”评级。风险提示：AI技术发展不及预期，AI技术商业化应用不及预期。",,东吴证券,买入,[None],2023-05-02,,买入,5196598,pdf_downloads/2023/2023-05-02/002131-利欧股份（002131）2022年及2023Q1业绩点评：外围环境逐步复苏，AI技术引领业务升级.pdf,2131,利欧股份,利欧股份（002131）2022年及2023Q1业绩点评：外围环境逐步复苏，AI技术引领业务升级,"{
  ""forecasts"": [
    {
      ""year"": 2023,
      ""net_profit"": 5.5,
      ""eps"": null,
      ""pe"": 28
    },
    {
      ""year"": 2024,
      ""net_profit"": 7,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2025,
      ""net_profit"": 8.8,
      ""eps"": null,
      ""pe"": null
    }
  ]
}"
"刘言,杭爱",利欧股份(002131)投资要点推荐逻辑：公司是“制造]+营销+投资”多业务并重的集团公司，各业务板块均呈现较好的发展态势，目前处于黄金拐点位置。应对市场变化，积极开展战略布局，加大短视频、AI营销投入，持续推进市场推广力度，有望进一步提升市场占有率。公司未来三年有望实现年均31%的复合增长，成长性较强。数字营销：前瞻布局短视频、AI营销。随5G、大数据、人工智能技术快速发展，数字营销行业正发生极大变革。独角兽营销平台不断涌现，深刻改变产业格局；短视频、直播等新兴娱乐形式使直播带货、社交电商等新兴业态大行其道，数字营销行业未来仍将保持年均20%以上增长。公司前瞻布局MCN短视频赛道，目前是今日头条最头部的代理公司之一，快手平台业务量也实现200%增长，并跻身天猫美妆+大快消的核心合作伙伴。公司已在重庆建立短视频基地，可满足公司短视频拍摄需求；将AI人工智能和AR增强现实技术运用于电商直播，打造了直播升级产品幻直播。我们认为，公司布局领先，有望在后续竞争中掌握主动。制造业：加大市场开拓和技术创新。公司是领先的泵类机械制造企业，技术能力出众、客户资源丰富，公司产品覆盖了全球超过140个国家和地区，在128个国家和地区拥有LEO自主品牌经销商。随着疫情影响减弱&amp;大型基建项目开工，公司制造业板块有望充分受益，进入发展快车道。投资业务：进入持续收获期。公司积极布局新兴产业投资方向，投资了大量优质标的企业。被投标的之一的理想汽车已于2020年7月底成功在纳斯达克上市，公司确认公允价值变动收益36亿元，对归母净利润影响约在27亿元左右。此外，新风光已于今年6月份申请科创板IPO，预计将于近期上会；碧橙电商、浙江大农、异乡好居等被投企业也将实现上市IPO，有望为公司带来持续现金流入。盈利预测与投资建议。预计2020-2022年EPS分别为0.49元、0.08元、0.10元，未来三年归母净利润将保持31%的复合增长率。公司在“制造”、“营销”、“投资”等不同领域均取得一定成绩，目前正处于拐头向上的黄金位置，建议重点关注，首次覆盖，给予“持有”评级。风险提示：产业政策变动风险，市场竞争加剧的风险，客户流失的风险，业务开拓不及预期的风险，核心人才流失的风险,,西南证券,持有,[None],2020-11-04,,增持,4369140,pdf_downloads/2020/2020-11-04/002131-利欧股份（002131）：三驾马车齐头并进，未来发展值得期待.pdf,2131,利欧股份,利欧股份（002131）：三驾马车齐头并进，未来发展值得期待,"{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"康雅雯,宋易潞","事项:1)公司披露2016年报,全年收入73.54亿元,同比增长67.44%,归母净利润5.71亿元,同比增长153.32%,扣非后归母净利润5.29亿元,同比增长158.76%,EPS0.37元,符合预期。
    2)公司公告拟发行不超过29.48亿元可转债,期限为自发行之日起6年,票面利率不超过每年3.0%,扣除发行费用后用于数字营销云平台、大数据加工和应用中心、数字化广告交易平台、区域运营中心等建设,以及收购上海漫酷15%股权及支付前期尾款、泵(电机)智能制造基地技术改造等。
    点评:
    并表贡献突出,万圣伟业表现亮眼。公司业绩增长来自1)万圣伟业、微创时代自2015年12月起并表,智趣广告自2016年9月起并表,增厚业绩;2)公司数字业务其他子公司及机械制造业务均实现增长。上海漫酷、上海氩氪、琥珀传播、万圣伟业、微创时代、智趣广告收入分别增长17.55%、53.81%、12.02%、112.36%、58.76%、112.25%,扣非净利润分别增长14.92%、16.62%、18.70%、25.40%、3.77%、173.39%,万圣伟业扣非净利润2.25亿,较业绩承诺高21%,其他收购标的也实现业绩承诺。万圣伟业原股东承诺放弃超额业绩奖励,增厚约2000万,也彰显对公司长期信心。
    数字营销领域全品类一站式服务,品牌实力凸显。公司数字营销服务已覆盖营销策略和创意、媒体投放和执行、效果监测和优化、社会化营销、精准营销、流量整合等完整链条,构建了同时覆盖品牌客户和效果类客户、覆盖全部数字媒体(头部媒体、长尾媒体、精准类媒体)、提供全品类服务的业务体系。2016年公司收获虎啸奖3金及年度营销驱动力大奖、大中华区艾菲实效代理公司TOP2等,彰显在数字营销领域的综合实力。并与高校合作、通过不同创意平台分享收益吸引人才,形成长期人才储备。
    互娱板块及微信社会化营销有望发力。公司互娱板块投资世纪鲲鹏和盛夏星空,未来有望持续布局,形成内容制作、内容营销及多渠道变现的互动娱乐产业链。垂直领域多点发力,细分市场客户形成协同。并以10亿微信生态圈基金布局微信流量体系及小程序相关标的,有望受益微信广告发力;80亿海外并购基金亦将助力海外布局。
    可转债助力产业链布局深化。公司此次拟发行近30亿可转债,分别用于数字营销云平台(拟投入9.41亿)、大数据加工和应用中心(拟投入3.54亿)、数字化广告交易平台(拟投入0.75亿,投资总额36.8亿)、区域运营中心等建设项目(拟投入7.5亿),以及收购上海漫酷15%股权及支付前期尾款(拟投入2.07亿)、泵(电机)智能制造基地技术改造(拟投入6.21亿);大数据运用和营销模式有望升级。2016年末账面现金6.9亿,结合可转债及银行授信额度,较强资金实力有利于进一步外延整合协同,数字营销产业链布局纵深化。
    投资建议:我们预计公司2017/2018年归母净利润分别为8.02/10.24亿元,EPS分别为0.50/0.64元。考虑到公司互娱板块及微信营销、海外等布局预期,维持目标价19.2元,买入评级。
    风险提示:数字营销行业竞争加剧风险,收购整合风险。",,中泰证券,买入,[None],2017-04-05,,买入,1955725,"pdf_downloads/2017/2017-04-05/002131-利欧股份(002131)：外延带动业绩靓丽,可转债助力产业链布局深化.pdf",2131,利欧股份,"利欧股份(002131)：外延带动业绩靓丽,可转债助力产业链布局深化","{
    ""forecasts"": [
        {
            ""year"": 2017,
            ""net_profit"": 8.02,
            ""eps"": 0.50,
            ""pe"": null
        },
        {
            ""year"": 2018,
            ""net_profit"": 10.24,
            ""eps"": 0.64,
            ""pe"": null
        }
    ]
}"
"康雅雯,宋易潞","投资要点
    事项:公司公告子公司万圣伟业原股东方、公司现股东徐先明及淮安明硕放弃2016、2017年万圣伟业超额完成业绩承诺的奖励,不再计提费用。2015年已经计提的超额业绩奖励合计1553.4万元,计入万圣伟业当期费用,视同非经常性损益处理。
    点评:
    2016年1-9月,万圣伟业实现净利润20011万元,已超过2016全年18500万元的承诺业绩数。公司预计2016、2017年万圣伟业实际盈利将超过承诺业绩,按原约定超额部分50%的金额(税前)应由万圣伟业以现金向徐先明和淮安明硕及/或其确认的公司员工进行奖励。此次徐先明和淮安明硕放弃2016、2017年度超额业绩奖励将增厚公司净利润,也彰显了其作为公司现股东(分别持股8.85%、1.7%)对公司长期发展的信心。
    我们看好公司数字营销和互娱板块布局,微信广告和海外亦有望发力:
    1)公司在传统制造业景气下行趋势下坚决转型数字营销,陆续布局媒介代理及精准营销(漫酷广告、微创时代等)和整合创意营销(上海氩氪、琥珀传播等),并收购万圣伟业提供流量整合导入,打造一站式数字营销整合服务。
    2)互娱板块投资世纪鲲鹏和盛夏星空,未来有望持续布局,形成内容制作、内容营销及多渠道变现的互动娱乐产业链。垂直领域多点发力,细分市场客户形成协同。
    3)公司10亿微信生态圈基金布局微信流量体系及小程序相关标的,有望受益微信广告发力;80亿海外并购基金亦将助力海外布局。
    4)股权激励划定业绩底线,员工持股及股东增持彰显信心,价格在15.94-17.82元之间,当前股价仍倒挂。
    投资建议:我们预计公司2016/2017/2018年归母净利润分别为5.80/8.16/10.26亿元,EPS分别为0.36/0.51/0.64元。考虑到公司借助并购基金在微信营销及海外布局、持续外延预期,维持目标价19.2元,买入评级。
    风险因素:数字营销行业竞争加剧风险,收购整合风险。",,中泰证券,买入,[None],2017-02-10,,买入,1920734,"pdf_downloads/2017/2017-02-10/002131-利欧股份(002131)：万圣伟业原股东放弃超额业绩奖励,彰显长期信心.pdf",2131,利欧股份,"利欧股份(002131)：万圣伟业原股东放弃超额业绩奖励,彰显长期信心","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": 5.80,
            ""eps"": 0.36,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": 8.16,
            ""eps"": 0.51,
            ""pe"": null
        },
        {
            ""year"": 2018,
            ""net_profit"": 10.26,
            ""eps"": 0.64,
            ""pe"": null
        }
    ]
}"
"张镭,林起贤,宫尧","利欧股份前三季度营业收入为50.22亿元，同比增长68.33%，归属于母公司所有者的净利润为4.36亿元，同比增长153.69%；6家营销公司净利润4.07亿，完成全年对赌业绩的92%。预计2016年净利润5.20-6.00亿，同比增长1.31倍-1.66倍。股权激励，超额奖励，无形资产摊销等费用影响短期业绩，但不改营销板块快速增长态势，产业链纵伸布局也有望带来业绩弹性。

点评：

数字营销持续高成长，全年有望超额完成对赌业绩。2016年前三季，数字营销板块6家公司实现营业收入合计约40.01亿元，同比增长45.86%；实现净利润合计约4.07亿元，同比增长55.34%。上海漫酷、上海氩氪、琥珀传播、万圣伟业、微创时代、智趣广告前三季净利润分别为0.59亿0.25亿，0.19亿，2.00亿，0.60亿，0.44亿，分别完成全年对赌业绩的81%，83%，75%，108%，83%，76%，合计完成全年对赌业绩的92%。

全年业绩预告区间低于市场的预期，系智趣广告9月开始并表及合并报表层面费用较多所致。业绩预告区间相较于市场一致预期（全年净利润7.2亿）约有1.2亿缺口。智趣广告16年承诺业绩5800万，于9月1日起已纳入合并财务报表范围；此外预计全年在合并报表层面产生限制性股权激励费用约5000万、无形资产摊销约2400万（主要来自收购万圣伟业及微创时代时产生的软件著作及域名组合，分10年摊销），给予数字营销子公司的超额奖励，以及天鹅泵业评估增值冲回等。

预计产业链纵伸发展，包括业务出海、互娱布局、流量平台深入垂直领域将是明年着力点。出海方面，公司与鼎晖合作设立专注并购海外互联网技术型企业的不超过80亿的并购基金（公司认购出资额不超过8亿）。互娱方面，公司已经投资影视制作公司盛夏星空、内容营销公司世纪鲲鹏，并在体外孵化培育了设立了元力影业和心动映画两家制作公司；流量运营方面，目前汽车是重点布局的垂直领域之一，已投资51进口车和车和家，关联方经营车城网，深耕互联网+汽车；携手浙大联创投资、宁波利欧数娱成立20亿互联网产业并购基金（公司认购不超过30%）；发起设立10亿的微信营销生态圈专项并购基金，以抢占微信生态营销入口。

维持强烈推荐。我们认为公司第一期限制性股票授予完成，部分数字营销标的即使将不在业绩对赌期，但不减增长动能；产业链纵伸布局有望带来业绩弹性；各项费用影响短期报表业绩但不能反映公司真实成长。考虑股权激励、超额奖励、无形资产摊销等费用，不考虑外延并购预期，预计16-18年净利润为5.92/8.48/10.11亿元。其中泵板块稳健增长，6家营销标的在协同效应凸显与万圣伟业流量向直销模式转变提升毛利率两大因素的驱动下维持快速增长态势，16-18年备考净利润为5.60/7.84/9.80亿，17、18年分别同比增长40%，28%。当前股价对应的PE为47/33/27倍，若将外延并购预期考虑在内，估计有望进一步降低。当前价格接近定增价格，具备安全边际。综合考虑强劲的内生增长与强烈的外延预期，给予营销板块17年42倍PE，合理市值约为330亿，泵板块市值40亿，合理市值约为370亿。维持强烈推荐。

风险提示：数字营销行业竞争进一步加剧，互动娱乐板块及海外业务拓展不及预期。",,中金财富,强烈推荐,[None],2016-11-03,,买入,1881229,"pdf_downloads/2016/2016-11-03/002131-利欧股份(002131)：前三季业绩同增1.5倍,数字营销持续高成长.pdf",2131,利欧股份,"利欧股份(002131)：前三季业绩同增1.5倍,数字营销持续高成长","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": 8.48,
            ""eps"": null,
            ""pe"": 33
        },
        {
            ""year"": 2018,
            ""net_profit"": 10.11,
            ""eps"": null,
            ""pe"": 27
        }
    ]
}"
"刘言,罗亚琨","投资要点

事件：公司28日晚发布三季报：1）前三季度实现营收50.2亿元，同比增长68.3%；归母净利润4.4亿元，同比增长153.7%；归母扣非净利润4.1亿元，同比增长175.9%。2）非经常性损益约2666万元，主要来自公允价值变动损益和处置孙公司产生的投资收益。3）全年预计实现归母净利润5.2-6亿元，同比增长130.7%-166.2%，去年为2.3亿元。

内生+外延双轮驱动业绩高增长，数字营销板块表现良好。公司前三季度营收与利润的暴增是内生与外延合力的结果：1）外延方面，合并范围较去年同期增加万圣伟业、微创时代（2015年12月1日并表）和智趣广告（2016年9月1日并表）。2）内生方面，公司在数字营销板块收购的6家标的业绩完成比例基本都超出3/4，合计实现净利润4.07亿元。其中，万圣伟业表现尤为突出，标的前三季度实现净利润2亿元，全年承诺1.86亿元，今年有望继续大幅超过承诺业绩。此外，公司毛利率相对稳定保持在23%左右；三费合计5.6亿元，同比增加22.9%。综合看，公司投资布局独具慧眼，转型步伐十分稳健。

股权激励落地，上下齐心做业务。7月初，公司授予高管和核心人员2993.4万股限制性股票，覆盖133人，其中数字营销业务总负责人郑晓东获得507万股（占方案总体17%），未来核心团队将更加稳定，同时解锁条件也为未来4年业绩提供安全垫。加上第二期员工持股计划（1567万股）和主要股东徐先明增持（563万股），相信这些股权的绑定将振奋高管员工士气、刺激业绩持续向好。

三大产业基金联手，外延预期信号愈发强烈。公司6月、8月分别公告拟成立并购基金瞄准相对成熟、具有较好成长性互联网企业（规模分别20亿、80亿），9月又拟成立专项投资基金（规模10亿）投资聚合与微信营销业务相关的产业资源扩充数字营销版图，正是外延信号的强烈释放。此外，公司其他战略、财务投资不断，上半年对外投资4.2亿，同比增加近280%，主要投资盛夏星空、车和家、益家互动等，营销、互娱等领域都有较大想象空间；9月又通过增资高铁贵宾服务运营商悦途网络2700万元扩充数字营销的流量资源。

盈利预测与投资建议。预测公司2016-2018年EPS分别为0.36元、0.42元、0.53元（根据前三季度经营数据适当下调营收增速和毛利率、考虑股本变化），我们坚持前期观点，公司算是传媒领域中业绩相对稳妥、转型较为成功的优质白马，股权激励的落地、三大产业基金的推出利好公司发展，目前股价处在7月以来低位，维持“买入”评级。

风险提示：文化产业政策变化的风险、产业链布局不达预期的风险、并购企业业绩不达承诺的风险。",,西南证券,买入,[None],2016-11-01,,买入,1878666,"pdf_downloads/2016/2016-11-01/002131-利欧股份(002131)：“内外兼修”,业绩绚丽.pdf",2131,利欧股份,"利欧股份(002131)：“内外兼修”,业绩绚丽","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": null,
            ""eps"": 0.36,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.42,
            ""pe"": null
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.53,
            ""pe"": null
        }
    ]
}"
"薄晓旭,张丽娟","2016年半年度报告：

2016年上半年，公司实现营业收入30.65亿元，同比增长56.45%；归属上市公司股东的净利润2.73亿元，同比增长75.95%；归属于上市公司股东的扣除非经常性损益的净利润2.54亿元，同比增长111.47%，基本每股收益0.18元，同比增长38.46%。

子公司业绩全面开花。报告期内公司主要子公司业绩如下：漫酷广告营收10.40亿元，同比增长33.55%；氩氪广告营收8717.07万元，同比增长41.45%；琥珀传播营收6311.59万元，同比增长38.43%；万圣伟业营收4.78亿元，同比增长55.85%；微创时代营收4.68亿元，同比增长24.98%。5家子公司共实现营收21.36亿元，占总营收比重约为70%,共实现净利润2.27亿元,占总利润比重约为83%。报告期内微创时代和万圣伟业并表，显著提升公司业绩。

互动娱乐布局可期。今年1月份，公司与世纪鲲鹏签订投资意向书，拟以不超过1.35亿元受让世纪鲲鹏10%股份。同日，公司与盛夏星空签订投资协议，拟以5333.33万元对后者进行增资，股权占比为10%。世纪鲲鹏主营业务为影视剧广告植入，而盛夏星空则主营影视剧制作，本次投资中公司提出了“利欧互娱”品牌战略，以期在互动娱乐产业上进行布局。公司内容营销和娱乐营销双管齐下，同时通过体外培育的方式进行项目储备。今年以来，公司及关联方分别投资设立了上海利欧元力影业有限公司、上海利欧心动影业有限公司和上海利悦影业有限公司，并于2016年6月14日和8月24日分别发布公告,宣布公司参与设立20亿元和80亿元的两大并购基金，后续互动娱乐布局可期。

盈利预测与投资评级：估值方面，我们预测公司2016-2018年每股收益分别为0.356元、0.603元、0.807元，对应的PE为51.38倍、30.33倍、22.68倍。公司数字营销布局基本完善，5家子公司协同效应显著，未来互动娱乐布局可期。首次覆盖，给予公司“持有”评级。

风险提示：互动娱乐布局不及预期、子公司业绩下滑",,中航证券,持有,[None],2016-09-09,,中性,1865771,pdf_downloads/2016/2016-09-09/002131-利欧股份(002131)中报点评：子公司业绩全面开花，互动娱乐布局可期.pdf,2131,利欧股份,利欧股份(002131)中报点评：子公司业绩全面开花，互动娱乐布局可期,"{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": null,
            ""eps"": 0.356,
            ""pe"": 51.38
        },
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.603,
            ""pe"": 30.33
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.807,
            ""pe"": 22.68
        }
    ]
}"
"张镭,林起贤,宫尧","利欧股份2016年上半年实现营业收入30.65亿元（56.5%+）；归母净利2.73亿元（76.0%+），接近前期预告区间的上限。预计前三季归母净利4.2-5.05亿元，其中数字营销内生增长45%。我们认为公司业绩增长是前期产业链横向布局完备的成果，产业链纵深发展是今年开始的主要看点，尤其是流量运营平台深入垂直领域与互娱布局是业绩及估值提升的两大驱动力，维持强烈推荐。

点评：

上半年业绩同比增长近76.0%，数字营销全产业链布局带动高成长。业绩增长系万圣伟业和微创时代2015年12月并表以及数字营销板块的成长。数字营销五家子公司备考业绩2.27亿，同比内生增长45.0%。其中上海漫酷/上海氩氪/琥珀传播/万圣伟业/微创时代上半年分别实现净利润5063/1682/1320/11080/3592万元，分别完成全年对赌业绩的69.4%/56.0%/51.8%/59.9%/49.9%，数字营销板块全年有望超出对赌。智趣广告的收购上半年也已经完成。

利欧互娱打造计划不断落地，未来将是新的增长引擎。公司已经投资影视制作公司盛夏星空、内容营销公司世纪鲲鹏，并通过体外培育孵化优质资产，目前已经设立了元力影业和心动映画和利悦影业。

基于流量运营平台持续拓展互联网版图。公司在搭建整合营销与流量运营平台的基础上产业布局向纵深发展。目前汽车是重点布局的垂直领域之一，已投资51进口车和车和家，关联方经营车城网，深耕互联网+汽车。此外，公司携手浙大联创投资、宁波利欧数娱成立20亿互联网产业并购基金（公司认购不超过30%），与鼎晖合作设立与注并购海外互联网技术型企业的不超过80亿的并购基金（公司认购出资额不超过8亿），有助于平台资源优势的进一步发挥并分享各个高成长新兴行业的投资收益。

维持强烈推荐。预计16-18年备考净利润为8.16/10.93/13.14亿，其中营销板块16-18年备考净利润为7.16/9.93/12.14亿，当前股价对应的PE为36.44/27.20/22.63倍。维持强烈推荐评级。

风险提示：数字营销行业竞争进一步加剧，互动娱乐板块开拓不及预期。",,中金财富,强烈推荐,[None],2016-09-05,,买入,1852630,"pdf_downloads/2016/2016-09-05/002131-利欧股份(002131)：上半年数字营销内生增长45%,产业链不断纵深发展.pdf",2131,利欧股份,"利欧股份(002131)：上半年数字营销内生增长45%,产业链不断纵深发展","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": 13.14,
            ""eps"": null,
            ""pe"": 22.63
        }
    ]
}"
"刘言,罗亚琨","投资要点

事件：8月30日晚，公司发布2016年中报：1）上半年实现营业收入30.6亿元，同比增长56.5%；实现归属于上市公司股东的净利润2.7亿元，同比增长76%。2）预计1-9月实现归母净利4.2-5.05亿元，同比增加144.6%-194.1%，上年同期1.7亿元。3）并购智趣广告配套资金完成询价，发行价17.39元/股。

点评：基本面非常扎实，内生+外延保障业绩高增长。公司一季报预计上半年归母净利润区间为2.1-2.9亿元，实际实现2.7亿元，接近预测上限，符合市场预期。分业务看，传统制造业收入缩小、毛利率微升、整体保持稳定，上半年收入9.2亿元，毛利率30%，上升3.5个百分点；互联网业务成为顶梁柱，收入扩张、毛利率维持稳定，上半年收入21.2亿元，毛利率20.5%。业绩大幅增长主要原因：1）外延：2015年12月万圣伟业及微创时代并表，两者今年合计承诺近2.6亿元，对上半年业绩贡献显著；2）内生：公司数字营销业务板块5家标的经营业绩保持良好增长态势，上半年实现的净利润数几乎都超过全年承诺的50%，可见公司收购标的质地优秀、各标的之间协同效应带来的业绩弹性正在积极释放，加上7月并入智趣广告，相信公司全年业绩将取得更大突破。

股权激励落地，上下齐心做业务。7月初，公司授予高管和核心人员2993.4万股限制性股票，覆盖133人，其中数字营销业务总负责人郑晓东获得507万股（占方案总体的17%），未来核心团队将更加稳定，同时解锁条件也为未来4年业绩提供安全垫。加上第二期员工持股计划（1567万股）和二股东徐先明增持（563万股），相信高管、员工对公司股价充满信心，对业绩充满动力。

外延预期信号愈发强烈，对外投资加大力度。公司6月、8月分别公告拟成立并购基金瞄准相对成熟、具有较好成长性互联网企业（分别20亿、80亿），我们早前多次提到公司产业链布局尚未完成，当前公司加紧并购基金组建正是外延信号的强烈释放。此外，上半年对外投资4.2亿，同比增加近280%，主要投资盛夏星空、车和家、益家互动等，营销、互娱等领域都有较大想象空间。

盈利预测与投资建议。预计2016-2018年EPS分别为0.49元、0.58元、0.76元，维持“买入”评级。

风险提示：宏观经济波动的风险、并购业务业绩实现或整合成效不及预期的风险、未来外延节奏缓慢的风险。",,西南证券,买入,[None],2016-09-02,,买入,1853392,"pdf_downloads/2016/2016-09-02/002131-利欧股份(002131)：中报业绩扎实,外延预期强烈.pdf",2131,利欧股份,"利欧股份(002131)：中报业绩扎实,外延预期强烈","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": null,
            ""eps"": 0.49,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.58,
            ""pe"": null
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.76,
            ""pe"": null
        }
    ]
}"
"李文静,韦祎","事件：

公司披露2016年半年度报告，报告期内，公司实现营业收入30.65亿元，比上年同期增长56.45%；实现营业利润2.73亿元，比上年同期增长75.95%；基本每股收益0.18元。

点评：

内生并购双重助力业绩大幅上升。报告期内，公司营业收入和利润双双大幅增加。主要原因系：1、自2015年12月1日起，万圣伟业及微创时代的财务数据并入公司合并报表；2、公司数字营销业务板块的各家公司经营业绩较上年同期显著增长。

传统业务保持稳定，数字营销各子公司业绩完成良好。报告期内，公司机械制造板块业务基本保持稳定，数字营销业务板块的业务整合取得显著成效，实现的营业收入、净利润较去年同期均取得了明显的增长。其中上海漫酷实现净利润5063万元，同比增长4.92%，上海氩氪实现净利润1682万元，同比增长29.13%，银色琥珀实现净利润1320万元，同比增长45.09%，万圣伟业实现净利润1.11亿元，同比增长84.77%，微创时代实现净利润3592万元，同比增长35.66%。

全面打造“利欧互娱”战略，给予“增持”评级：预计公司2016/17/18年净利润分别为4.3亿元、5.8亿元、8.7亿元。对应市盈率68/50/33倍。在“互联网+”时代的趋势下，互联网和娱乐产业的融合加速。考虑到互联网对娱乐产业带来的机遇以及各业务的协同作用，给予增持评级。

风险提示：行业竞争进一步加剧的风险；宏观经济下滑影响营销行业。",,开源证券,增持,[None],2016-09-01,,增持,1852694,"pdf_downloads/2016/2016-09-01/002131-利欧股份(002131)半年报点评：外延内生双轮驱动,数字营销业务表现靓丽.pdf",2131,利欧股份,"利欧股份(002131)半年报点评：外延内生双轮驱动,数字营销业务表现靓丽","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": 4.3,
            ""eps"": null,
            ""pe"": 68
        },
        {
            ""year"": 2017,
            ""net_profit"": 5.8,
            ""eps"": null,
            ""pe"": 50
        },
        {
            ""year"": 2018,
            ""net_profit"": 8.7,
            ""eps"": null,
            ""pe"": 33
        }
    ]
}"
