author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
汪双秀,"事件：

公司发布2017年半年报，实现营业收入14.11亿元，同比下降14.14%；实现归属于母公司股东的净利润5.65亿元，同比下降25.75%；每股收益为0.21元。

主要观点：

经纪、自营业务降幅较大

上半年公司营收下降14.14%，主要是由于经纪、自营业务收入的萎缩。上半年行业经纪业务收入同比下降30.59%，公司同比下降21.04%，降幅小于行业水平。市场份额0.89%，较2016年同期下降0.2个百分点；行业排名27位，与2016年底持平。受制于股债市的低位震荡走势，公司自营收入降幅35.69%，降幅较大。

资管业务：结构优化，主动管理提升

公司“大投行、大资管、大销售”策略初见成效。大投行、大资管业务收入占比显著提升，上半年收入占比分别为18%和12%，较2015年分别提升了10个、5个百分点。资管业务实现净收入2.41亿元，同比下降36.01%。产品类型结构优化，主动管理能力进一步提升，主动管理收入贡献率达到80%以上。

投行业务：项目储备丰富

借助前期良好的项目和人才储备，上半年公司实现投行业务净收入2.84亿元，行业排名21位，较2016年底提升8位。上半年共完成3单IPO项目、6单股权再融资项目、1单并购重组项目、7支债券和3支资产支持证券产品，累计主承销金额231.44亿元。项目储备方面，公司担任保荐机构的IPO在审项目11家，保荐的在审再融资项目18家，在审项目家数行业排名分别为第19位、第5位。此外，公司处于IPO上市辅导阶段的项目共29单，行业排名第12位。

投资建议

公司与大股东中国东方协同效应显著，上半年各项协同业务累计规模近1,000亿元，协同业务预计总收入较上年同期增长13.59%。中国东方未来将引入新的战略投资者，进一步整合境内外优质资源，有助于公司协同业务的提升。公司目前超过半数的分支机构集中在福建地区，地域优势明显。给予公司“增持”评级。

风险提示

市场交投清淡，交易量大幅萎缩",,华安证券,增持,[None],2017-08-23,,增持,2035309,"pdf_downloads/2017/2017-08-23/601198-东兴证券(601198)2017半年报点评：资管主动管理提升,投行项目储备丰富.pdf",601198,东兴证券,"东兴证券(601198)2017半年报点评：资管主动管理提升,投行项目储备丰富","{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": 5.65,
            ""eps"": 0.21,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
洪锦屏,"事项：

8月18日晚，东兴证券披露2017年半年度报告，报告期实现营收14.11亿元，同比-14.14%，实现归母净利润5.65亿元，同比-25.75%，低于行业水平。截至2017年6月30日，公司净资产187.14亿元，较年初增加3.59亿元，增幅1.95%。每股收益为0.205元/股，较去年同期减少32.57%。加权平均净资产收益率为3.02%，较去年同期减少2.55个百分点。

投资要点

1.股基成交额市占率持稳，佣金率回升，推进渠道建设

2017H1公司经纪业务收入4.5亿元，同比下降29%，与市场交易量下滑幅度相符。股基成交额市占率为0.99%，行业排名27，较2016年全年的市占率下降了0.04个百分点，基本持稳。公司Q2平均佣金率3.60%%，较一季度的3.47%%上升了4%。公司持续推进渠道建设，报告期内新设7家分支机构获批，其中包括在重庆、成都、杭州、广州、西安设立5家分公司。公司买卖证券业务净收入超过60%来源于福建，此次在省外增设分支机构，有望继续保持省内领先优势的同时，加强区域业务覆盖。

2.IPO在会项目数增多，资管规模增速放缓

公司上半年实现投行业务收入2.84亿元，同比下降32%。报告期内完成股权主承销家数9家（行业第16，下降5位），包括3单IPO、6单股权再融资，募集资金总额121亿元（行业第18，上升1位）；债券主承销家数为7家，金额110亿元。公司2017年上半年在审IPO项目有11家，排名行业19位，而去年同期IPO储备仅5家，下半年或能兑现业绩。2017H1资管业务收入2.41亿元，同比下降36%。管理资产规模合计1191亿元，较去年末增长18%，其中集合资管规模+2%，增速放缓。

3.区域优势+股东资源，业务协同突出

东兴证券依托控股股东中国东方强大的综合金融布局和资源优势，在投行、资管、投资等多领域挖掘项目、共享客户资源，协同效应显著。2017上半年，公司与集团开展的各项协同业务累计规模近1000亿元，协同业务预计总收入较去年同期增长13.59%。中国东方去年挂牌后，进一步引入战略投资者，整合境内外资源，深化协同战略，东兴证券将继续极大地受益于股东资源。同时，公司与北京福建企业总商会签署战略合作协议，涉及多行业规模企业近5000家，双方将在涉及资本市场领域和业务范围内进行广泛深入合作。

4.投资建议：

东兴证券上半年业务低于行业平均水平，主要受制于市场因素，同时投行、资管等业务收入未及兑现。公司股东资源和区域优势突出，业务结构较为均衡。同时证金公司大幅增持，持股比例4.06%，成公司第一大流通股东。展望公司未来稳定发展，预计2017/2018/2019年EPS为0.45/0.50/0.57，对应PE分别为40.21/36.28/31.88倍。

风险因素：市场环境持续低迷",,华创证券,推荐,[None],2017-08-22,,增持,2034363,"pdf_downloads/2017/2017-08-22/601198-东兴证券(601198)：主要业务整体收缩,业绩低于预期.pdf",601198,东兴证券,"东兴证券(601198)：主要业务整体收缩,业绩低于预期","{
    ""forecasts"": [
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.45,
            ""pe"": 40.21
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.50,
            ""pe"": 36.28
        },
        {
            ""year"": 2019,
            ""net_profit"": null,
            ""eps"": 0.57,
            ""pe"": 31.88
        }
    ]
}",,,40.21,36.28,31.88,,,,0.45,0.5,0.57,
夏正洲,"一、 事件:
    8 月18 日晚间,东兴证券(601198)披露半年报显示,公司上半年实现营业收入14.11 亿元,同比下降14.14%;净利润5.65 亿元,同比下降25.75%。股东方面,证金公司持股由一季报的2742 万股大幅增至1.12 亿股,持股比例4.06%,成公司第三大股东、第一大流通股东。
    二、 点评:
    2017 年上半年,受市场持续震荡调整的影响,公司实现营业收入 14.11 亿元,较上年同期减少 2.32 亿元,降幅为 14.14%,主要为:手续费及佣金净收入同比减少 2.32 亿元,降幅 21.04%;投资收益及公允价值变动损益同比减少 3.32 亿元,降幅 35.69%;同时,利息净收入同比增加 3.37 亿元。公司实现营业收入与净利润下滑幅度均大于行业平均水平,符合预期。 在经纪业务收入、自营业务收入出现下滑的情况下,资本中介业务收入的增长,在一定程度上弥补了传统经纪业务下滑的局面。投行业务和资管业务虽然收入下滑较大,但是两项业务收入均在2.4 亿元以上,在公司业务收入的占比明显提升,已经成为公司重要业务发展方向,是公司全年业绩的企稳回升重要收入支撑。比较遗憾的是,另类投资出现0.85 亿元的亏损。",,开源证券,,[None],2017-08-22,,,2034350,pdf_downloads/2017/2017-08-22/601198-东兴证券(601198)2017年上半年年报点评：业务结构转型显成效投行、资管业务有空间.pdf,601198,东兴证券,东兴证券(601198)2017年上半年年报点评：业务结构转型显成效投行、资管业务有空间,"{
  ""forecasts"": [
    {
      ""year"": null,
      ""net_profit"": null,
      ""eps"": null,
      ""pe"": null
    }
  ]
}",,,,,,,,,,,,
"沈娟,彭文","业绩变动幅度大幅优于行业，与股东中国东方协同效应显著

2016年归母净利润13.53亿元，同比-34%，业绩变动幅度大幅优于行业平均；实现营业收入35.73亿元，同比-33%；EPS为0.53元，每股净资产6.79元，加权平均ROE为9.15%。每10股派发1.5元。公司控股股东东方资产资本实力雄厚，上半年完成对大连银行的收购，完成金融全牌照布局。公司依托大股东中国东方强大的综合金融布局和资源优势，共享业务、客户资源，协同优势显著。2016年公司与集团开展的协同业务累计规模超过1000亿元，协同业务预计总收入同比+244%。

经纪网上网下齐发力，资本中介严控风险

经纪业务加快向财富管理及投融资中介转型。网下建立以分公司为核心的业务体系，网上成立互联网金融部，推出机器人投顾等一系列特色服务。2016年股基交易量2.9万亿元，市场份额1.025%，较2015年提升6个bp。实现经纪业务净收入10.63亿元，同比-56%。资本中介严控适当性管理，2016年末两融余额95.35亿元，排名行业第22；市场占有率1.02%。股票质押业务年末待回购金额58.8亿元，同比+223%。2016年末两融及股票质押整体担保比例维持306%和223%，具备较高安全边际。实现利息净收入-3.88亿元，同比-21%。

投行加强与股东业务协同，打造“投资+融资+投行”的综合服务链

投行业务加大业务拓展和品牌推广力度，未来将通过承揽承做大型项目、有特色的精品项目，进一步塑造业务品牌形象。同时将加强与中国东方的业务协同，打造“投资+融资+投行”的综合服务链。全年股权主承销项目15家，其中IPO1家；主承销金额149.5亿元，同比+291%。债券主承销金额607亿元，同比+56%。完成发行10只ABS产品，财务顾问项目346单。投行业务实现净收入8.31亿，同比增长19%。截至2016年末公司在审IPO项目5个，再融资项目12个。新三板新增挂牌77家，累计挂牌162家，排名第21。

资管积极创新完善产品线，自营秉持“稳健+价值”理念

资产管理业务以主动管理为发展思路，借助东方金科全金融产业链优势不断丰富品种，形成覆盖权益、固收、量化、衍生品、FOF、委外、跨境、ABS等的资管全产品链。年末AUM1006亿元，同比其中集合规模284亿元，同比30%。全年实现资管业务净收入3.16亿，同比-36%。自营秉持“稳健+价值”理念，严控投资风险。权益类投资拓宽收入渠道，新增货币基金做市等创新业务模式，年末仓位40亿元，同比-5%；固收类降杠杆、降久期，年末仓位63亿元，同比大幅+110%，实现投资净收益17.04亿元，同比-15%。

资本实力扩充大幅打开业务空间，维持买入评级

2016年公司成功完成48亿元非公开发行项目，资本实力进一步增强。资金到位后将扩充资本实力，降低资金成本，打开各项业务空间并扩大业务规模。根据2016年业绩情况调整盈利预测及目标价，预计2017-19年EPS为0.67元、0.8元和0.85元，对应PE为25倍、21倍和20倍，维持买入评级。

风险提示：业务开展不如预期，市场波动风险。",,华泰证券,买入,[None],2017-04-25,,买入,1969149,pdf_downloads/2017/2017-04-25/601198-东兴证券(601198)：股东协同强化，资本实力扩充.pdf,601198,东兴证券,东兴证券(601198)：股东协同强化，资本实力扩充,"{
    ""forecasts"": [
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.67,
            ""pe"": 25
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.8,
            ""pe"": 21
        },
        {
            ""year"": 2019,
            ""net_profit"": null,
            ""eps"": 0.85,
            ""pe"": 20
        }
    ]
}",,,25.0,21.0,20.0,,,,0.67,0.8,0.85,
洪锦屏,"事项：

东兴证券今日披露2016年年报和2017年一季报，公司2016年实现营业收入35.73亿元，同比-33.37%；归属于上市公司股东的净利润13.53亿元，同比-33.83%，优于行业水平。公司2017年第一季度实现营业收入7.21亿元，同比+6.79%；归属于上市公司股东的净利润3.02亿元，同比+8.46%，主要因为自营业务投资收益提升。此外还披露2016年度利润分配方案，公司拟向全体股东每10股派发现金股利人民币1.5元，合计派发4.14亿元，占2016年度合并报表归属于母公司所有者净利润的30.58%。

投资要点

1.互金体系建设有效，2017Q1佣金率下滑，经纪业务市占率略有提高

公司2016年累计实现经纪业务净收入12.22亿元，同比下降54.69%，占公司整体净收入的33%。2016Q4佣金率为3.94%%，较三季度3.36%%环比逆势上升17%。股基成交量市场份额在2016Q4略有下滑，从1.05%降至0.96%。2017Q1佣金率回落至3.47%%，市占率略有上升达到0.98%。公司正式成立互联网金融部，互金体系建设卓有成效，率先实现智能投顾、账户分析等特色功能，投顾产品“金股在线”签约客户数和签约客户资产规模快速增长。

2.投行业务业绩提升，自营投资收益一季度同比改善

东兴证券2016年实现投资银行业务净收入7.86亿元，同比增长29%，共完成1单IPO项目、14单股权再融资项目、51支公司债券和企业债券和10支资产支持证券产品，累计主承销金额611.55亿元。股票主承销家数行业排名19，较2015年提升28名。投行业务规模大幅提升，尤其是A股增发承销金额，达到2015年的4倍。2017年一季度，公司证券承销业务净收入1.74亿元，同比下降15%。

公司全年实现自营业务净收入4.44亿元，同比减少66.57%。固收投顾业务持续扩张，截至2016年业务规模近165亿元，较上一年增长75%。资管业务收入6.16亿元，同比增长14.48%。公司2016年末资产管理受托规模为1005.86亿元，基金管理产品规模71.57亿元，较去年末同比扩张迅猛，增速达到1416%。2017年一季度，东兴证券自营业务实现投资收益（含公允价值变动收益）3.12亿元，同比上升13%。

3.背靠大股东全牌照金控平台，业务协同及国际化发展值得期待

公司控股股东中国东方去年完成对大连银行的收购，集齐金融全牌照。同时完成了股份制改革，于去年10月挂牌成立，未来有望引入新的战略投资者，进一步整合境内外优质资源。集团将产品、客户、渠道、资金四方面协同作为重要战略目标，公司作为中国东方旗下唯一的上市金融平台，有着重要的战略地位，背靠股东拥有的金控平台资源以及不良资产主业的优势地位，将不断提高自己的业务实力。全资子公司东兴香港去年在境外广泛布局，有望乘资本市场逐步开放之风推进境外业务国际化进程。

4.投资建议：东兴证券深耕福建地区，业务结构均衡，年报业绩好于预期。去年10月完成48亿元非公开发行，资本实力进一步增强，加之控股股东金融全牌照+不良资产业务带来业务协同空间。我们预计公司2017/2018年EPS为0.55/0.60，对应PE分别为30.17/27.95倍，给予推荐评级。",,华创证券,推荐,[None],2017-04-25,下调评级,增持,1968419,pdf_downloads/2017/2017-04-25/601198-东兴证券(601198)：业绩稳健，成金控平台业务协同重要一环.pdf,601198,东兴证券,东兴证券(601198)：业绩稳健，成金控平台业务协同重要一环,"{
    ""forecasts"": [
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.55,
            ""pe"": 30.17
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.60,
            ""pe"": 27.95
        }
    ]
}",,,30.17,27.95,,,,,0.55,0.6,,
"魏涛,孙立金","事件：4月20日，公司公布2016年业绩快报。2016年实现营业收入35.7亿元，同比-33%；归母净利润13.5亿元，同比-34%；基本每股收益0.53元/股，同比-38%。

点评：

2016年业绩优于行业平均水平，投资收益18亿，仅比2015年减少0.95亿。证券行业营收同比下降43%；行业净利润同比下降50%。东兴证券营收同比（-33%）、净利润同比（-34%）均严格好于行业平均水平。营收中投资收益占近50%，投资收益同比减少仅5%。

经纪业务营业利润同比下降69%。经纪业务实现营业收入12.22亿元，同比-55%，营业利润5.21亿，同比-69%。公司代理买卖股基交易量2.90万亿元，较2015年的5.32万亿元下降了45%，下降幅度低于行业平均水平，（其中股票交易2.75万亿元，市场份额为1.08%，较2015年提高0.07个百分点）。代销金融产品收入0.29亿，较2015年的0.40亿下降了28%。

自营业务营业利润2.77亿，同比下降75%。自营业务规模为182亿（40亿权益+142亿固收），2015年底自营规模为158亿，增长了24亿，其中固收类规模增长了27亿。自营业务平均收益率8.10%，较2015年的22.58%下降幅度较大。

投行业务主要靠定增、固收业务带动，营业利润增长21%。公司投行业务实现营业利润3.78亿，贡献度为23%，同比增长率为21%。承销收入总计5.76亿，同比增长47%，其中增发业务实现承销收入1.90亿，同比增长161%；债券发行实现承销收入3.67亿，同比17%，IPO实现承销收入1895万元（2015年为20万元）。截至2016年底，公司在审IPO保荐项目5个，在审再融资保荐项目12个。

资管业务营业利润增长100%，贡献度达27%，成为第二大营业利润来源。资管规模从2015年的600亿上升至1000亿，业务结构改善明显。

投资建议：公司投行、资管业务对营业利润贡献度达到50%，保持快速的增长，业绩有望改善，给予增持评级。六个月目标价：19元/股。

风险提示：监管趋严，政策性风险；业绩受股市波动影响的风险。",,太平洋证券,增持,[None],2017-04-23,,增持,1967579,pdf_downloads/2017/2017-04-23/601198-东兴证券(601198)2016年业绩快报点评：业绩优于行业平均水平，“资管＋投行”高贡献度高增长.pdf,601198,东兴证券,东兴证券(601198)2016年业绩快报点评：业绩优于行业平均水平，“资管＋投行”高贡献度高增长,"{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": 13.5,
            ""eps"": 0.53,
            ""pe"": null
        }
    ]
}",,,,,,,,0.53,,,,
李少君,"一、事件概述

10月27日，东兴证券披露了2016年第三季度报告，前三季度实现营业收入24.36亿元，同比下滑41.26%；归属母公司净利润10.97亿元，同比下降37.97%；基本每股收益0.42元，同比减少40.54%。

二、分析与判断

经纪自营下滑，投行、资管收入增长

经纪、自营等业务收入下降，公司业绩同比下滑超四成。其中，经纪业务收入同比下滑六成，股基交易市占率较2015年上升8bp至1.07%，佣金率较2015年下滑22%至万分之3.6。自营业务表现优异，收入同比下滑约25%，自营规模收缩至290.19亿元，投资收益率较上半年大幅回升至4.13%，远超行业平均水平。

投行业务快速发展，资管坚持主动管理。受益于股权再融资和债券承销规模快速增长，投行业务收入同比增长近三成。资管业务公司始终坚持以主动管理为主，发挥与大股东及各平台公司的协同业务优势，产品种类丰富，受累于通道业务费率下滑，业务收入同比增长仅6%。

经纪收入占比下降，自营、投行收入占比提升

经纪业务收入占比明显下滑。相较于2015年末，经纪业务收入占比由46%下滑13个百分点至33%，退居公司第二大收入。资管业务收入占比不变，仍为9%。自营业务收入成为公司第一大收入来源。自营业务收入占比由2015年末的38%提升13个百分点至51%，超越经纪业务成为公司第一大收入来源。投行业务收入占比大幅提升11个百分点至24%。

定增提升资本实力，业务协同优势明显

2016年10月，公司非公开发行约2.54亿股，募集资金总额47.77亿元，用于补充公司资本金。截止2015年末，公司净资本136亿元，行业排名25位，通过本次定增，公司资本实力将大幅提高，进一步提升公司竞争力。大股东东方资产已完成金融全牌照布局，公司作为集团旗下唯一上市平台，战略地位显著，未来有望在投资、投行、资管等业务条线以及不良资产处理等领域与集团形成协同效应。三、盈利预测与投资建议

公司投资能力突出，自营弹性高；大股东实力强劲，协同效应明显；流通盘小，股价弹性好。我们看好公司未来发展，预计东兴证券2016-2018年的BVPS分别为5.67/6.37/7.11元，对应PB分别为4.09、3.65和3.27倍，给予强烈推荐评级。

四、风险提示：1、公司战略推进不达预期；2、资本市场超预期波动。",,民生证券,强烈推荐,[None],2016-11-02,,买入,1882137,"pdf_downloads/2016/2016-11-02/601198-东兴证券(601198)2016年三季度报告点评：定增提升资本实力,业务协同优势明显.pdf",601198,东兴证券,"东兴证券(601198)2016年三季度报告点评：定增提升资本实力,业务协同优势明显","{
  ""forecasts"": [
    {
      ""year"": 2016,
      ""net_profit"": null,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2017,
      ""net_profit"": null,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2018,
      ""net_profit"": null,
      ""eps"": null,
      ""pe"": null
    }
  ]
}",,,,,,,,,,,,
汪双秀,"事件：

公司发布三季报，2016年前三季度，公司实现营业收入24.35亿元，同比下降41.26%；实现归属于上市公司股东的净利润10.96亿元，同比下降37.97%。三季度单季实现营业收入7.91亿元，同比下降3.86%；实现归母净利润3.36亿元，同比增长32.40%。

主要观点：

经纪业务“线上+线下”布局

由于低基数效应，公司基本面压力有所缓解。受累于市场交易量的减少与佣金率的下降，公司1-9月实现经纪业务收入7.94亿元，同比下降59.78%，股基市占率由去年同期的0.96%上升至1.04%。面对市场环境的压力，公司积极推进“线上+线下”的布局。线上方面，公司完成机器人投顾产品APP上线，加强对客户的线上导流。线下方面，公司依托经纪业务在福建省内的传统优势，积极争取省外市场。前三季新设立7家分支机构，公司分支机构增加至72家，其中分公司9家，营业部63家。

投行实现逆市增长

前三季，公司实现投行业务5.80亿元，同比增长25.78%。投行股权再融资和债券承销规模持续增长，公司共实现1家IPO，10家增发，42家债券发行，增发与债券发行规模达到142.17、402.81亿元，同比分别增长887.76%、200.15%。

股东背景雄厚

控股股东东方资产是四大国有资产管理公司之一，以不良资产经营和非银行金融服务为主业。公司作为东方资产旗下唯一的上市金融平台，可共享和整合母公司及其下属公司范围内的客户、品牌、渠道、产品、信息等资源，提升公司资产管理业务和投资咨询业务的市场竞争力。

投资建议

9月份公司通过非公开发行股票，募集资金47.76亿元，资本实力进一步增强。作为唯一AMC系券商，公司与大股东的协同效应增强。考虑到大股东协同效应的估值溢价以及深港通的板块催化效应，给予公司“增持”评级。",,华安证券,增持,[None],2016-11-02,,增持,1881614,"pdf_downloads/2016/2016-11-02/601198-东兴证券(601198)2016年三季报点评：股东资源丰富,投行逆势增长.pdf",601198,东兴证券,"东兴证券(601198)2016年三季报点评：股东资源丰富,投行逆势增长","{
  ""forecasts"": [
    {
      ""year"": null,
      ""net_profit"": null,
      ""eps"": null,
      ""pe"": null
    }
  ]
}",,,,,,,,,,,,
"丁文韬,王维逸","事件：

公司发布2016年三季报：三季度公司实现营业收入7.9亿元，同比减少4%；归属母公司股东净利润3.4亿元，同比增加33%；前三季度公司实现营业收入24.4亿，同比减少41%，归属母公司净利润11亿，同比减少38%，总体而言公司单季度同比业绩处于趋势性改善当中。

投资要点

自营业务同比改善明显，推动公司三季度归母净利润同比增33%：三季度公司自营业务实现收入3.1亿，同比增72%，主要系去年同期股灾导致自营低基数的原因；另外公司的主动负债规模逐步缩减，利息支出得到迅速缓解，截止三季度末，公司的负债规模371亿，较年初减少26%，三季度利息净收入由去年同期的-4283万提升至3912万。自营的基数效应及负债缩减带来利息支出的减少是三季度净利润同比大幅改善的两个核心因素。

定增落地，夯实公司长期发展基础：公司定增于9月底尘埃落定，此次定增发行价格18.81元，募集资金47.8亿元。此次定增为进一步提升了公司的净资本实力，夯实了公司长期发展的基础，为公司未来资本中介业务的扩张以及外延发展的战略提供有力保障。

背靠东方资产，受益AMC行业的大发展：银行不良资产规模持续扩张，债转股、不良资产证券化等扶持政策陆续落地，AMC行业迎来了黄金发展的十年，公司作为四大资产管理公司旗下唯一的上市券商，将受益于AMC行业的快速发展。同时东方资产旗下金融资源丰富，公司也将长期受益于东方资产旗下资源协同。

投资建议

公司系AMC旗下唯一上市券商，将受益于AMC行业的快速扩张和发展；公司作为东方资管旗下唯一的上市平台，战略地位显著，未来将受益于集团层面丰富的金融资源协同；公司近定增落地，增量资金有望大幅提升公司的净资本实力，夯实公司长期发展的基石。看好公司的长期发展及短期催化，预计公司16-18年EPS为0.62、0.71、0.82元，维持买入评级。

风险提示：二级市场行情波动对券商业绩和估值带来双重压力。",,东吴证券,买入,[None],2016-11-01,,买入,1875730,"pdf_downloads/2016/2016-11-01/601198-东兴证券(601198)2016年三季报点评：定增落地,打开公司长期发展空间.pdf",601198,东兴证券,"东兴证券(601198)2016年三季报点评：定增落地,打开公司长期发展空间","{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": null,
            ""eps"": 0.62,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.71,
            ""pe"": null
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.82,
            ""pe"": null
        }
    ]
}",,,,,,,,,0.62,0.71,0.82,
华中炜,"事项：

东兴证券发布2016年中报，上半年实现营收16.44亿元，同比减少50.53%，归母净利润7.60亿元，同比减少49.79%。根据中国证券业协会统计数据，2016年上半年证券行业累计实现营业收入1,570.79亿元，净利润624.72亿元，分别较同期下滑52.47%和59.22%。东兴证券的业绩变动幅度优于行业整体水平。EPS为0.30元，同比下降53.85%。ROE为5.57%，同比减少8.02个百分点，超行业平均水平。

投资要点

1.市场份额提升，佣金率继续下行

东兴证券经纪业务上半年实现收入6.36亿元，同比下降58.83%。主要原因在于二级市场交易量收缩、佣金率继续下行。公司经纪业务的市场份额由去年同期的1.02%提升至1.09%，而上半年二季度佣金率为3.52%%，较一季度佣金率3.88%%环比下行。公司在推进业务网点扩建同时，正式成立互联网金融部，完善线上互金平台和信息系统建设，上半年机器人投顾APP上线，通过金融产品创新向客户提供多元化、个性化金融服务。

2.“大投行、大资管、大销售”发展格局初显

投资银行业务板块实现营业收入4.18亿元，同比增长142.14%。投行收入占比由去年同期5.20%大幅提升至25.44%，成为公司仅次于经纪业务的收入来源。公司在上半年累计主承销金额368亿元，在IPO发行节奏放缓的大环境下，投行业务规模同期增速明显。担任保荐机构的在审项目储备良好，体现投行业务良好的可持续性。资产管理业务板块上半年营收3.77亿元，同比增长101.37%。其中集合资管计划规模245亿元，同比增长28.02%，该部分业务规模占比40.38%，比去年提高了7.7个百分点。体现了公司坚持以主动管理为主的业务发展思路，充分发挥与大股东及各平台公司的业务协同优势。自营业务板块实现营收2.78亿元，同比下降61.89%。公司在自营业务上秉承稳健投资理念，受市场波动影响较大。

3.大股东打造金控平台带来广阔业务协同空间

公司控股股东东方资产上半年完成对大连银行的收购，完成金融全牌照的战略布局，在全国范围内拥有1,500万客户资源。东兴证券上半年与集团开展的协同业务累计规模超过600亿元，预计总收入同比增长82%，增长迅速。公司充分把握与大股东的多元化业务合作机会，整合内部资源，包括客户资源共享、渠道和产品的对接，发挥公司投行专业优势、产品创设能力，在资产运作环节与东方资产、大连银行对接，加大合作力度，提升协同效应。

4.投资建议

基于公司业绩表现稳健，区域内经纪业务优势明显，业务结构更趋平衡，与集团公司业务协同效应良好，大连银行战略合作想象空间广阔，加之在互联网金融上面加大布局，“金股在线”带来投资顾问业务模式及服务创新的升级，风险管理体系完善，继续给予强烈推荐评级。2016/2017/2018年EPS分别为0.52/0.60/0.77，对应PE分别为44.2/38.2/29.9倍。",,华创证券,强推,[None],2016-09-02,,买入,1851798,pdf_downloads/2016/2016-09-02/601198-东兴证券(601198)：大股东协同效应驱动业务持续升级创新.pdf,601198,东兴证券,东兴证券(601198)：大股东协同效应驱动业务持续升级创新,"{
    ""forecasts"": [
        {
            ""year"": 2016,
            ""net_profit"": 7.60,
            ""eps"": 0.30,
            ""pe"": null
        },
        {
            ""year"": 2017,
            ""net_profit"": null,
            ""eps"": 0.60,
            ""pe"": 38.2
        },
        {
            ""year"": 2018,
            ""net_profit"": null,
            ""eps"": 0.77,
            ""pe"": 29.9
        }
    ]
}",,,,38.2,29.9,,,,0.3,0.6,0.77,
