author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
陈耀波,主要观点：四十年专注电子互联，AI驱动业绩高增公司深耕电子互联领域近四十年，从PCB起步，已构建起覆盖印制电路板、封装基板及电子装联的“3-In-One”协同业务布局。公司股权结构稳定，具备央企背景。业绩层面，充分受益于AI浪潮，公司在2023年短暂调整后于2024年创下历史新高，实现营收179.1亿元（同比+32.4%），归母净利润18.8亿元（同比+34.3%）。2025年前三季度增长势头更加强劲，营收达167.5亿元（同比+28.4%），归母净利润23.3亿元（同比+56.3%），利润率持续改善，2025Q3销售毛利率提升至28.2%。PCB：AI算力与汽车业务协同并进PCB市场于2024年确立复苏态势，全球规模达880亿美元（同比+12%），并在AI服务器及高速运算需求驱动下开启新一轮增长周期。AI服务器是核心增长引擎，其内部加速板、UBB交换板、CPU主板等对高端PCB需求旺盛。以英伟达产品迭代为例，单GPU对应PCB价值量从DGXA100的175美元显著提升至GB200NVL72的346美元。同时，通用服务器平台架构持续迭代，高速交换机向800G/1.6T升级，汽车电子随新能源车及智能化渗透而稳步放量，共同推动高多层、高性能PCB需求。公司PCB业务以通信设备为核心，深度布局数据中心与汽车电子，产能通过南通四期、泰国基地及老厂技改持续扩张，有望实现量价齐升。封装基板：国产化进程加速，高端产品持续突破封装基板是封装环节关键材料，具有高密度、高精度等技术壁垒。全球市场由台日韩企业主导，但国产化进程正在加速。按基材可分为BT载板、ABF载板和MIS载板，分别应用于存储/射频、CPU/GPU等高运算芯片、以及功率IC等领域。全球封装基板市场规模预计从2024年的126亿美元增长至2029年的180亿美元（CAGR7%）。深南电路的封装基板产品种类齐全，已具备包括FC-BGA在内的主流封装技术能力，相关客户认证与产能建设取得进展，正卡位半导体国产化关键环节，有望实现高端产品的持续突破与份额提升。投资建议我们预计公司2025/2026/2027年分别实现营业收入223.32、287.79、350.73亿元；归母净利润分别为32.06、48.10、63.02亿元，对应EPS为4.81、7.21、9.45元，对应2025年12月30日收盘价PE分别为48.61、32.40、24.73倍。首次覆盖给予“买入”评级。风险提示下游需求不及预期风险，技术迭代不及预期风险，新产品导入不及预期风险，产能建设不及预期风险。,,华安证券,买入,[None],2026-01-01,,买入,8307191,pdf_downloads/2026/2026-01-01/002916-深南电路（002916）：AI周期赋能，高端产能持续扩张.pdf,2916,深南电路,深南电路（002916）：AI周期赋能，高端产能持续扩张,"{
  ""forecasts"": [
    {
      ""year"": 2025,
      ""net_profit"": 32.06,
      ""eps"": 4.81,
      ""pe"": 48.61
    },
    {
      ""year"": 2026,
      ""net_profit"": 48.10,
      ""eps"": 7.21,
      ""pe"": 32.40
    },
    {
      ""year"": 2027,
      ""net_profit"": 63.02,
      ""eps"": 9.45,
      ""pe"": 24.73
    }
  ]
}",,48.61,32.4,24.73,,,,4.81,7.21,9.45,,
"岳阳,熊翊宇","深耕 PCB 产业四十余载，筑建 PCB&amp;封装基板科技平台。公司成立于 1984
年，四十余年来始终深耕电子互联领域，主营业务涵盖 PCB、电子装联与封
装基板三大板块。PCB：公司紧抓 AI 产业发展机遇，光模块/高速交换机/AI
服务器用 PCB 产品已经实现大规模出货；封装基板：（1）BT 载板：乘 AI 存
力产业浪潮，公司封装基板稼动率和盈利水平快速拉升，有望迎来新一轮主
升；（2）ABF 载板：前瞻布局 ABF 载板产业，产能和技术实力兼备，未来
随着国内 GPU/CPU 等先进制程芯片大规模量产，ABF 作为封装必备材料，
公司相关产品有望随之放量。紧抓 AI 产业机遇，光模块/AI 服务器/交换机等产品快速放量。Scaling law 法
则依旧有效，AI 大模型能力仍在不断提升，Agent/多模态等模型陆续推出，
AI 训练和推理算力需求维持高增长，AI 基础设施建设仍处于早期阶段，拉动
AI 服务器/交换机/光模块需求高增长，进而带动大尺寸、高层数、高频高
速、高阶 HDI、高散热等 PCB 产品需求大幅提升。公司紧抓 AI 产业机遇，
高速交换机、光模块、AI 加速卡、服务器等 PCB 产品快速放量，推动 PCB
业务快速增长。展望未来，随着正交背板/COWOP 方案使用，公司凭借在
PTFE /mSAP 领域等的丰富加工经验，有望在新一代 PCB 产品中仍占据有利
位置。深度布局封装载板领域，把握国产 AI 算力/存力芯片主升时代。BT 载板：
AI 大模型参数量不断提升，叠加多模态/Agent 应用陆续落地，AI 训练和推理
用存储需求快速增加，BT 载板作为存储芯片封装环节必备材料，行业需求明
显加速，公司 BT 载板业务有望跟随存储产业迎来新一轮主升。ABF 载板：
公司凭借 BT 载板多年加工经验，深度布局 ABF 载板领域。产能端，广州封
装基板项目一期于 2023Q4 连线并已承接了部分 FC-BGA 订单；技术端，具
备了 20 层及以下 FC-BGA 封装基板产品量产能力，正在推进 22-26 层产品的
技术研发；需求端：国产 AI 算力芯片自主可控迫在眉睫，寒武纪/海光信息/
摩尔线程/沐曦股份等算力芯片设计企业逐步成熟，国产 AI 算力芯片未来几
年有望快速增长，ABF 载板作为先进制程芯片必备材料，公司 ABF 载板业
务有望跟随国内先进制程芯片茁壮成长。投资建议：AI PCB&amp;封装基板领军企业，产能和技术兼备，乘 AI 产业东风
扬帆起航。考虑公司高端产能充裕，AI PCB/BT 载板相关业务未来几年有望
维持高增长，ABF 载板大规模量产有望迎来拐点，我们预计公司 25-27 年归
母净利润为 34.63/64.74/90.09 亿元。公司产品迭代有望提升 ASP 和盈利能
力，当前向下有估值保护，高经营杠杆下盈利弹性有望超预期，AI 应用创新
有望带动板块估值提升，参考可比公司胜宏科技、沪电股份、生益电子和景
旺电子估值及其历史估值中枢，给予 26 年 30X 目标估值，目标价为 291.3
元，首次覆盖，给予“强推”评级。风险提示：AI 产业发展不及预期，AI 客户导入不及预期，行业竞争加剧，
产能释放不及预期，全球贸易冲突加剧。",,华创证券,强推,[None],2025-12-30,,买入,8301842,pdf_downloads/2025/2025-12-30/002916-深南电路（002916）：AI，PCB 与封装基板共振向上，平台型企业扬帆起航.pdf,2916,深南电路,深南电路（002916）：AI，PCB 与封装基板共振向上，平台型企业扬帆起航,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 34.63,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 64.74,
            ""eps"": null,
            ""pe"": 30
        },
        {
            ""year"": 2027,
            ""net_profit"": 90.09,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,30.0,,,,,,,,
"苏凌瑶,李圣宣","深南电路股权激励显定力信心，AI+存储景气延续公司发布限制性股票激励计划（第二期）（草案），彰显定力决心，公司AI算力及存储下游景气延续，维持公司买入评级。支撑评级的要点股权激励覆盖广、数额大，彰显定力决心。公司发布限制性股票激励计划（第二期）（草案）。本次激励计划拟向激励对象授予1516.17万股股票，约占本激励计划签署时公司股本总额2.27%，授予价格为114.72元/股，激励对象为董事、中层管理人员及核心骨干，合计667人。从解锁条件来看，第二期激励三个解锁期业绩条件为：2026/2027/2028年度，扣非加权平均ROE依次为不低于12.00%/12.4%/12.8%；以2024年为基数的扣非净利润复合增长率均不低于13.00%；此外，每年均需满足ΔEVA大于0，且前两项指标不低于同行业75分位值。若按授予价格计算，授予对象全部购买限制性股票后，公司将收到17.39亿现金，股本增加1516.17万元，资本公积增加17.24亿元，实施本激励计划公司应确认的管理费用预计为11.60亿元，将在有效期内摊销。AI+存储景气延续，公司2025前三季度创佳绩。根据公司投资者关系活动记录表，公司把握AI算力升级、存储市场结构性增长、汽车电子智能化的需求增加的发展机遇，AI加速卡、交换机、光模块、服务器及相关配套产品需求持续提升，存储类封装基板产品把握结构性增长机遇，订单收入进一步增加。公司加大各业务市场开发力度，产品结构优化、产能利用率提升，助益营收利润增长。公司持续加码高端PCB产能，产能释放打开供给空间。根据公司投资者活动记录表，公司PCB新增产能主要来自新建工厂和原有工厂技术改造，其中新建工厂包括南通四期和泰国工厂，泰国工厂目前已连线试生产，南通四期在25Q4连线；同时，公司亦通过对现有成熟PCB工厂进行技术改造和升级，打开瓶颈，提升产能。此外，无锡地块为PCB业务算力相关产品的储备用地，公司预计将分期投入，为远期订单导入保驾护航。估值考虑 AI 等驱动公司 PCB 结构持续优化，海内外算力需求提升，封装基板
景气度持续修复。我们预计公司 2025/2026/2027 年分别实现收入
230.02/321.10/419.23 亿元，实现归母净利润分别为 33.41/58.16/76.43 亿
元，EPS 分别为 5.01/8.72/11.46 元，对应 2025-2027 年 PE 分别为
38.4/22.0/16.8 倍,维持买入评级。评级面临的主要风险股权激励进度不及预期、封装基板产能爬坡不及预期、AI 及汽车等领域
需求不及预期、新产品导入不及预期。",,中银国际,买入,[None],2025-12-14,,买入,8237688,pdf_downloads/2025/2025-12-14/002916-深南电路（002916）：股权激励显定力信心，AI+存储景气延续.pdf,2916,深南电路,深南电路（002916）：股权激励显定力信心，AI+存储景气延续,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 33.41,
            ""eps"": 5.01,
            ""pe"": 38.4
        },
        {
            ""year"": 2026,
            ""net_profit"": 58.16,
            ""eps"": 8.72,
            ""pe"": 22.0
        },
        {
            ""year"": 2027,
            ""net_profit"": 76.43,
            ""eps"": 11.46,
            ""pe"": 16.8
        }
    ]
}",,,38.4,22.0,16.8,,,,5.01,8.72,11.46,
袁鑫,公司发布2025年三季报。2025年前三季度，公司实现营收167.54亿元，同比增长28.39%；归母净利润23.26亿元，同比增长56.30%。第三季度，公司实现营收63.01亿元，同比增长33.25%，环比增长11.11%；归母净利润9.66亿元，同比增长92.87%，环比增长11.20%。毛利率增长明显，第三季度毛利率环比增加3.80个百分点。2025年前三季度，公司毛利率为28.20%，同比增加2.30个百分点；净利率为13.90%，同比增加2.49个百分点。第三季度，公司毛利率为31.39%，同比增加6.00个百分点，环比增加3.80个百分点；净利率15.35%，同比增加4.76个百分点，环比增加0.03个百分点。AI与存储双轮驱动，公司业绩实现高速增长。AI PCB为公司PCB业务业绩增长的核心动力。根据公司中报披露，公司受益于算力基础设施建设加速，AI加速卡等产品需求释放，成为PCB业务业绩增长的核心驱动力。存储市场回暖带动公司基板业务发展。2025年上半年，公司基板业务毛利率为15.15%，同比减少10.31个百分点。预计随着存储市场回暖带动公司基板产能利用率提升，基板业务盈利能力有望增强。产能扩张有序推进。2025年三季度末，公司在建工程为14.19亿元，较上季度末增加6.75亿元。投资建议：我们预计公司2025/2026/2027年分别实现营收228.67/282.28/340.38亿元，实现归母净利润33.57/44.90/57.06亿元，对应PE分别为42.12/31.49/24.78倍。考虑公司是国内PCB及封装基板龙头企业，有望充分受益于AI与科技自主可控需求，维持“买入”评级。风险提示：新产品导入不及预期，AI产业发展不及预期，竞争加剧,,财信证券,买入,[None],2025-11-14,,买入,7791415,pdf_downloads/2025/2025-11-14/002916-深南电路（002916）：AI与存储双轮驱动，盈利能力环比增强.pdf,2916,深南电路,深南电路（002916）：AI与存储双轮驱动，盈利能力环比增强,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 33.57,
            ""eps"": null,
            ""pe"": 42.12
        },
        {
            ""year"": 2026,
            ""net_profit"": 44.90,
            ""eps"": null,
            ""pe"": 31.49
        },
        {
            ""year"": 2027,
            ""net_profit"": 57.06,
            ""eps"": null,
            ""pe"": 24.78
        }
    ]
}",,,42.12,31.49,24.78,,,,,,,
"吴文吉,万玮",存储封装基板增长显著，PCB产能持续释放l投资要点存储封装基板增长显著。公司封装基板业务产品包括模组类封装基板、存储类封装基板、应用处理器芯片封装基板等，主要应用于移动智能终端、服务器/存储等领域。2025年第三季度，封装基板营业收入环比增加，主要得益于存储类封装基板需求增加，封装基板产能利用率提升，广州广芯工厂爬坡稳步推进，使得封装基板营收规模增长、毛利率改善显著。此外，Q3受大宗商品价格变化影响，铜等部分原材料价格环比增长，公司持续关注国际市场大宗商品价格变化以及上游原材料价格传导情况，与供应商及客户保持积极沟通。在建工程环比增加，高阶PCB产能即将释放。第三季度的在建工程提升至14.19亿元，环比增加6.75亿元，新建工厂包括南通四期及泰国工厂，泰国工厂目前已连线试生产，南通四期在今年四季度连线。南通四期和泰国工厂将具备高多层、HDI等PCB工艺技术能力，助力PCB业务产能进一步释放。光模块需求显著增长，MSAP方向持续投入。通信、数据中心领域，400G及以上的高速交换机、光模块需求显著增长，AI加速卡、服务器等及相关配套产品的需求提升，助益PCB业务产品结构优化。公司从去年到今年持续在MSAP方向增加关键设备，做技改投入，MSAP工艺除了用在光模块外，在汽车领域也有应用能力。投资建议：我们预计公司2025/2026/2027年营业收入分别为233.2/290.2/360.6亿元，归母净利润分别为33.3/44.1/55.0亿元，维持“买入”评级。风险提示：全球贸易格局变化的风险；市场竞争加剧风险；原材料价格上涨风险，行业周期性波动风险。,,中邮证券,买入,[None],2025-11-11,,买入,7613997,pdf_downloads/2025/2025-11-11/002916-深南电路（002916）：存储封装基板增长显著，PCB产能持续释放.pdf,2916,深南电路,深南电路（002916）：存储封装基板增长显著，PCB产能持续释放,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 33.3,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 44.1,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 55.0,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"张世杰,李珏晗",事件：公司发布25年三季报，25年前三季度实现营业总收入167.54亿元，同比增长28.39%；归属母公司股东的净利润23.26亿元，同比增长56.30%；扣除非经常性损益后的归属母公司股东净利润21.82亿元，同比增长58.56%。AI需求旺盛，存储类封装基板增长显著，驱动Q3业绩新高。公司Q3单季度实现营业收入63.01亿元，同比增长33.25%，环比增长11.11%；归母净利润9.66亿元，同比增长92.87%，环比增长11.16%。得益于公司把握AI算力升级、存储市场结构性增长、汽车电子智能化需求增加机遇，Q3延续高成长，同比、环比均实现靓丽增速。PCB业务来看，伴随全球算力基建景气度旺盛，相关配套需求大幅增长，公司高速交换机、光模块、AI加速卡相关产品出货持续增长。封装基板业务方面，公司产品包括模组类封装基板、存储类封装基板、应用处理器芯片封装基板等，其中存储类封装基板增长显著，关键客户新一代高端DRAM产品项目进展显著，驱动封装基板业务收入环比增长。产品结构优化，Q3毛利率环比持续上行。公司25年前三季度毛利率28.20%，同比增长2.29pct，Q3单季度毛利率31.39%，同比增长5.99pct，环比增长3.80pct，毛利率同比、环比均有大幅优化，主要源自存储类封装基板需求旺盛，封装基板产能利用率增加，广州广芯工厂爬坡稳步推进，叠加PCB数据中心和有线通信业务规模扩张，产品结构优化，驱动整体毛利率提升。盈利预测与投资建议：预计2025-2027年营业总收入分别为221.98、282.30、350.32亿元，同比增速分别为23.96%、27.17%、24.10%；归母净利润分别为34.37、50.29、65.72亿元，同比增速分别为83.08%、46.31%、30.67%，对应25-27年PE分别为43X、30X、23X，维持“买入”评级。风险提示：下游需求不及预期风险；行业竞争加剧风险。,,太平洋证券,买入,[None],2025-11-10,,买入,7595634,pdf_downloads/2025/2025-11-10/002916-深南电路（002916）：Q3业绩再创新高，PCB+载板双轮驱动.pdf,2916,深南电路,深南电路（002916）：Q3业绩再创新高，PCB+载板双轮驱动,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 34.37,
            ""eps"": null,
            ""pe"": 43
        },
        {
            ""year"": 2026,
            ""net_profit"": 50.29,
            ""eps"": null,
            ""pe"": 30
        },
        {
            ""year"": 2027,
            ""net_profit"": 65.72,
            ""eps"": null,
            ""pe"": 23
        }
    ]
}",,,43.0,30.0,23.0,,,,,,,
"钱德胜,高峰",深南电路(002916)事件：公司披露2025年三季报。2025前三季度公司实现营收167.54亿元，同比增长28.39%；归母净利润为23.26亿元，同比增长56.30%；扣非后归母净利润为21.82亿元，同比增长58.56%。单三季度公司实现营收63.01亿元，同比增长33.25%；归母净利润为9.66亿元，同比增长92.87%；扣非后归母净利润为9.16亿元，同比增长94.16%。Q3业绩持续创新高，综合产能利用率处于相对高位。AI加速卡、交换机、光模块、服务器及相关配套产品需求持续提升，存储类封装基板产品订单、收入进一步增加，公司三季度营收、归母净利润创新高。PCB业务总体产能利用率处于高位，封装基板业务因存储市场及应用处理器芯片类产品需求的增长，工厂产能利用率环比明显提升。广州广芯工厂爬坡稳步推进，产能利用率提升，毛利率显著改善，Q3公司毛利率为31.39%，同/环比提升5.99pct/3.8pct。南通四期预计在Q4连线，进一步提升PCB产能。公司新建工厂包括南通四期及泰国工厂，泰国工厂目前已连线试生产，南通四期在今年四季度连线。南通四期和泰国工厂将具备高多层、HDI等PCB工艺技术能力，将助力公司PCB业务产能进一步释放。同时，公司已在无锡为PCB业务算力相关产品购置土地，预计未来将分期投入。新增产能为公司未来业绩增长提供保障。投资建议：公司深耕电子电路行业，已形成“技术同根、客户同源”的“3-In-One”业务布局，国内AI发展加速有望带动公司产品需求。预计公司2025至2027年归母净利润分别为33.19/41.2/48.2亿元，同比增长77%/24%/17%，每股EPS为4.98/6.18/7.23元，对应当前股价PE为46/37/32倍，维持“推荐”评级。风险提示：国际贸易环境变动的风险；市场竞争加剧的风险。,,银河证券,推荐,[None],2025-10-31,,买入,7125833,pdf_downloads/2025/2025-10-31/002916-深南电路（002916）：Q3业绩持续创新高，新增产能陆续释放.pdf,2916,深南电路,深南电路（002916）：Q3业绩持续创新高，新增产能陆续释放,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 33.19,
            ""eps"": 4.98,
            ""pe"": 46
        },
        {
            ""year"": 2026,
            ""net_profit"": 41.2,
            ""eps"": 6.18,
            ""pe"": 37
        },
        {
            ""year"": 2027,
            ""net_profit"": 48.2,
            ""eps"": 7.23,
            ""pe"": 32
        }
    ]
}",,,46.0,37.0,32.0,,,,4.98,6.18,7.23,
苏凌瑶,"深南电路25Q3营收净利再创佳绩，AI+存储景气持续上行公司发布2025年三季报，2025年前三季度，公司营收净利实现稳健增长，AI PCB及存储景气周期有望持续，封装基板前瞻布局，维持公司“买入”评级。支撑评级的要点AI PCB+BT载板景气度高，公司25Q3业绩再创佳绩。公司2025年前三季度实现营收167.54亿元，同比+28.39%，实现归母净利润23.26亿元，同比+56.30%，实现扣非归母净利润21.82亿元，同比+58.56%。盈利能力来看，公司2025年前三季度实现毛利率28.20%，同比+2.30pcts。单季度来看，公司25Q3实现营收63.01亿元，同比+33.25%/环比+11.11%，实现归母净利润9.66亿元，同比+92.87%/环比+11.20%,实现扣非归母净利润9.16亿元，同比+94.16%/环比+17.47%。公司25Q3实现毛利率31.39%，同比+6.00pcts/环比+3.80pcts。公司持续加码高端PCB产能，在建工程环比大幅增长。根据公司投资者关系活动记录表，2025年上半年公司PCB业务在通信、数据中心领域，400G及以上的高速交换机、光模块需求显著增长，AI加速卡、服务器等及相关配套产品的需求提升，营收增长明显，同时AI相关领域订单需求增长助益PCB业务产品结构优化。25Q3公司在建工程环比增长至14.19亿元。根据公司投资者关系活动记录表，公司PCB新增产能主要来自新建工厂和原有工厂技术改造，其中新建工厂包括南通四期和泰国工厂，南通四期预计今年四季度连线，泰国工厂目前已连线；同时，公司也通过对现有成熟PCB工厂进行技术改造和升级，打开瓶颈，提升产能。我们认为高端产能的逐步释放，有望为公司进一步开拓高端算力PCB领域相关订单。材料供给偏紧，BT基板价格起涨，公司有望持续受益。根据闪德资讯，T-Glass玻纤布材料供应持续紧张，推动BT基板第三季起价格上调，部分存储涨幅达25%。因高端基板规格升级，导致供需紧张局面可能会延续至2026年上半年，价格在中长期仍有上调空间。BT基板涵盖DDR5、主控IC与高端手机等应用，部分已于第三季实施调价，平均涨幅约3%-10%，存储部分甚至高达25%。我们认为，此次涨价并非季节性因素，而是材料成本上升、制程升级带来的良率压力以及产能新增缓慢等结构性因素共同作用的结果，公司BT载板业务或有望持续受益。",,中银国际,买入,[None],2025-10-31,,买入,7102724,pdf_downloads/2025/2025-10-31/002916-深南电路（002916）：25Q3营收净利再创佳绩，AI+存储景气持续上行.pdf,2916,深南电路,深南电路（002916）：25Q3营收净利再创佳绩，AI+存储景气持续上行,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 23.26,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"王芳,刘博文",报告摘要事件概述公司发布25年三季报：公司25年前三季度实现营收167.54亿元，yoy+28.39%，归母净利润23.26亿元，yoy+56.3%，扣非归母净利润21.82亿元，yoy+58.56%，毛利率28.2%，yoy+2.29pct，净利率13.9%，yoy+2.5pct。25Q2实现营收63.01亿元，yoy+33.25%，qoq+11.11%，归母净利润9.66亿元，yoy+92.87%，qoq+11.2%，扣非归母9.16亿元，yoy+94.16%，qoq+17.47%，毛利率31.39%，yoy+5.99pct，qoq+3.8pct，净利率15.35%，yoy+4.76pct，qoq+0.02pct。单季度业绩再创新高，在建工程增加为后续增长奠定基础公司25Q3营收/利润再创新高，Q3毛利率达31.39%，凸显公司产品结构升级成果；公司Q3在建工程新增6.75亿，主要系南通四期及泰国工厂建设，扩产为后续增长提供支撑；费用端来看，公司Q3管理费用/研发费用分别环比增加0.72/1.21亿元，管理费用增加主要系新工厂筹建费用及薪酬增加所致。算力引领PCB成长，封装基板持续向好PCB业务：1）在通信领域，有线侧在算力需求的拉动下，400G及以上的高速交换机、光模块需求显著增长。公司凭借行业领先的技术水平与高效优质的服务能力，充分把握行业增长机会；2）在数据中心领域，国内外主要云服务商整体资本开支规模持续提升，并且重点用于AI算力投资，进而带动了AI服务器及相关配套产品的需求增长。公司受益于算力基础设施建设加速，AI加速卡等产品需求释放，成为PCB业务业绩增长的核心驱动力。封装基板业务：1）BT类封装基板方面，存储类产品，公司得益于前期导入并量产了关键客户新一代高端DRAM产品项目，客户需求攀升，带动公司存储产品订单显著增长；处理器芯片类产品，FC-CSP类工艺实现了技术能力的提升，市场竞争力持续增强，助力业务规模不断拓展；RF射频类产品，稳步推进新客户新产品导入，并完成了目标产品的稳定批量生产。2）ABF类封装基板方面，广州新工厂投产后，产品线能力快速提升，产能爬坡稳步推进，公司已具备20层及以下产品批量生产能力，22~26层产品的技术研发及打样工作按期推进中。投资建议考虑到AI景气度较高，我们预计公司2025/2026/2027年归母净利润分别为34.71/52.55/69.21亿元（此前预计2025/2026/2027年归母净利润分别为34.08/45.17/54.36亿元），按照2025/10/29收盘价，PE为43.8/28.9/21.9倍，维持“买入”评级。风险提示原材料价格波动风险，贸易摩擦风险、汇率波动风险、外围环境波动风险。,,中泰证券,买入,[None],2025-10-30,,买入,7049491,pdf_downloads/2025/2025-10-30/002916-深南电路（002916）：三季度业绩再创新高，国产 PCB 龙头深度受益 AI 大周期.pdf,2916,深南电路,深南电路（002916）：三季度业绩再创新高，国产 PCB 龙头深度受益 AI 大周期,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 34.71,
            ""eps"": null,
            ""pe"": 43.8
        },
        {
            ""year"": 2026,
            ""net_profit"": 52.55,
            ""eps"": null,
            ""pe"": 28.9
        },
        {
            ""year"": 2027,
            ""net_profit"": 69.21,
            ""eps"": null,
            ""pe"": 21.9
        }
    ]
}",,,43.8,28.9,21.9,,,,,,,
"张益敏,吴姣晨",事件：2025前三季度，公司实现营收167.54亿元，同比+28.39%；实现归母净利润23.26亿元，同比+56.30%；扣非后净利润21.82亿元，同比+58.56%。AI与存储双轮驱动，盈利能力显著提升：在通信、数据中心领域，400G及以上的高速交换机、光模块需求显著增长，AI加速卡、服务器等及相关配套产品的需求提升，存储市场回暖，营收增长明显。公司2025第三季度实现收入63.01亿元，同比+33.25%，环比+11.11%；归母净利润9.66亿元，同比+92.87%，环比+11.20%；扣非净利润9.16亿元，同比+94.16%，环比+17.47%；毛利率为31.39%，环比改善3.8个百分点，同比提升5.99个百分点。毛利率的增长主要得益于公司PCB、载板工厂产能利用率提升，摊薄固定资产折旧，以及对于成本上涨后的及时顺价。高端产能放量在即，厚积薄发：公司2025第三季度的在建工程提升至14.19亿元，环比增加6.75亿元，主要为南通四期、泰国工厂建设。公司PCB新增的产能主要来自于两个方面，一方面公司通过对现有成熟PCB工厂进行技术改造和升级；另一方面，公司有序推进南通四期项目及泰国工厂建设，南通四期项目预计今年四季度连线，泰国工厂目前已连线。公司在泰国工厂总投资额为12.74亿元人民币/等值外币，具备高多层、HDI等PCB工艺技术能力。投资建议：我们预计公司2025-2027年实现营业收入236.49/290.81/343.38亿元，归母净利润34.79/48.08/61.75亿元。对应PE分别为43.7/31.6/24.6倍，维持“增持”评级。风险提示：产线爬坡不及预期；市场竞争加剧；原材料价格波动。,,财通证券,增持,[None],2025-10-30,,增持,7042002,pdf_downloads/2025/2025-10-30/002916-深南电路（002916）：三季度业绩亮眼，PCB与载板业务齐飞.pdf,2916,深南电路,深南电路（002916）：三季度业绩亮眼，PCB与载板业务齐飞,"{
  ""forecasts"": [
    {
      ""year"": 2025,
      ""net_profit"": 34.79,
      ""eps"": null,
      ""pe"": 43.7
    },
    {
      ""year"": 2026,
      ""net_profit"": 48.08,
      ""eps"": null,
      ""pe"": 31.6
    },
    {
      ""year"": 2027,
      ""net_profit"": 61.75,
      ""eps"": null,
      ""pe"": 24.6
    }
  ]
}",,,43.7,31.6,24.6,,,,,,,
