author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
洪欣佼,长沙银行披露 2025 年三季度业绩报告。2025 年前三季度实现营收197.21亿元，同比增长1.29%，第三季度实现营收64.72亿元，同比增长0.68%；实现归母净利润65.57亿元，同比增长6.00%，第三季度实现归母净利润22.29亿元，同比增长7.88%，利润增速边际提升。信贷维持稳健扩张。2025 Q3末，公司资产总额1.24 万亿元，贷款总额0.61万亿元，分别同比增长10.73%、11.65%，较年初分别增长了8.45%、11.27%。2025Q3末公司存款总额为0.75万亿元，同比增长8.87%。扩表动能依然强劲。其他非息收入实现较好增长。2025年前三季度净利息收入同比-2.94%，手续费及佣金净收入同比增长9.26%，其他非息收入同比增长16.84%，低基数下公司中收维持正增长，其他非息收入增长较好，预计处置了部分AC账户资产兑现浮盈，支撑营收。资产质量稳健，拨备有所增厚。2025年9月末不良率1.18%，较6月末提升1bp；期末关注率3.25%，较6月末下降6bp，资产质量较为稳健。前三季度公司计提信用减值损失63.58亿元，同比下降1.78%，其中第三季度计提19.37亿元，同比下降10.62%。期末公司拨备覆盖率311.88%，较6月末提升2.17个百分点，较年初下降0.92个百分点，拨备安全垫依然较为充足。投资建议：长沙银行保持了较高的信贷增速，资产规模稳步扩张，公司积极开拓县域市场，也有望进一步打开下沉市场空间，中长期角度而言也将充分受益于区域经济韧性和稳增长政策发力后的经济复苏。预计公司2025-2027年EPS为2.06/2.18/2.37元，BVPS为17.93/20.34/22.93，对应2025-2027年PB值为0.54/0.48/0.42倍。考虑到当前估值处在低位，具备中长期配置价值，给予“增持”评级。风险提示：宏观经济增长不及预期，资产质量超预期恶化，净息差收窄超预期。,,财信证券,增持,[None],2025-11-28,,增持,8204143,pdf_downloads/2025/2025-11-28/601577-长沙银行（601577）：2025 年三季报点评：利润增速边际提升，规模扩张稳健.pdf,601577,长沙银行,长沙银行（601577）：2025 年三季报点评：利润增速边际提升，规模扩张稳健,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 65.57,
            ""eps"": 2.06,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 2.18,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": null,
            ""eps"": 2.37,
            ""pe"": null
        }
    ]
}"
"刘呈祥,吴文鑫","盈利能力保持韧性，投资收益维持高增长沙银行2025年前三个季度实现营收197.21亿元（YoY+1.29%）、归母净利润65.57亿元（YoY+6.00%）,盈利能力保持韧性。其中2025Q3单季利息净收入同比下降5.28%，降幅环比略有收窄。低基数影响下，2025年前三个季度中收持续维持正增长，同比增长9.26%；投资净收益实现了137.56%的同比高增，支撑非息收入同比高增15.03%，但公允价值变动净收益为-13.35亿元，降幅环比有所扩大。2025Q3单季PPOP为47.17亿元，同比增长0.05%，扭转了2025Q2的负增长态势。考虑到其盈利能力稳健，我们维持盈利预测：预计2025-2027年归母净利润82.35/86.70/91.71亿元，YoY+5.21%/+5.29%/+5.77%，当前股价对应2025-2027年PB分别为0.53/0.48/0.43倍，维持“买入”评级。扩表季节性转弱，贷存增速剪刀差边际扩大2025Q3末，长沙银行总资产为1.24万亿元（YoY+10.73%），其中贷款本金总额6065亿元，同比增长11.65%。2025Q3单季总资产下降36.87亿元，其中，2025Q3单季新增贷款38.34亿元，增量环比下降，反映出信贷投放呈现季节性转弱。2025Q3末存款本金总额为7498亿元，同比增长8.87%，增速环比略有下降，存款总额较2025Q2末略有下降，贷款与存款增速剪刀差边际扩大至2.79pct，贷款增速略高于存款增速。关注率边际下降、资产质量稳健，维持高分红属性长沙银行资产质量继续表现平稳，2025Q3末不良率1.18%，环比2025Q2末上升1BP；关注率为3.25%，环比下降6BP，隐含风险有所缓释。拨备覆盖率311.88%，环比略有上升，安全垫仍然较厚实。2025Q3末核心一级/一级/总资本充足率分别为10.24%/11.88%/14.23%，均环比有所上升，资本“弹药”充足。2024年现金分红金额为16.89亿元（现金分红比率为22.49%），2025年中期分红议案明确现金分红8.04亿元（含税），高分红属性进一步延续。风险提示：宏观经济增速下行，监管政策收紧，公司转型不及预期等。",,开源证券,买入,[None],2025-11-01,,买入,7202442,pdf_downloads/2025/2025-11-01/601577-长沙银行（601577）：盈利保持韧性，关注率边际下降.pdf,601577,长沙银行,长沙银行（601577）：盈利保持韧性，关注率边际下降,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 82.35,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 86.70,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 91.71,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"田维韦,王剑",净利润增速延续提升态势。2025年前三季度实现营收197.2亿元，同比增长1.29%，第三季度同比增长0.68%；实现归母净利润65.6亿元，同比增长5.91%，第三季度同比增长7.78%，业绩增速延续提升态势。年化ROE为12.48%，同比下降约0.64个百分点，盈利能力处在较高水平。其他非息收入实现较好增长。2025年前三季度净利息收入同比下降2.9%，手续费净收入同比增长9.3%，其他非息收入同比增长17%。其他非息收入实现了不错的增长，一是公司抓住债市波动机会，增加交易性金融资产配置，二是公司处置了部分AC账户资产兑现了浮盈。期末公司金融投资总额较年初增长2.1%，其中交易性金融资产较年初增长36.9%，AC账户资产较年初压降了10.8%，OCI账户资产较年初基本持平。信贷维持稳健扩张，净息差环比有企稳迹象。期末公司资产总额1.24万亿元，存款总额0.75万亿元，贷款总额0.61万亿元，较年初分别增长了8.45%、3.70%和11.27%。期末贷款净额占资产总额的47.3%，较年初提升了1.2个百分点。按照期初期末余额测算的前三季度年化净息差1.63%，同比收窄24bps，较上半年持平。公司净利息收入同比降幅较上半年降幅略有扩大与处置了部分AC账户资产也有关系。不良率稳定，拨备覆盖率环比提升。2025年9月末不良率1.18%，较6月末提升1bp；期末关注率3.25%，较6月末下降了6bps，资产质量当前较为稳健。前三季度资产减值损失同比下降1.78%，其中第三季度同比下降10.6%，与第二季度降幅相当。期末公司拨备覆盖率309.7%，较6月末提升2.2个百分点，较年初下降0.9个百分点，处在较高水平。投资建议：维持2025-2027年净利润至808/851/932亿元的预测，同比增速分别为3.2%/5.3%/9.6%，对应2025-2027年PB值为0.51x/0.47x/0.43x。公司由于净息差处在较高水平，在信用利差收窄的环境下，净息差同比降幅较大，业绩短期承压。不过存量贷款到期重定价的因素正在逐步减弱，加上存款成本下降的缓释，公司净息差环比也已经有企稳迹象。考虑公司大零售客群基础深厚，中长期角度而言也将充分受益于稳增长政策发力后的经济复苏，当前估值处在低位，维持“优于大市”评级。风险提示：宏观经济复苏不及预期会拖累公司净息差和资产质量。,,国信证券,优于大市,[None],2025-10-31,,买入,7081309,pdf_downloads/2025/2025-10-31/601577-长沙银行（601577）：2025 年三季报点评：业绩增速延续改善，信贷扩张稳健.pdf,601577,长沙银行,长沙银行（601577）：2025 年三季报点评：业绩增速延续改善，信贷扩张稳健,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 808,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 851,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 932,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
洪欣佼,立足长沙，深耕湖南，区域优势突出。长沙银行总部位于湖南省省会长沙市，始终坚持“立足长沙、深耕湖南、辐射广东”，与区域经济同频共振，2024年，长沙银行99%的营业收入来自湖南地区，其中长沙市内营收占比65.76%，湖南省外营收占比仅1%，业务重心以长沙市为核心，辐射湖南省各个地区。长沙以高文娱消费活力与低房价收入比的优势吸引人才流入，区域消费活力高，为公司业务拓展提供了广阔的发展空间。股权结构多元化，政务金融奠基础，县域金融大有可为。公司股权结构是国有资本为主体，民营企业多方参与。凭借股东优势，长沙银行的政务金融表现突出。长沙银行通过“县域支行+乡镇支行+惠农服务站”三级服务网络下沉，实现对县域金融的快速布局，县域金融已成为公司近年来资产规模增长的重要引擎，2022-2024年公司县域贷款年均复合增速为18.96%，高于贷款总额13.11%的增速。县域贷款占比逐年上升，2024年末，县域贷款余额占贷款总额的36.94%。长沙银行净息差稳居上市城商行前列。2025年上半年，公司净息差为1.87%，净利差1.97%，均居上市城商行第1位，其中资产端收益率3.72%，位列上市城商行第2位，负债端成本率1.75%，在17家上市城商行中排名16位，仅高于北京银行，地方存贷款议价能力高，资金利用效率突出。中长期来看，稳定的低负债成本是公司的护城河，给予公司资产端更灵活的摆布，有助于资产端和负债端构建有效的良性循环。投资建议：长沙银行资金利用效率高，息差居城商行前列，总体盈利能力稳健。公司坚持推进零售转型，深耕湖南本土，一方面巩固自身政务金融的优势，另一方面下沉社区县域，持续完善“县域支行+乡镇支行+惠农服务站”网点布局模式，市场覆盖率不断提升，为后续业务发展提供充足客源和大数据支撑。外部环境上，湖南经济增长确定性高，区域消费活力强，地方金融发展空间足，而省内银行业竞争格局简单，随着湖南省经济的进一步向好，金融潜力得到释放，公司在地方业务占比仍有提升空间，盈利增长潜力充足。预计2025-2027年 EPS 分别为2.10/2.23/2.36元，现价对应4.53/4.28/4.03倍PE，0.53/0.46/0.41倍PB。给予公司2025年0.7-0.8倍PB，对应合理估值区间12.67-14.48元，给予“增持”评级。风险提示： 经济增长不及预期，资产质量承压；监管政策调整超预期，业务拓展不及预期；市场竞争加剧，息差下滑。,,财信证券,增持,[None],2025-10-28,,增持,6898132,pdf_downloads/2025/2025-10-28/601577-长沙银行（601577）：区域经济赋潜能，县域金融空间大.pdf,601577,长沙银行,长沙银行（601577）：区域经济赋潜能，县域金融空间大,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 2.10,
            ""pe"": 4.53
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 2.23,
            ""pe"": 4.28
        },
        {
            ""year"": 2027,
            ""net_profit"": null,
            ""eps"": 2.36,
            ""pe"": 4.03
        }
    ]
}"
洪欣佼,长沙银行披露2025年半年度业绩报告。2025年上半年，公司实现营收132.49亿元，同比增长1.59%；实现归母净利润43.29亿元，同比增长5.05%。单二季度营收、归母净利润分别为64.4亿元、21.56亿元，分别较一季度环比变动-5.42%、-0.8%。净息差收窄，但绝对值处上市银行前列。2025年上半年公司净息差1.87%，同比下降25bp。上半年生息资产收益率为3.72%，同比下降62bp，其中贷款收益率4.56%，同比下降75bp，有效需求不足、LPR下调、存量到期滚动重定价等因素影响下，贷款定价持续承压。上半年公司计息负债成本率为1.75%，同比下降32bp，其中存款收益率1.61%，同比下降27bp。公司主动负债管理，以及前期多轮挂牌利率非对称调降等举措效果逐步显现。对公贷款高增。截至2025Q2末，长沙银行总资产为 1.25万亿元，较上年同期增长13.72%，其中发放贷款及垫款5849.48亿元，同比增长13.01%，主要由于对公贷款高增，2025Q2末对公贷款余额4049.24亿元，同比增长19.14%，远高于零售贷款2%的同比增速。对公贷款投向上，租赁和商务服务业、批发零售、建筑、交运仓储等领域贷款增速较快，显示涉政贷款景气度较高。2025Q2末公司存款余额7725.38亿元，同比增长11.16%，增速仍保持较高水平，主要是由于零售存款高增。资产质量边际承压，拨备安全垫仍充足。2025Q2末，公司不良率1.17%，环比2025Q1末下降1BP；关注率为3.31%，环比2025Q1抬升70bp，或主要来源于零售贷款风险，公司积极应对，上半年核销处置规模达到32.61亿元。2025Q2末，公司拨备覆盖率309.71 %，较2025Q1末下降0.11个百分点，安全垫仍然较为厚实。2025Q2末公司核心一级资本充足率为9.73%，较2025Q1末略降0.01个百分点。首次提出中期分红方案。2024年现金分红比率为22.49%，较上年提升1.1个百分点；2025年中期分红议案明确现金分红 8.04 亿元（含税），归属普通股股东净利润口径分红率为18.57%。投资建议：长沙银行保持了较高的信贷增速，资产规模稳步扩张，公司积极开拓县域市场，也有望进一步打开下沉市场空间，净息差韧性有望增强。预计公司2025-2027年EPS为2.10/2.23/2.36元，BVPS为18.10/20.69/23.28，对应2025-2027年PB值为0.53/0.46/0.41倍。考虑到当前估值处在低位，具备中长期配置价值，给予“增持”评级。风险提示：宏观经济增长不及预期，资产质量超预期恶化，净息差收窄超预期。,,财信证券,增持,[None],2025-09-10,,增持,6438187,pdf_downloads/2025/2025-09-10/601577-长沙银行（601577）：2025年半年报点评：对公信贷高增，首次实施中期分红.pdf,601577,长沙银行,长沙银行（601577）：2025年半年报点评：对公信贷高增，首次实施中期分红,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 43.29,
            ""eps"": 2.10,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 2.23,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": null,
            ""eps"": 2.36,
            ""pe"": null
        }
    ]
}"
"田维韦,王剑",净利润增速提升，宣告首次中期分红。2025年上半年实现营收132.5亿元，同比增长1.6%，较一季度增速回落2.2个百分点；实现归母净利润43.3亿元，同比增长5.1%，较一季度增速提升1.2个百分点。公司中期分红率18.6%。净息差降幅较大，但绝对值依然处在同业较好水平。2025年上半年净利息收入同比下降1.7%，较一季度增速下降3.5个百分点。上半年公司净息差1.87%，同比下降25bps。其中，贷款收益率4.56%，同比下降75bps，公司存量贷款收益率处在高位，因此存量到期重投放利率降幅较大；同时，高收益零售贷款占比下降也带来冲击。存款收益率1.61%，同比下降27bps，得益于存款挂牌利率下降以及公司主动调优存款结构。对公贷款实现高增，零售端加大消费贷投放。2025年6月末，资产总额1.25万亿元，贷款总额0.60万亿元，较年初分别增长了8.8%和10.6%。信贷行业上，半年新增信贷576亿元，其中对公、零售和票据分别新增585亿元、25亿元和-34亿元。消费贷新增57亿元，较年初增长7.5%，占零售贷款比重为42%，较年初提升了2百分点；按揭和个人经营贷余额微降，信用卡贷款余额在主动降风险偏好下压降23亿元，较年初下降12.5%。信贷区域上，期末长沙市外湖南省区域信贷份额达到55.0%，较年初提升了4.2个百分点。县域布局深厚，县域金融成长空间广阔。2025年6月末，县域贷款余额达2292亿元，占贷款总额的38.0%，上半年新增信贷中48.3%投向了县域；期末县域存款余额2485亿元，占存款总额的比重为32.7%。资产质量承压，积极应对加大处置力度；拨备覆盖率稳定在约310%。2025年6月末不良率1.17%，与年初持平，较3月末下降1bp。其中，个人贷款不良率2.20%，较年初提升33bps；期末关注率0.69%，逾期率2.22%，较年初分别提升了69bps和43bps。零售信贷质量承压，公司积极应对，上半年核销处置规模达到32.6亿元，同比多增10.5亿元。零售信贷不良依然处在持续暴露中但整体可控且在预期中。期末拨备覆盖率310%，拨备计提充足。投资建议：考虑到今年LPR下降影响，小幅下调2025-2027年净利润至808/851/932亿元（原预测811/870/948亿元）预测，同比增速分别为3.2%/5.3%/9.6%，对应2025-2027年PB值为0.53x/0.48x/0.44x。公司短期经营承压，但中长期将充分受益于稳增长政策发力后的经济复苏；考虑到当前估值处在低位，具备中长期配置价值，维持“优于大市”评级。风险提示：宏观经济复苏不及预期会拖累公司净息差和资产质量。,,国信证券,优于大市,[None],2025-08-31,,买入,6371537,pdf_downloads/2025/2025-08-31/601577-长沙银行（601577）：2025年半年报点评：短期经营承压，中长期价值潜力仍在.pdf,601577,长沙银行,长沙银行（601577）：2025年半年报点评：短期经营承压，中长期价值潜力仍在,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 808,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 851,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 932,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"刘呈祥,吴文鑫","盈利能力稳健，净息差处于上市银行前列长沙银行2025年上半年实现营收132.49亿元（YoY+1.59%）、归母净利润43.29亿元（YoY+5.05%）,盈利能力保持韧性。其中2025Q2单季利息净收入同比下降5.43%，增速较2024Q1下降，或主要受到净息差下降的压力。2025年上半年净息差为1.87%，同比下降25BP，处于上市银行前列。其中贷款收益率同比下降75BP至4.56%，或受到配合政府化债存量资产重定价的影响。存款成本率同比下降27BP至1.61%，一定程度对冲了贷款收益率的下降。低基数影响下，2025年上半年中收同比增长较快（YoY+25.59%），投资净收益实现了118.82%的同比高增。考虑到其盈利能力稳健，我们维持盈利预测：预计2025-2027年归母净利润82.35/86.70/91.71亿元，YoY+5.21%/+5.29%/+5.77%，当前股价对应2025-2027年PB分别为0.53/0.48/0.43倍，维持“买入”评级。对公信贷较快投放，零售存款保持较高增速2025Q2末，长沙银行总资产为1.25万亿元（YoY+13.72%），其中贷款本金总额6027亿元，同比增长12.95%。2025Q2单季新增贷款576亿元，同比增长27.40%，增速略高于2024Q1，主要由于对公贷款保持较高增长动力。2025Q2末对公贷款余额4049亿元，同比增长19.14%，远高于零售贷款（YoY+2.00%）。零售贷款中，个人消费贷增长较快，个人经营贷、住房贷款需求仍有待恢复。2025Q2末存款本金总额为7592亿元，同比增长11.23%，增速仍保持较高水平，主要是由于零售存款高增。不良率边际下降、资产质量稳健，维持高分红属性长沙银行资产质量继续表现平稳，2025Q2末不良率1.17%，环比2025Q1末下降1BP；关注率为3.31%，边际有所抬升，或主要来源于零售贷款风险。拨备覆盖率309.71 %，较2025Q1末几近持平，安全垫仍然较为厚实。2025Q2末核心一级/一级/总资本充足率分别为9.73%/11.30%/13.60%，较2025Q1末降幅较小。2024年现金分红金额为16.89亿元（现金分红比率为22.49%），2025年中期分红议案明确现金分红8.04亿元（含税），高分红属性进一步延续。风险提示：宏观经济增速下行，监管政策收紧，公司转型不及预期等。",,开源证券,买入,[None],2025-08-31,,买入,6370490,pdf_downloads/2025/2025-08-31/601577-长沙银行（601577）：对公信贷高增，资产质量稳健.pdf,601577,长沙银行,长沙银行（601577）：对公信贷高增，资产质量稳健,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 82.35,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 86.70,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 91.71,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"田维韦,王剑",核心观点公司约0.6xPB估值提供了足够的安全边际，目前低估值反映的市场对其资产质量的担忧可能过度。一是，公司零售贷款占比处在上市城商行较高水平，零售不良压力较大是现实困境，但市场担忧可能过度。零售贷款中消费贷和个人经营贷不良暴露延续是行业共性，公司积极应对，加大零售不良确认处置，同时积极调整零售信贷投放，零售存量不良出清只是时间问题。市场对于公司零售信贷不良的过度担忧来源于近年来公司积极开拓县域市场，认为客群资质下沉后不良压力会更大。但现实是，公司县域贷款中约五成是涉及政务类的信贷，零售信贷比重或不足35%，且零售信贷中按揭比例可能超过了35%。并且长沙银行县域金融竞争力强，客群比较优质，在公司2024年度股东会上，行长张曼透露长沙银行县域的不良率只有0.55%。二是，三阶段减值贷款未全部归入不良。对于不良确认问题，关注后续确认和处置标准。另外，公司自身也具备消化的能力，我们判断不会对公司长期经营带来冲击。Ø“扎根县域+零售客群庞大+低成本稳定存款”是核心竞争力，公司政务基本盘牢固，大零售具有高增长潜力。湖南省区域经济发展不平衡，伴随乡村全面振兴战略深入推进，县域金融大有可为。2022年公司将县域金融定为“一号工程“，在湖南省86个县实现了网点全覆盖，2022-2024年县域贷款年均复合增速为21.4%，高于贷款总额13.8%的增速。2024年末县域贷款份额达到36.9%，2022-2024年新增贷款中50.6%投向县域。政务类基本盘牢固，零售业务短期承压，但客群基础扎实，长期视角依然是规模扩张的重要引擎。2024年末公司信贷结构重，政务类信贷（35.9%）、个人贷款（34.8%）、制造业和批发零售业（14.8%），零售信贷份额近年来虽然有所下降，但依然较高。2024年末公司零售客群超1844万户，长期视角具备高增长潜力。长沙市以外区域业务高增，成长空间广阔。2024年长沙市以外的湖南区域份额为50.8%，较2019年末提高了17.5个百分点。投资建议：低估值提供足够的安全边际，买入一个经济复苏的看涨期权，符合巴菲特“捡烟蒂”（短期）+“优质公司”（中长期）的投资理念，维持“优于大市”评级。我们判断，当前PB估值在0.6x左右银行中，长沙银行是基本面相对较好的标的，中长期具备高增长潜力。资产荒环境下，银行“低估值+ROE确定性高+分红稳定”依然具有竞争力，伴随银行板块估值中枢抬升，长沙银行具备补涨逻辑。风险提示：经济复苏不及预期，不良暴露超市场预期。,,国信证券,优于大市,[None],2025-07-06,,买入,6208165,pdf_downloads/2025/2025-07-06/601577-长沙银行（601577）：估值洼地+高增长潜力.pdf,601577,长沙银行,长沙银行（601577）：估值洼地+高增长潜力,"{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"刘呈祥,吴文鑫","盈利能力平稳，中收和投资收益高增长沙银行2025Q1实现营收68.09亿元（YoY+3.78%）、归母净利润21.73亿元（YoY+3.81%）,盈利能力保持平稳。其中2025Q1单季利息净收入为50.94亿元（YoY+1.81%），增速较2024Q1略有下降，一季度重定价或使得净息差仍有一定下降压力。非息收入方面，2025Q1中收同比增长较快（YoY+53.08%），投资净收益也实现较高增长（YoY+123.63%），非息收入整体同比增长超10%。考虑到实体需求有待恢复、银行业净息差仍有下降压力，我们下调2025-2026年并新增2027年盈利预测：预计2025-2027年归母净利润82.35（原值88.92）/86.70（原值100.47）/91.71亿元，YoY+5.21%（原值+11.20%）/+5.29%（原值+12.99%）/+5.77%，当前股价对应2025-2027年PB分别为0.52/0.47/0.42倍。由于长沙银行基础客群扎实、盈利能力平稳，我们看好其长期增长潜力，维持“买入”评级。信贷投放显著加快，存款增速仍保持较高水平2025Q1末，长沙银行总资产为1.21万亿元（YoY+14.13%），其中贷款本金总额5879.41亿元，同比增长12.56%；2025Q1单季新增贷款428.32亿元，同比增长26.25%，增速显著高于2024Q1，或主要由于对公贷款靠前发力投放。2025Q1末存款本金总额为7507.07亿元，同比增长10.98%，增速仍保持较高水平，更好匹配贷款需求。预计随着存款到期重定价，存款成本率的下降可部分对冲贷款收益率的下降，净息差有望保持同业较高水平。资产质量保持稳健，不良率微升、关注率下降在实体经济运行压力较大的宏观环境下，长沙银行资产质量继续表现平稳，2025Q1末不良率1.18%，环比2024年末抬升0.01pct，或主要由于零售风险暴露导致；关注率为2.61%，较2024年末下降0.02pct。拨备覆盖率309.82%，较2024年末下降近3pct，但安全垫仍然较为厚实。2025Q1末，长沙银行核心一级/一级/总资本充足率分别为9.74%/11.33%/13.64%，较2024年末均有下降。2024年现金分红占合并报表中归属于母公司普通股股东的净利润的比率为22.49%，同比显著提升（2022年、2023年分别为21.68%、21.39%），高分红属性强化。风险提示：宏观经济增速下行，监管政策收紧，公司转型不及预期等。",,开源证券,买入,[None],2025-04-30,,买入,6033654,pdf_downloads/2025/2025-04-30/601577-长沙银行（601577）：2024年报、2025年一季报点评：信贷投放加快，非息实现高增.pdf,601577,长沙银行,长沙银行（601577）：2024年报、2025年一季报点评：信贷投放加快，非息实现高增,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 82.35,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 86.70,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 91.71,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"田维韦,王剑",盈利增速平稳，2024年分红率提升1个百分点。2024年营收和归母净利润同比分别增长4.6%和4.9%，2025年一季度营收和归母净利润同比均增长3.8%。2024年分红率22.49%，同比提升2.2个百分点，对应股息率4.47%。规模延续高增态势，县域金融优势凸显。2024年末和2025年3月末规模同比分别增长了12.4%和14.1%，其中贷款总额同比分别增长了11.6%和12.6%，规模延续高增态势。其中，2024年对公贷款和个人贷款同比分别增长了19.3%和2.6%，主要是信用卡贷款和按揭贷款同比分别下降了12.8%和3.6%，个人经营性贷款和个人消费贷款同比分别增长了8.3%和11.3%。公司信贷实现较好扩张，主要得益于其县域金融战略下积累的深厚客群基础。2024年末县域贷款余额达2014亿元，同比增长了18.7%，占贷款总额的36.9%，较年初提升2.2个百分点。2024年公司县域存贷款新增在全行新增中的占比分别为45.6%和59.2%，服务县域客户近680万户。一季度净利息收入增速放缓，债市波动拖累公允价值变动收益。2025年一季度净利息收入同比增长1.8%，较2024年增速下降了0.9个百分点。披露的2024年净息差为2.11%，较上半年下降1bp，同比下降20bps。规模高增下，预计一季度净息差同比降幅超过20bps，一季度净息差承压是行业共性。2024年和2025年一季度其他非息收入同比分别增长了12.5%和10.1%，其中其他非息收入2024年同比增长23%，2025年一季度同比下降了5%。不良率指标平稳，拨备覆盖率稳定在约310%。2024年末和2025年3月末不良率分别为1.17%和1.18%，关注率分别为2.63%和2.61%。测算的2024年不良生成率1.28%，较2023年下降约3bps，资产质量整体稳健。其中，不良压力主要集中在零售领域，2024年末零售贷款不良率1.87%，较年初提升了35bps，期末对公不良率为0.69%，较年初下降了12bps。公司拨备计提充足，2025年3月末拨备覆盖率为310%，较年初小幅下降约2.98个百分点。投资建议：考虑到2025年LPR大概率进一步下降，下调2025-2027年净利润至811/870/948亿元（2025-2026年原预测842/918亿元），同比增速分别为3.6%/7.3%/9.1%，对应2025-2027年PB值为0.51x/0.47x/0.43x。公司县域金融经营成效明显，大零售贷款占比处在同业较高水平，未来将充分受益于稳增长政策发力后的经济复苏。考虑到当前估值处在低位，股息率已具备一定吸引力，上调至“优于大市”评级。风险提示：宏观经济复苏不及预期会拖累公司净息差和资产质量。,,国信证券,优于大市,[None],2025-04-28,上调评级,买入,6028681,pdf_downloads/2025/2025-04-28/601577-长沙银行（601577）：2024年报暨2025年一季报点评：规模高增，业绩平稳.pdf,601577,长沙银行,长沙银行（601577）：2024年报暨2025年一季报点评：规模高增，业绩平稳,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 811,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 870,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2027,
            ""net_profit"": 948,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
